CONCEPTICON_ID	CONCEPTICON_GLOSS	PICTURE_CODE	ENGLISH	ENGLISH_RESPONSE_NUMBER	ENGLISH_SHANNON_DIVERSITY	ENGLISH_MODAL_RESPONSE_PERCENTAGE	ENGLISH_DUNNO_PERCENTAGE	ENGLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ENGLISH_FAMILIARITY	CZECH	CZECH_RESPONSE_NUMBER	CZECH_SHANNON_DIVERSITY	CZECH_MODAL_RESPONSE_PERCENTAGE	CZECH_DUNNO_PERCENTAGE	CZECH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CZECH_FAMILIARITY	FINNISH	FINNISH_RESPONSE_NUMBER	FINNISH_SHANNON_DIVERSITY	FINNISH_MODAL_RESPONSE_PERCENTAGE	FINNISH_DUNNO_PERCENTAGE	FINNISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FINNISH_FAMILIARITY	ITALIAN	ITALIAN_RESPONSE_NUMBER	ITALIAN_SHANNON_DIVERSITY	ITALIAN_MODAL_RESPONSE_PERCENTAGE	ITALIAN_DUNNO_PERCENTAGE	ITALIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ITALIAN_FAMILIARITY	KOREAN	KOREAN_RESPONSE_NUMBER	KOREAN_SHANNON_DIVERSITY	KOREAN_MODAL_RESPONSE_PERCENTAGE	KOREAN_DUNNO_PERCENTAGE	KOREAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	KOREAN_FAMILIARITY	GERMAN	GERMAN_RESPONSE_NUMBER	GERMAN_SHANNON_DIVERSITY	GERMAN_MODAL_RESPONSE_PERCENTAGE	GERMAN_DUNNO_PERCENTAGE	GERMAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GERMAN_FAMILIARITY	CATALAN	CATALAN_RESPONSE_NUMBER	CATALAN_SHANNON_DIVERSITY	CATALAN_MODAL_RESPONSE_PERCENTAGE	CATALAN_DUNNO_PERCENTAGE	CATALAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CATALAN_FAMILIARITY	DUTCH	DUTCH_RESPONSE_NUMBER	DUTCH_SHANNON_DIVERSITY	DUTCH_MODAL_RESPONSE_PERCENTAGE	DUTCH_DUNNO_PERCENTAGE	DUTCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	DUTCH_FAMILIARITY	MANDARIN	MANDARIN_RESPONSE_NUMBER	MANDARIN_SHANNON_DIVERSITY	MANDARIN_MODAL_RESPONSE_PERCENTAGE	MANDARIN_DUNNO_PERCENTAGE	MANDARIN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MANDARIN_FAMILIARITY	CGREEK	CGREEK_RESPONSE_NUMBER	CGREEK_SHANNON_DIVERSITY	CGREEK_MODAL_RESPONSE_PERCENTAGE	CGREEK_DUNNO_PERCENTAGE	CGREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	CGREEK_FAMILIARITY	FRENCH	FRENCH_RESPONSE_NUMBER	FRENCH_SHANNON_DIVERSITY	FRENCH_MODAL_RESPONSE_PERCENTAGE	FRENCH_DUNNO_PERCENTAGE	FRENCH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FRENCH_FAMILIARITY	GREEK	GREEK_RESPONSE_NUMBER	GREEK_SHANNON_DIVERSITY	GREEK_MODAL_RESPONSE_PERCENTAGE	GREEK_DUNNO_PERCENTAGE	GREEK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	GREEK_FAMILIARITY	HEBREW	HEBREW_RESPONSE_NUMBER	HEBREW_SHANNON_DIVERSITY	HEBREW_MODAL_RESPONSE_PERCENTAGE	HEBREW_DUNNO_PERCENTAGE	HEBREW_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HEBREW_FAMILIARITY	HUNGARIAN	HUNGARIAN_RESPONSE_NUMBER	HUNGARIAN_SHANNON_DIVERSITY	HUNGARIAN_MODAL_RESPONSE_PERCENTAGE	HUNGARIAN_DUNNO_PERCENTAGE	HUNGARIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	HUNGARIAN_FAMILIARITY	ARABIC	ARABIC_RESPONSE_NUMBER	ARABIC_SHANNON_DIVERSITY	ARABIC_MODAL_RESPONSE_PERCENTAGE	ARABIC_DUNNO_PERCENTAGE	ARABIC_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	ARABIC_FAMILIARITY	MALAYSIAN	MALAYSIAN_RESPONSE_NUMBER	MALAYSIAN_SHANNON_DIVERSITY	MALAYSIAN_MODAL_RESPONSE_PERCENTAGE	MALAYSIAN_DUNNO_PERCENTAGE	MALAYSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	MALAYSIAN_FAMILIARITY	NORWEGIAN	NORWEGIAN_RESPONSE_NUMBER	NORWEGIAN_SHANNON_DIVERSITY	NORWEGIAN_MODAL_RESPONSE_PERCENTAGE	NORWEGIAN_DUNNO_PERCENTAGE	NORWEGIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	NORWEGIAN_FAMILIARITY	POLISH	POLISH_RESPONSE_NUMBER	POLISH_SHANNON_DIVERSITY	POLISH_MODAL_RESPONSE_PERCENTAGE	POLISH_DUNNO_PERCENTAGE	POLISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	POLISH_FAMILIARITY	PORTUGUESE	PORTUGUESE_RESPONSE_NUMBER	PORTUGUESE_SHANNON_DIVERSITY	PORTUGUESE_MODAL_RESPONSE_PERCENTAGE	PORTUGUESE_DUNNO_PERCENTAGE	PORTUGUESE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	PORTUGUESE_FAMILIARITY	RUSSIAN	RUSSIAN_RESPONSE_NUMBER	RUSSIAN_SHANNON_DIVERSITY	RUSSIAN_MODAL_RESPONSE_PERCENTAGE	RUSSIAN_DUNNO_PERCENTAGE	RUSSIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	RUSSIAN_FAMILIARITY	SERBIAN	SERBIAN_RESPONSE_NUMBER	SERBIAN_SHANNON_DIVERSITY	SERBIAN_MODAL_RESPONSE_PERCENTAGE	SERBIAN_DUNNO_PERCENTAGE	SERBIAN_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SERBIAN_FAMILIARITY	SLOVAK	SLOVAK_RESPONSE_NUMBER	SLOVAK_SHANNON_DIVERSITY	SLOVAK_MODAL_RESPONSE_PERCENTAGE	SLOVAK_DUNNO_PERCENTAGE	SLOVAK_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SLOVAK_FAMILIARITY	SPANISH	SPANISH_RESPONSE_NUMBER	SPANISH_SHANNON_DIVERSITY	SPANISH_MODAL_RESPONSE_PERCENTAGE	SPANISH_DUNNO_PERCENTAGE	SPANISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	SPANISH_FAMILIARITY	TURKISH	TURKISH_RESPONSE_NUMBER	TURKISH_SHANNON_DIVERSITY	TURKISH_MODAL_RESPONSE_PERCENTAGE	TURKISH_DUNNO_PERCENTAGE	TURKISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	TURKISH_FAMILIARITY	WELSH	WELSH_RESPONSE_NUMBER	WELSH_SHANNON_DIVERSITY	WELSH_MODAL_RESPONSE_PERCENTAGE	WELSH_DUNNO_PERCENTAGE	WELSH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	WELSH_FAMILIARITY	BASQUE	BASQUE_RESPONSE_NUMBER	BASQUE_SHANNON_DIVERSITY	BASQUE_MODAL_RESPONSE_PERCENTAGE	BASQUE_DUNNO_PERCENTAGE	BASQUE_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	BASQUE_FAMILIARITY	FLEMISH	FLEMISH_RESPONSE_NUMBER	FLEMISH_SHANNON_DIVERSITY	FLEMISH_MODAL_RESPONSE_PERCENTAGE	FLEMISH_DUNNO_PERCENTAGE	FLEMISH_IDIOSYNCRATIC_RESPONSE_PERCENTAGE	FLEMISH_FAMILIARITY
653	PLANT (VEGETATION)	611	plant	100	0.913714303	82.82828283	0	1		květina / rostlina	83	1.98315305	36.14457831	0	0	84.40963855	huonekasvi	84	1.9039189	34.56790123	0	3.571428571	84.13095238	pianta	100	0.388508824	93.87755102	0	2		화분	78	1.041548099	70.66666667	0	3.846153846	76.19	pflanze	100	1.498117231	61.45833333	0	4		planta	98	0.00	100	1.020408163	1.020408163	82.3								盆栽	80	2.115005713	51.28205128	0	2.5	73.1625	φυτό	80	1.180236442	55.84415584	0	3.75	86.92592593	plante	100	0.93046743	82.82828283	0	1		φυτό	80	0	100	0	2.5	87.425	עציץ	80	0.232927855	96.20253165	1.25	0	90.3625	növény	78	1.787406703	55.26315789	0	2.564102564	87.42307692	زريعة	40	1.870570813	36.11111111	5	5	87.65	pokok	80	1.039655634	70.51282051	1.25	1.25	82.9125	plante	80	0	100	0	5	83.225	roślina	89	0.897684	68.60465116	0	3.370786517	87.8	planta	88	0.735508582	79.31034483	0	1.136363636	83.27272727	растение	82	1.399601051	51.2195122	0	0	80.68292683	biljka	95	1.108269139	73.11827957	0	2.105263158	86.33684211	rastlina	80	1.862748508	44	0	6.25	88.03703704	planta	100	0.626090653	90	0	0		bitki	80	1.570198973	40	0	0	93.21	planhigyn	36	0	100	0	5.555555556	84.91666667	landare	80	0.569646907	89.87341772	0	1.25	80.45	plant	60	0.960340287	80.70175439	1.694915254	1.694915254	
503	FROG	612	frog	100	0.14257333	97.97979798	1	0		žába	83	0.839482205	81.70731707	0	1.204819277	82.12048193	sammakko	84	0	100	0	0	84.0952381	rana	100	0.244141642	95.95959596	1	0		개구리	78	0.175565026	97.36842105	1.282051282	1.282051282	66.73	frosch	100	0	100	0	1		granota	98	0.00	100	0	0	76.7								青蛙	80	0.346563258	94.80519481	0	3.75	74.6	βάτραχος	80	0	100	1.25	1.25	79.51851852	grenouille	100	0.244141642	95.95959596	0	1		βάτραχος	80	0	100	0	1.25	78.75	צפרדע	80	0.337290067	93.75	0	0	92.075	béka	78	0.343519741	93.58974359	0	0	91.44871795	ضفدعة	40	0.303374836	94.59459459	5	2.5	84.825	katak	80	0.232927855	96.20253165	0	1.25	85.2875	frosk	80	0	100	0	0	80.0625	żaba	89	0.155103	97.75280899	0	0	89.81111111	sapo	88	0.914461292	67.04545455	0	0	73.65909091	лягушка	82	0.331305613	93.90243902	0	0	90.14634146	žaba	95	0	100	0	0	88.61052632	žaba	80	0.291818257	94.87179487	0	2.5	86.86419753	rana	100	0	100	0	0		kurbağa	80	0	100	0	0	93.53	broga	36	1.167267424	63.88888889	0	0	81.22222222	igel	80	0.346563258	94.80519481	1.25	2.5	75.4125	kikker	60	0	100	0	3.389830508	
1306	QUEEN	614	queen	100	0	100	0	1		královna	83	0.50037222	91.56626506	0	0	79.95180723	kuningatar	84	0.513072912	91.02564103	2.380952381	4.761904762	79.3452381	regina	100	0	100	2	3		여왕	78	0.848197879	81.57894737	0	2.564102564	66.74	koenigin	100	0.637387499	83.87096774	0	7		reina	98	0.00	100	0	2.040816327	71.1								女王	80	1.175574231	78.26086957	2.5	11.25	74.025	βασίλισσα	80	0	100	0	3.75	76.75308642	reine	100	0	100	1	4		βασίλισσα	80	0	100	0	1.25	72.5375	מלכה	80	0.384311544	95	0	0	90.9625	királynő	78	0.706047734	88.15789474	0	2.564102564	90.51282051	ملكه	40	1.191760148	75	0	0	85.65	permaisuri	80	0.780118257	84.41558442	1.25	2.5	83.2625	dronning	80	0.237508144	96.1038961	0	3.75	79.8625	królowa	89	0.70637	84.88372093	1.123595506	2.247191011	87.02222222	rainha	88	0	100	1.136363636	2.272727273	69.31818182	королева	82	1.050445965	81.25	1.219512195	1.219512195	83.09756098	kraljica	95	0.207310186	96.73913043	0	3.157894737	86.67368421	kráľovná	80	0.173781323	97.4025974	0	3.75	87.01234568	reina	100	0	100	0	0		kraliçe	80	0.346731468	91.13924051	1.25	0	88.94	brenhines	36	0	100	0	5.555555556	83	erregin	80	0.170330576	97.46835443	0	1.25	76.875	koningin	60	0.222284831	96.42857143	1.666666667	5	
		616	biscuit	100	1.240804733	76.74418605	49	8		sušenka	83	1.833654114	48.52941176	0	18.07228916	47.84337349	keksi	84	0.754010451	84.31372549	25	14.28571429	59.04761905	biscotto	100	1.308657785	74.07407407	39	7		비스켓	78	1.99829757	48	41.02564103	26.92307692	34.97	keks	100	2.08925693	59.57446809	36	17		galeta	98	0.15	97.84946237	1.020408163	4.081632653	81.7								饼干	80	0.709025551	88.23529412	16.25	20	59.5	μπισκότο	80	1.671069046	68	21.51898734	16.4556962	54.95061728	biscuit	100	1.368551705	68.96551724	55	16		μπισκότο	80	0.202701437	45.58823529	0	15	52.0125	עוגייה	80	1.880534723	54.54545455	38.75	20	34.9875	keksz	78	1.542727684	70.45454545	28.20512821	15.38461538	47.52564103	بسكوت	40	0.825626526	74.07407407	17.5	15	72.7	biskut	80	0.613687228	96.92307692	12.5	6.25	71.325	kjeks	80	0	98	23.75	13.75	58.39240506	ciastko	89	1.534615	67.64705882	43.82022472	17.97752809	40.75555556	bolacha	88	0	100	3.409090909	4.545454545	82.75	печенье	82	2.13393879	68	26.82926829	12.19512195	47.35365854	keks	95	2.336652151	49.05660377	29.47368421	14.73684211	49.42105263	sušienka	80	2.077268033	50	43.75	8.75	38.20987654	galleta	100	0	100	2	2		bisküvi	80	1.597802685	64.51612903	38.75	22.5	40.88	bisged	36	0.087290067	93.75	41.66666667	13.88888889	43.77777778	gaileta	80	0	100	1.25	3.75	79.4625	koekje	60	0.940285959	64.28571429	44.06779661	8.474576271	
		617	airport	100	0	100	1	4		letiště	83	0	100	0	1.204819277	86.74698795	lentokenttä	84	0.539216343	87.65432099	0	3.571428571	85.66666667	aeroporto	100	0.289172951	95.87628866	0	3		공항	78	0.40217919	92	0	3.846153846	76.24	flughafen	100	0.39351112	93.87755102	0	2		aeroport	98	0.14	97.95918367	0	0	82.9								机场	80	1.194488534	77.77777778	1.25	8.75	73.3125	αεροδρόμιο	80	0.237508144	96.1038961	0	3.75	86.79012346	aéroport	100	0.247935838	95.87628866	1	2		αεροδρόμιο 	80	0.639373311	88.46153846	0	2.5	80.1875	שדה תעופה	80	0.544042386	90.27777778	2.5	7.5	90.1	repülőtér	78	0.936472432	76.62337662	0	1.282051282	88.87179487	مطر	40	0.303374836	94.59459459	2.5	5	89.175	lapangan terbang	80	0.51594693	88.46153846	0	2.5	86.2375	flyplass	80	0.286396957	95	0	0	87.0125	lotnisko	89	0	100	1.123595506	4.494382022	87.16666667	aeroporto	88	0.165427034	97.56097561	1.136363636	5.681818182	75.46590909	аэропорт	82	0.28376897	95.0617284	0	1.219512195	87.69512195	aerodrom	95	0.149811367	97.84946237	0	2.105263158	84.65263158	letisko	80	0	100	1.25	2.5	87.88888889	aeropuerto	100	0	100	0	1		havaalanı	80	1.362868916	61.33333333	1.25	5	92.24	maes awyr	36	0.503258335	88.88888889	0	0	84.11111111	aireportu	80	0	100	1.25	2.5	77.8375	luchthaven	60	1.31487314	66.66666667	1.666666667	3.333333333	
788	SOAP	619	soap	100	0.413888922	93.42105263	19	5		mýdlo	83	0	100	8.43373494	8.43373494	78.65060241	saippua	84	0.886205482	77.94117647	8.333333333	10.71428571	76.44047619	sapone	100	0.989245297	56.09756098	14	4		비누	78	0.309543429	94.44444444	3.846153846	3.846153846	78.71	seife	100	0.170330576	97.46835443	14	7		sabó	98	0.41	93.47826087	5.102040816	1.020408163	81.9								香皂	80	1.414933856	70.96774194	12.5	10	65.1875	σαπούνι	80	0.41381685	90.16393443	11.39240506	12.65822785	70.44444444	savon	100	0.509222918	91.30434783	7	1		σαπούνι	80	0.300391417	94.66666667	3.75	2.5	83.7125	סבון	80	0.385960307	94.02985075	11.25	5	73.2125	szappan	78	0	100	10.25641026	7.692307692	78.16666667	صابونه	40	0.322756959	94.11764706	10	5	79.025	sabun	80	0.742638563	92	6.25	0	81	såpe	80	0.367498495	92.95774648	5	6.25	76.0375	mydło	89	0.167027	97.5308642	4.494382022	4.494382022	87.05555556	sabonete	88	1.430317025	49.36708861	9.090909091	1.136363636	74.26136364	мыло	82	1.024318527	85.33333333	3.658536585	4.87804878	81.81707317	sapun	95	0	100	1.052631579	3.157894737	90.01052632	mydlo	80	0.183122068	97.22222222	3.75	6.25	88.72839506	jabón	100	0.314682604	94.31818182	9	3		sabun	80	0.738724209	88.88888889	15	6.25	70.83	sebon	36	0.044372324	96.875	5.555555556	5.555555556	76.30555556	xaboi	80	0.455416672	92.53731343	12.5	3.75	69.225	zeep	60	0.574508238	89.79591837	11.86440678	5.084745763	
3102	TANK	621	tank	100	0.209059806	96.7032967	5	4		tank	83	0	100	0	1.204819277	75.31325301	panssarivaunu	84	0.962614706	61.33333333	4.761904762	5.952380952	64.66666667	carro armato	100	0	100	3	1		탱크	78	0.468995594	90	2.564102564	7.692307692	61.47	panzer	100	0	100	0	3		tanc	98	0.03	98.95833333	2.040816327	0	54.6								坦克	80	0	100	0	3.75	75.725	τανκς	80	0.576315347	89.33333333	2.5	3.75	72.81481481	tank	100	1.213448718	67.41573034	5	6		τανκ	80	0	100	0	1.25	66.4625	טנק	80	0	100	0	1.25	89.925	tank	78	0.172036949	97.43589744	0	0	89.71794872	دبابه	40	0	100	7.5	5	82.675	kereta kebal	80	0.774788327	89.47368421	3.75	1.25	80.75	tanks	80	0.813496638	81.01265823	0	1.25	66.60759494	czołg	89	0	100	0	1.123595506	84.08888889	tanque	88	0.239873825	92.40506329	3.409090909	6.818181818	54.11363636	танк	82	0	100	0	1.219512195	85.24390244	tenk	95	0	100	0	0	82.44210526	tank	80	0	100	0	1.25	82.77777778	tanque	100	0	100	6	2		tank	80	0.172036949	97.43589744	0	2.5	89.87	tanc	36	0.044372324	96.875	11.11111111	0	73.69444444	tanke	80	0	100	5	0	65.2	tank	60	0	100	1.694915254	6.779661017	
1281	PRISON	623	prison	100	1.006377291	81.92771084	13	4		vězení	83	1.532768955	44.59459459	3.614457831	7.228915663	65.87951807	vankila	84	0.549611338	90.14084507	7.142857143	8.333333333	67.26190476	carcere	100	1.765492804	55.40540541	14	12		교도소	78	1.410912059	64.9122807	11.53846154	15.38461538	51.88	gefaengnis	100	1.424913206	72.4137931	4	9		presó	98	0.00	100	1.020408163	3.06122449	67.4								监狱	80	2.164764922	42.85714286	12.5	26.25	58.0125	φυλακή	80	1.552856038	67.14285714	5	7.5	65.17283951	prison	100	0.650203265	90.36144578	10	7		φυλακή	80	0.167516586	68.42105263	8.75	20	58.5875	כלא	80	0.920343213	80.28169014	1.25	10	79.8875	börtön	78	0	100	3.846153846	11.53846154	80.34615385	حبس	40	1.086987702	73.68421053	27.5	25	61.325	penjara	80	1.97458675	68.11594203	8.75	5	70.775	fengsel	80	0.626948064	87.83783784	2.5	5	64.15	więzienie	89	0.715941	89.02439024	4.494382022	3.370786517	81.17777778	prisão 	88	0.637202396	89.74358974	6.818181818	4.545454545	61.56818182	тюрьма	82	2.161437591	60.52631579	3.658536585	3.658536585	70.12195122	zatvor	95	0.92969547	85.39325843	2.105263158	4.210526316	75.82105263	väzenie	80	1.293092433	59.67741935	8.75	13.75	71.81481481	cárcel	100	0.771825119	82.22222222	4	6		hapishane	80	2.08749935	45.45454545	7.5	10	75.21	carchar	36	0.378704723	90.625	5.555555556	5.555555556	72.25	kartzela	80	0.512709142	88.57142857	7.5	5	68.3125	gevangenis	60	0.648804039	87.75510204	5.084745763	11.86440678	
1862	DONKEY	624	donkey	100	0.251862848	95.78947368	1	4		osel	83	0	100	0	0	82.51807229	aasi	84	0	100	0	2.380952381	80.92857143	asino	100	0.442571065	90.81632653	0	2		당나귀	78	0.353724751	94.66666667	0	3.846153846	60.94	esel	100	0	100	0	1		ase	98	1.40	55.78947368	2.040816327	1.020408163	71.4								驴	80	0.855818595	84	0	6.25	74.2375	γαίδαρος	80	0.387743181	92.40506329	0	1.25	83.75308642	ane	100	0	100	0	0		γάιδαρος	80	0.232927855	96.20253165	0	1.25	78.7875	חמור	80	0	100	0	1.25	91.125	szamár	78	0	100	0	3.846153846	91.76923077	حمار	40	0	100	0	2.5	91.85	keldai	80	0.534202842	90.78947368	1.25	3.75	80.3375	esel	80	0	98.73417722	1.25	0	76	osioł	89	0	100	0	2.247191011	88.32222222	burro	88	0	100	0	2.272727273	76	осел	82	0.664933268	87.5	0	2.43902439	84.63414634	magarac	95	0.458685816	90.32258065	0	2.105263158	88.17894737	somár	80	1.208288909	57.69230769	0	2.5	86.13580247	burro	100	0.472189385	89.8989899	1	0		eşek	80	0.172036949	97.43589744	0	2.5	94.16	mul	36	1.33370831	48.57142857	0	2.777777778	78.16666667	asto	80	0	100	0	0	80.2375	ezel	60	0	100	1.694915254	1.694915254	
16	SLED	625	sledge	100	1.267946122	65.16853933	9	2		sáňky	83	0	100	0	0	86.63855422	kelkka	84	0.499179836	89.02439024	1.19047619	1.19047619	76.1547619	slitta	100	0.998797921	52.04081633	2	0		썰매	78	0.18512476	97.18309859	0	8.974358974	60.94	schlitten	100	0	100	0	1		trineu	98	0.03	98.96907216	2.040816327	-1.020408163	68.6								雪橇	80	1.896036175	57.57575758	6.25	11.25	64.9375	έλκηθρο	80	0.30642473	94.52054795	2.5	6.25	69.80246914	luge	100	0.14372617	97.95918367	1	1		έλκηθρο 	80	0	100	1.25	1.25	62.15	מזחלת	80	1.095064264	60.81081081	3.75	3.75	77.9	szánkó	78	0	100	0	1.282051282	91.62820513	مزلجه	40	1.480682115	42.10526316	37.5	15	55.875	papan luncur	80	2.245718548	54	32.5	5	50.1125	kjelke	80	0.684038436	81.81818182	1.25	2.5	80.55	sanki	89	0.155103	97.75280899	0	0	91.4	trenó	88	0.401825855	93.67088608	10.22727273	0	54.70454545	санки	82	0.843758206	72.83950617	0	1.219512195	89.51219512	sanke	95	0	100	0	0	92.75789474	sánky	80	0.964547659	61.03896104	0	3.75	87.27160494	trineo	100	0.144899618	97.93814433	2	1		kızak	80	0.235193382	96.15384615	1.25	1.25	87.65	sled	36	0.043048843	96.96969697	8.333333333	0	74.55555556	trineo	80	0.503258335	88.88888889	5	5	68.225	slee	60	0	100	1.694915254	1.694915254	
3994	PIANO (INSTRUMENT)	626	piano	100	0	100	0	1		klavír	83	1.251508946	66.25	0	2.43902439	84.69879518	flyygeli	84	0.905928216	67.85714286	0	0	81.6547619	pianoforte	100	0	100	0	0		피아노	78	0.552495114	87.17948718	0	0	81.54	klavier	100	1.317715795	50.50505051	0	1		piano	98	0.29	94.89795918	0	0	81.7								钢琴	80	0.286396957	95	0	0	78.575	πιάνο	80	0	100	0	3.75	81.58024691	piano	100	0.365923651	93	0	0		πιάνο	80	0	100	0	0	86.2625	פסנתר	80	0	100	0	0	93.25	zongora	78	0	100	0	0	92.52564103	بيانو	40	0	100	5	2.5	89.675	piano	80	0	100	0	0	83.2	piano	80	1.22800053	53.16455696	0	1.25	80.07594937	fortepian	89	0.539608	87.64044944	0	0	85.2	piano	88	0.157906374	96.59090909	0	0	76.75	рояль	82	1.266417854	65.85365854	0	0	85.01219512	klavir	95	0	100	0	0	89.05263158	klavír	80	1.048388547	75.32467532	0	3.75	88.75308642	piano	100	0	100	0	0		piyano	80	0	100	0	1.25	93.62	piano	36	0	100	0	0	85.5	piano	80	0	100	0	0	75.0625	piano	60	0.760785993	77.96610169	0	0	
		627	sausage	100	0.396623283	93.81443299	2	1		párek	83	0	100	0	3.614457831	88.44578313	nakki	84	0.947435136	63.41463415	0	2.380952381	83.71428571	würstel	100	0.599314237	85.41666667	2	2		소세지	78	0	100	0	3.846153846	79.59	wurst	100	0.80094533	80.85106383	0	6		salsitxa	98	0.91	76.84210526	2.040816327	1.020408163	70.3								香肠	80	1.170227274	76.11940299	1.25	15	75.9	λουκάνικο	80	0.172036949	97.43589744	1.25	1.25	80.61728395	saucisse	100	0	100	0	4		λουκάνικο	80	0	100	0	0	85.7625	נקניקייה	80	0	100	0	0	93.6125	virsli	78	0.235193382	96.15384615	0	0	89.48717949	هوتدوج	40	0.770629069	77.41935484	15	7.5	72.825	sosej	80	0.569646907	89.87341772	1.25	0	86.15	pølse	80	0	98.73417722	0	1.25	87.03703704	parówka	89	0.604123	85.22727273	0	1.123595506	87.97777778	salsicha	88	0	100	0	0	82.72727273	сосиска	82	0	100	0	2.43902439	90.79268293	viršla	95	0.416844196	91.57894737	0	0	90.10526316	párok	80	0.489779014	89.33333333	2.5	3.75	84.82716049	salchicha	100	0	100	0	0		sosis	80	0	98.73417722	0	1.25	94.61	selsig	36	0	100	2.777777778	2.777777778	83.55555556	saltxitxa	80	0	100	0	1.25	76.25	worst	60	1.020911865	80	0	8.333333333	
3066	SCARF OR TURBAN	628	scarf	100	0	100	0	0		šála	83	0.278669804	95.18072289	0	0	88.27710843	kaulahuivi	84	1.431394662	55.42168675	0	1.19047619	88.30952381	sciarpa	100	0	100	0	1		목도리	78	1.176715961	69.73684211	1.282051282	1.282051282	74.68	schal	100	0.141440543	98	0	0		bufanda	98	0.37	92.78350515	0	1.020408163	76.3								围巾	80	0.232927855	100	11.25	1.25	78.5125	κασκόλ	80	1.537125289	62.33766234	1.25	2.5	80.91358025	écharpe	100	0.286396957	95	0	0		κασκόλ	80	0.577653903	86.25	0	0	86.1875	צעיף	80	0	100	0	0	94.3125	sál	78	0	100	0	0	92.65384615	شال	40	1.115419141	71.875	12.5	7.5	78.95	skaf	80	1.621260625	45.94594595	3.75	3.75	74.1375	skjerf	80	0	100	0	1.25	87.9125	szalik	89	0.359102	93.18181818	0	1.123595506	89.6	cachecol	88	0.439496987	90.90909091	0	0	81.07954545	шарф	82	0	100	0	2.43902439	90.52439024	šal	95	0	100	1.052631579	2.105263158	91.35789474	šál	80	0.339712371	94.93670886	0	1.25	91.39506173	bufanda	100	0.920482986	80	0	0		atkı	80	1.18950003	75	0	0	92.84	sgarff	36	0	100	0	2.777777778	86.86111111	bufanda	80	0.692205132	88.60759494	0	1.25	76.6	sjaal	60	0	100	1.666666667	0	
2602	FUNNEL	633	funnel	100	0.661771981	87.5	10	2		trychtýř	83	0	100	2.409638554	1.204819277	82.43373494	suppilo	84	0.172036949	97.43589744	1.19047619	5.952380952	82.20238095	imbuto	100	0	100	2	0		깔대기	78	0.195909271	96.96969697	10.25641026	5.128205128	59.41	trichter	100	0	100	1	2		embut	98	0.18	96.84210526	2.040816327	1.020408163	72.7								漏斗	80	0	100	2.5	5	74.9125	χωνί	80	0.18512476	97.18309859	6.25	5	72.2962963	entonnoir	100	0	100	11	4		χωνί	80	0.309543429	94.44444444	10	0	70.7125	משפך	80	0.371232327	92.85714286	7.5	5	79.7875	tölcsér	78	0.244765082	95.94594595	5.128205128	0	84.98717949	أمع	40	1.666371619	48.14814815	22.5	10	67.725	corong	80	1.17652368	83.33333333	12.5	5	71.75	trakt	80	0.371232327	92.85714286	6.25	6.25	74.6125	lejek	89	0	100	0	3.370786517	84.76666667	funil	88	0	100	1.136363636	2.272727273	74.69318182	воронка	82	0.791637243	88	4.87804878	3.658536585	84.43902439	levak	95	0	100	1.052631579	2.105263158	87.94736842	lievik	80	0	100	0	1.25	85.91358025	embudo	100	0.337290067	93.75	2	2		huni	80	0.294615206	93.58974359	2.5	0	92.36	twmffat	36	0.044372324	96.875	8.333333333	2.777777778	78.88888889	inbutu	80	0.195909271	96.96969697	8.75	8.75	69.3	trechter	60	0	100	5.084745763	1.694915254	
