CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_FREQUENCY	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_CD	CHINESE_CD_PERCENTAGE	CHINESE_CD_LOG	LINE_IN_SOURCE
980	HEEL	脚跟	52	1.55	1.72	42	0.67	1.62	16643
981	ELBOW	肘	51	1.52	1.71	43	0.69	1.63	16879
984	WORK (LABOUR)	工	1095	32.64	3.04	687	11.0	2.84	2246
985	VINEGAR	醋	143	4.26	2.16	108	1.73	2.03	9239
986	TOMATO	西红柿	93	2.77	1.97	62	0.99	1.79	11972
987	REMAIN	留下	4720	140.7	3.67	2787	44.64	3.45	680
989	CLEAR	清楚	9836	293.2	3.99	4193	67.16	3.62	367
99	HUNCHBACK	驼子	3	0.09	0.48	2	0.03	0.3	56144
991	FRY	炸	1687	50.29	3.23	950	15.22	2.98	1619
992	CLIFF	崖	54	1.61	1.73	46	0.74	1.66	16249
994	BOW	弓	125	3.73	2.1	87	1.39	1.94	10060
996	DEAF	聋	253	7.54	2.4	187	3.0	2.27	6459
998	PUT	放	19099	569.33	4.28	5341	85.55	3.73	216
999	JOINT	骨节	1	0.03	0.0	1	0.02	0.0	89146
