			
2720	FISH (CLASSIFIER)	fish	L4081	someone who doesn't really know how to play poker well
			
2723	BUD (CLASSIFIER)	bud	L14702	Unmatured and embryonic shoot
			
2724	CHAIN (CLASSIFIER)	chain	L4760	unit of length
2724	CHAIN (CLASSIFIER)	chain	L4761	bind with links which are typically made of metal
			
2725	PORTION (CLASSIFIER)	portion	L7915	unit of measurement
			
2727	BOTTLE (CLASSIFIER)	bottle	L4722	container of liquids
			
2729	SHEET (CLASSIFIER)	sheet	L7743	a piece of paper
			
273	DOUGH	dough	L22898	paste used in cooking
			
2730	HAT (CLASSIFIER)	hat	L3615	shaped head covering, having a brim and a crown, or one of these
			
2731	NEEDLE (CLASSIFIER)	needle	L4917	needle-like leaf of some conifers
			
2732	HOUSE (CLASSIFIER)	house	L512	structure built or serving as an abode of human beings
			
2733	BRIDGE (CLASSIFIER)	bridge	L30304	An edge in a node-link graph whose removal would disconnect the graph
2733	BRIDGE (CLASSIFIER)	bridge	L4725	fixed dental restoration
			
2734	DOOR (CLASSIFIER)	door	L3326	moveable barrier to entry
			
2735	CAR (CLASSIFIER)	car	L3648	road vehicle powered by a motor to carry driver and small number of passengers
			
2736	SHIP (CLASSIFIER)	ship	L3613	large buoyant watercraft
			
2737	AFFAIR (CLASSIFIER)	affair	L7195	nasty, dark, embarrassing or scandalous matter
			
2738	DEAL (CLASSIFIER)	deal	L3969	agreement between two or more contracting persons or parties
2738	DEAL (CLASSIFIER)	deal	L3970	to distribute among a number of recipients, to give out as one’s portion or share
			
2740	BEAT (CLASSIFIER)	beat	L3851	hit repeatedly
2740	BEAT (CLASSIFIER)	beat	L3850	unit of time in music
			
2741	BIT (CLASSIFIER)	bit	L3419	short, replaceable screwdriver blade
			
275	PEEL	peel	L18119	outer covering of a fruit
			
2760	MAKE A JOKE	joke	L8943	something spoken, written, or done with humorous intention
			
2762	BLOCK (THE WAY)	block	L5962	shaped mass
			
2765	CHERRY	cherry	L6059	type of fruit
			
2769	PORK	pork	L18178	meat from a pig
			
2770	JACKET	jacket	L3436	clothing for the upper body
			
2782	FOOT (MEASURE)	foot	L34563	pay
2782	FOOT (MEASURE)	foot	L3549	customary unit of length
			
2797	SESAME	sesame	L42128	type of plant
			
2805	BIRTH (ACCOUCHEMENT)	birth	L3418	process of giving birth to one or more offspring
			
2806	BLACK MAN	negro	L7991	ethnic term for persons considered to be of Negroid heritage
			
281	POST	post	L5838	message of a user in a forum, newsgroup or social media platform
			
2811	BUSHFIRE	bushfire	L30335	wildfire happening in the bush
			
2815	DIALECT	dialect	L31752	language variant
			
2816	ECHO	echo	L16703	reflection of sound that arrives at the listener with a delay after the direct sound
			
2818	FORD (CROSSING)	ford	L16787	crossing in a river
			
2819	GRASSLAND	meadow	L37261	grass field
			
2829	MUSSELS	mussel	L37696	type of shellfish
			
2830	OYSTERS	oyster	L40443	type of mollusc
			
2831	PENGUIN	penguin	L40789	flightless bird
			
2832	PYRE	pyre	L18259	structure for burning a body as part of a funeral rite or execution
			
2833	RUM	rum	L25356	distilled alcoholic beverage made from sugarcane
2833	RUM	rum	L15708	distilled alcoholic beverage made from sugarcane
			
2837	SWAN	swan	L18541	large water bird
			
284	HOE	hoe	L14908	agricultural tool
			
2845	SIZE (OF OBJECT)	size	L3629	magnitude or dimension of a thing; concept abstracted from the process of measuring by comparing a longer to a shorter
			
2846	MARCH	march	L13308	musical genre, piece of music in origin was expressly written for marching
			
2857	CHANGE (BECOME DIFFERENT)	change	L33	(intransitive) To become something different
2857	CHANGE (BECOME DIFFERENT)	change	L1259	process of becoming different
			
2858	STREAM (FLOW CONTINUOUSLY)	stream	L12140	sequence of data elements made available over time
2858	STREAM (FLOW CONTINUOUSLY)	stream	L12139	small moving body of water
			
2859	SMOKE (EMIT SMOKE)	smoke	L4693	mass of airborne particulates and gases
			
2860	BOLT (MOVE IN HASTE)	bolt	L16164	unit of fabric measurement
			
2863	DASH (OF VEHICLE)	dash	L9680	punctuation mark
2863	DASH (OF VEHICLE)	dash	L9679	move quickly
			
2865	DIE (FROM ACCIDENT)	die	L3980	die
2865	DIE (FROM ACCIDENT)	die	L16649	throwable object with multiple resting positions, used for generating random outcomes
			
2868	DRIVE (CATTLE)	drive	L4003	impel or urge onward by force; push forward; compel to move on
2868	DRIVE (CATTLE)	drive	L31956	outing by car
			
2871	SWING (MOVEMENT)	swing	L10428	attempt by a batter to hit a baseball or softball
2871	SWING (MOVEMENT)	swing	L10429	hanging seat
			
2873	MOVE (AFFECT EMOTIONALLY)	move	L17920	action selected by a player in a game
2873	MOVE (AFFECT EMOTIONALLY)	move	L2044	change position; go from one position to another
			
2875	RING (MAKE SOUND)	ring	L3752	circular band worn as ornamental jewelry
2875	RING (MAKE SOUND)	ring	L3753	layer of protection in computer systems
			
2876	ROAR (OF SEA)	roar	L10654	burst out a deep, bellowing sound forced through an open mouth
2876	ROAR (OF SEA)	roar	L10653	deep, bellowing outburst of sound forced through an open mouth
			
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	L4695	mechanical pressure wave
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	L510	mechanical wave that is an oscillation of pressure transmitted through a solid, liquid, or gas, composed of frequencies within the range of hearing; pressure wave, generated by vibrating structure
			
288	FORGE	forge	L23295	hearth used for heating metals
288	FORGE	forge	L23296	hearth used for heating metals
			
2880	HALT (STOP)	stop	L3701	cease moving
			
2886	PRODUCE	produce	L18027	group of farm-produced crops and goods
			
2887	THAW (DEW)	thaw	L18743	rise in temperature after freezing weather
			
289	MOLD	mold	L17909	diverse group of fungi
289	MOLD	mold	L17908	hollow form or matrix for shaping a fluid or plastic substance
			
2893	NOTICE (SOMETHING)	notice	L4319	To acknowledge the presence of; observe.
			
2897	CHIME (ACTION)	chime	L22077	musical instrument
			
2903	CHAT (WITH SOMEBODY)	chat	L16226	bird
			
2910	BACK (DIRECTION)	back	L3214	body part
2910	BACK (DIRECTION)	back	L16105	side or face of an item opposite its front side
			
2912	FORWARD	forward	L34587	send correspondence to another recipient
2912	FORWARD	forward	L34588	sports position
2912	FORWARD	forward	L34589	eager
			
2919	STILL (CONTINUING)	still	L42537	make quiet, calm down
2919	STILL (CONTINUING)	still	L3693	apparatus used to distill miscible or immiscible (e.g. steam distillation) liquid mixtures
2919	STILL (CONTINUING)	still	L3694	apparatus used to distill miscible or immiscible (e.g. steam distillation) liquid mixtures
			
2930	BOSS	boss	L9644	significant and especially strong enemy in video games
			
2931	BUSINESS	business	L3872	economic activity done by a businessperson
			
2932	COLD (CHILL)	cold	L3296	of low temprature
2932	COLD (CHILL)	cold	L16575	A state of low tempature
			
2933	CONVERSATION	conversation	L5882	form of interactive communication between or among people
			
2936	ELEVATION	elevation	L227631	height above a fixed reference point
			
2938	FLAVOR	flavor	L34333	add flavoring agent
2938	FLAVOR	flavor	L34331	way something tastes
			
2939	FLOCK (OF ANIMALS)	flock	L20990	gathering of a group of same species of bird in order to forage or travel with one another
			
2940	GATE	gate	L10984	airport facility or equipment to facilitate passenger loading and unloading
2940	GATE	gate	L10985	rotating or sliding structure to control the flow of liquid
			
2941	HAPPINESS	happiness	L14448	mental or emotional state of well-being characterized by pleasant emotions
			
2945	COUNT (QUANTITY)	count	L7910	nobility title in European countries
2945	COUNT (QUANTITY)	count	L22	to determine the number of something
			
2946	CRADLE	cradle	L31003	aerial circus act
			
2947	DAMAGE (INJURY)	damage	L4566	loss or harm suffered from an action or event
			
2948	GAP (DISTANCE)	gap	L9470	landform that is a low point or opening between hills or mountains or in a ridge
			
2949	LAIR	lair	L17774	animal lair, a shelter built or used by an animal
			
2950	MEANING	meaning	L35046	concept that a word or symbol represents
			
2951	POUCH	pouch	L24958	small or moderate size bag for carrying small articles, often having drawstrings, a flap, or closure hardware. (AAT)
			
2955	STATE (POLITICS)	state	L5209	A condition; a set of circumstances applying at any given time.
2955	STATE (POLITICS)	state	L1297	organised community living under a system of government; either a sovereign state, constituent state, or federated state
			
2958	LAUGHTER	laughter	L10911	expression of amusement
			
2960	LONGING (WISH)	desire	L4474	sense of longing
			
2961	MESSAGE	message	L4203	discrete unit of communication intended by the source for consumption by some recipient or group of recipients
2961	MESSAGE	message	L37338	send a short communication
			
2964	NEWS	news	L4311	communication of selected information on current events
			
2965	PAW	paw	L15669	soft foot of a mammal
			
2966	PERCH (FISH)	perch	L24881	place where a bird roosts
			
2968	REASON	reason	L947	capacity for consciously making sense of things
2968	REASON	reason	L1257	consideration which justifies or explains
			
2970	RIDDLE	riddle	L32483	word puzzle
2970	RIDDLE	riddle	L32484	state a riddle
			
2971	SIN	sin	L15721	transgression against religious commandments or precepts
2971	SIN	sin	L15722	transgression against religious commandments or precepts
			
2972	SLEEP (STATE)	sleep	L1342	any process in which an organism enters and maintains a periodic, readily reversible state of reduced awareness and metabolic activity
2972	SLEEP (STATE)	sleep	L27105	any process in which an organism enters and maintains a periodic, readily reversible state of reduced awareness and metabolic activity
			
2974	SWARM (OF BIRDS)	swarm	L20989	group of animals that aggregate and travel in the same direction
			
2975	THOUGHT	thought	L4704	mental activity involving an individual's subjective consciousness
			
2976	VIOLENCE	violence	L7178	use of physical force or power with the intent to inflict harm
			
2978	DISTANCE	distance	L31865	move away
2978	DISTANCE	distance	L4575	straight line that connects two points in a measurable space or in an observable physical space
			
2980	AREA	area	L3258	quantity that expresses the extent of a two-dimensional surface or shape, or planar lamina, in the plane
			
2981	ITEM	item	L4161	in archival science, the smallest level of description; an individual record or object
			
2982	GIFT	gift	L7166	voluntary transfer of property from one person (the donor or grantor) to another (the donee or grantee)
2982	GIFT	gift	L16827	voluntary transfer of property from one person (the donor or grantor) to another (the donee or grantee)
			
2983	COMPANIONSHIP	company	L3945	military unit size designation
			
2985	HEIGHT	height	L12142	(geometry) segment of perpendicular in a figure
			
2986	CAMPFIRE	campfire	L58175	controlled fire at a campsite
			
2988	PATTERN	pattern	L5796	template, guide, or model from which items can be constructed
2988	PATTERN	pattern	L5797	discernible regularity in the world or in a manmade design
			
2990	SACK	sack	L18395	violent wartime looting of a foreign city
2990	SACK	sack	L18396	violent wartime looting of a foreign city
			
2991	SKI	ski	L14150	narrow strip of wood, plastic, metal for skiing
			
2992	TIP (OF OBJECT)	tip	L7903	sum of money customarily tendered to service sector workers
2992	TIP (OF OBJECT)	tip	L7904	piece of information regarding a crime or other activity of interest to law enforcement, usually provided by a source outside of the law enforcement agency
			
2993	STROKE (OF PEN)	stroke	L13029	problem of the arteries supplying blood to the brain
2993	STROKE (OF PEN)	stroke	L13030	problem of the arteries supplying blood to the brain
			
2995	TONE (MUSIC)	tone	L7943	audible characteristics of a player's sound;product of all influences on what can be heard by the listener (characteristics of the instrument itself, differences in playing technique, and the physical space in which the instrument is played)
2995	TONE (MUSIC)	tone	L28928	audible characteristics of a player's sound;product of all influences on what can be heard by the listener (characteristics of the instrument itself, differences in playing technique, and the physical space in which the instrument is played)
			
2996	WEALTH	wealth	L12194	abundance of value
			
3002	PRECIOUS	precious	L41242	highly valued
			
3003	SOLID	solid	L10967	solid object
			
3006	SPACE (AVAILABLE)	space	L3647	general framework of distances and directions according to a physical observer in its proper time
3006	SPACE (AVAILABLE)	space	L27930	blank area that separates words, sentences, syllables, or other written or printed glyphs; precise typographical rules differ according to language and context
			
302	CLAN	clan	L16240	group of people united by actual or perceived kinship and descent
			
3020	BREAK (BREAKING)	break	L3866	period of time during a shift in which an employee is allowed to take time off
			
3045	COPPER (COLOR)	copper	L4531	chemical element
			
3046	FODDER	fodder	L34434	animal feed
			
3049	COURAGE	courage	L5824	quality of mind or spirit that enables a person to face difficulty, danger, or pain
			
3056	ANIMAL (CLASSIFIER)	animal	L4497	living organism who can move actively
			
3057	FLAIL	flail	L23123	term referring to two weapons: one a two-handed infantry weapon derived from an agricultural tool, and the other a one-handed weapon
3057	FLAIL	flail	L23122	term referring to two weapons: one a two-handed infantry weapon derived from an agricultural tool, and the other a one-handed weapon
			
3059	MALARIA	malaria	L37189	mosquito-borne disease
			
3061	PHLEGM	phlegm	L48288	thick sticky fluid secreted in the throat
			
3064	RUST	rust	L18393	red-orange-brown-color resembling iron oxide
			
3066	SCARF OR TURBAN	scarf	L25427	garment of fabric worn around neck or head
3066	SCARF OR TURBAN	scarf	L25426	garment of fabric worn around neck or head
			
3069	FALSE	false	L4059	truth value
			
307	HAWK	hawk	L16896	type of bird
			
3076	SLOPE	hillside	L35822	side of a hill
			
3078	IRRIGATE	irrigate	L36932	supply with water
			
3080	SPLIT OPEN	crack	L4539	unauthorized software modification
3080	SPLIT OPEN	crack	L4538	unauthorized software modification
			
3083	BALLOON	balloon	L227310	inflatable flexible bag filled with gas
			
3084	BLACKBOARD	blackboard	L30244	reusable writing surface
			
3085	CARROT	carrot	L3782	root vegetable, usually orange in color
			
3086	COMPUTER	computer	L3946	a programmable electronic device that performs mathematical calculations and logical operations
			
3087	PACIFIER	dummy	L22930	a substitute object lacking normal functionality of objects of its class, used for various purposes
			
3088	ENVELOPE	envelope	L14400	packaging item, usually made of thin flat material
			
3089	GIRAFFE	giraffe	L34846	tall mammal
			
3090	GUITAR	guitar	L14142	fretted string instrument
			
3091	LEMON	lemon	L1921	fruit
			
3093	LIPSTICK	lipstick	L22605	cosmetic for coloring the lips
			
3099	SOFA	couch	L22633	upholstered item of furniture for the comfortable seating of more than one person
			
31	PAN	pan	L4909	depression in a land surface
			
3110	CLAP	clap	L16241	the result of quickly bringing hands together, making a noise
			
3116	HATCH (OUT)	hatch	L23495	type of door, typically in a floor or ceiling
			
3117	HITCHHIKE	hitchhike	L221021	try to get a ride in a passing vehicle while standing at the side of a road
			
3119	MASSAGE (SOMEBODY)	massage	L37234	process of skin manipulation
3119	MASSAGE (SOMEBODY)	massage	L37235	manipulate the skin
			
312	TAPIR	tapir	L28423	genus of mammals
			
3120	MOP (SOMETHING)	mop	L14978	mass or bundle of coarse strings or yarn attached to a stick
			
3123	PHOTOGRAPH (SOMETHING)	photograph	L6355	image created by light falling on a light-sensitive surface
3123	PHOTOGRAPH (SOMETHING)	photograph	L6354	image created by light falling on a light-sensitive surface
			
3124	PLAY (INSTRUMENT)	play	L3797	form of literature intended for theatrical performance
3124	PLAY (INSTRUMENT)	play	L1292	recreation activity
			
3128	SHOWER (ACTION)	shower	L12920	place in which a person bathes under a spray of water
			
3132	SURF	surf	L18536	wave action near shore
			
3137	OAR	oar	L15653	implement used for water-borne propulsion
			
3138	STRAWBERRY	strawberry	L42549	type of fruit
			
3140	VEST	vest	L19163	garment for the upper body, usually sleeveless, extending to near the waist
			
3144	GORILLA	gorilla	L42397	ape
			
3146	CHEETAH	cheetah	L30480	large feline of the genus Acinonyx
			
3147	HAMSTER	hamster	L6421	any of various Old-World rodent species belonging to the subfamily Cricetinae
			
3148	MEERKAT	meerkat	L37314	type of animal
			
3151	CUT (WITH AXE)	cut	L14741	gap in a hill or mountain to allow for road or rail travel
			
3153	LORD	lord	L17837	appellation for a person or deity who has authority, control, or power over others acting like a master, a chief, or a ruler
			
3160	SLAP	slap	L18455	strike with an open hand
3160	SLAP	slap	L18454	strike with an open hand
			
3168	DOWRY	dowry	L22903	money, goods, or estate that is given to a woman at the time of her marriage
			
3179	CORAL ROCK	coral	L22629	color
3179	CORAL ROCK	coral	L22628	colony of marine invertebrates
			
318	FOOTPRINT	footprint	L227698	trace
			
3181	MUSTARD	mustard	L37697	type of plant
			
319	LICK	lick	L17803	small watercourse or an ephemeral stream
			
3199	TWIST (AROUND)	twist	L13534	rotation of one stringy item around another
			
3202	CANNON	cannon	L30366	class of artillery which fires at a low or flat trajectory
			
3211	HOPE (FAITH)	hope	L4132	want something to happen, with a sense of expectation that it might
			
3215	CREEP	creep	L22658	the tendency of a solid material to move slowly or deform permanently
			
322	FIG	fig	L14816	edible fruit of Ficus carica
			
3221	PLANTAGO	plantain	L41027	vegetable shaped like a banana
			
3222	TWIG	twig	L19142	small thin terminal branch of a woody plant
			
323	FAT (ORGANIC SUBSTANCE)	fat	L33078	type of tissue
			
3231	DEITY	deity	L22857	natural or supernatural god or goddess, divine being
			
3234	OPEN (EYES)	open	L12541	type of sports competition
3234	OPEN (EYES)	open	L1272	move something, e.g. a door, to allow things to pass through it
			
3243	CYPRESS	cypress	L31143	name applied to many plants of different genera
			
325	FELT	felt	L16732	type of textile made from matted fibres
			
3252	PANCREAS	pancreas	L40498	glandular organ
			
3258	FALCON	falcon	L33065	type of bird
			
326	CLOAK	cloak	L22131	long, loose overgarment fastening at the neck
			
3260	HORNBILL	hornbill	L42399	bird
			
3263	LAP	lap	L14519	circuit of a racecourse, field, large room, etc.
3263	LAP	lap	L14520	completion of a competitive circuit
			
3267	PULSE	pulse	L24989	in physics, single disturbance moving through a medium
			
3276	SUNSHINE	sunlight	L42784	natural outdoor lighting
			
3282	GROOM	groom	L23450	stable worker
			
3283	CAGE	cage	L16206	enclosure used to confine, contain or protect something or someone
			
3284	GRAVEYARD	cemetery	L30439	place of burial
			
3287	BLOOM	blossom	L58102	flower
3287	BLOOM	blossom	L58103	become healthier or happier
			
3288	WEED	weed	L19201	plant
			
329	STOCKING	stocking	L4961	hosiery that covers the feet and legs to the knee or higher
			
3299	KIND	kind	L17006	type, race or category; group of entities that have common characteristics such that they may be grouped together
			
3303	PICTURE (PAINTING)	picture	L3789	Artifact that depicts or records visual perception.
			
3305	INSIDE A HOUSE	inside	L4156	within the interior of something, closest to the center or to a specific point of reference
			
3315	FLAX	flax	L16751	soft, flexible fiber derived from the bast of the flax plant (Linum usitatissimum)
			
332	RAG	rag	L15688	used clothing or other textiles cut into pieces and used as a raw material
332	RAG	rag	L15687	used clothing or other textiles cut into pieces and used as a raw material
			
3325	PEARL	pearl	L24872	color
3325	PEARL	pearl	L24873	color
			
3328	ORANGE (COLOR)	orange	L31491	a type of citrus fruit
3328	ORANGE (COLOR)	orange	L3274	having the color between red and yellow
			
3333	BELIEF (RELIGIOUS)	belief	L4510	psychological state in which an individual holds a proposition or premise to be true
			
3334	RITE	rite	L18366	established, ceremonial, usually religious, act
			
3336	FUNERAL	funeral	L13050	ceremony for a person who has died
			
3344	SIDE (BODY)	side	L10436	surface of an object that is divided into parts, usually two parts
3344	SIDE (BODY)	side	L3621	edge of a mathematical figure
			
3353	SIEVE (TOOL)	sieve	L27066	tool for breaking or separation of solid materials
3353	SIEVE (TOOL)	sieve	L27065	tool for breaking or separation of solid materials
			
3357	CUPBOARD	cabinet	L22020	group of high ranking officials, usually representing the executive branch of government
			
3375	PATIENT (SICK PERSON)	patient	L5437	person who takes a medical treatment or is subject of a case study
			
338	RAKE	rake	L18325	agricultural tool used for moving soil or other material
			
3382	PEACOCK	peacock	L40772	type of bird
			
3385	ALUMINIUM	aluminum	L18179	element with atomic number 13
			
3388	PLACENTA	placenta	L227460	organ that connects the developing foetus to the uterine wall
			
3389	MEASLES	measles	L227474	viral disease affecting humans
			
3392	MUER (FUNGUS)	fungus	L23338	kingdom of organisms
			
3396	BUILDING	building	L3870	closed structure with walls and a roof
			
3403	HORSE BARN	stable	L9563	building for horses and other livestock
3403	HORSE BARN	stable	L9564	group of organizations which participates as a single sports team
			
3405	RULER	ruler	L25355	person who reigns over a certain region or country
			
3407	FILE (TOOL)	file	L5766	tool
3407	FILE (TOOL)	file	L853	type of tool
			
341	SICKLE	sickle	L42168	farm implement
			
342	HAY	hay	L14893	dried grass or other feed
			
3421	SENTENCE (CLASSIFIER)	sentence	L6117	textual unit consisting of one or more words that are grammatically linked, expressing a complete thought in non-functional linguistics
3421	SENTENCE (CLASSIFIER)	sentence	L6118	make a decree of punishment in law
			
3427	DIRECTION	direction	L3990	information in geometry and in mechanics contained in the relative position of one point of space with respect to another reference point, without information about their relative distance
			
3428	WEAR (ON HEAD)	wear	L5394	damaging, gradual removal or deformation of material at solid surfaces
			
343	VINE	vine	L19170	plants
			
344	TREE TRUNK	trunk	L28974	main wooden axis of a tree
			
3446	PINK	pink	L3278	any of the colors between bluish red (purple) and red, of medium to high brightness and of low to moderate saturation
			
3454	KISS (NOUN)	kiss	L4470	touch with the lips, usually to express love or affection, or as a greeting
3454	KISS (NOUN)	kiss	L4469	touch with the lips, usually to express love or affection, or as a greeting
			
3460	BEACH	beach	L6926	area of sand or small stones near the sea or another area of water such as a lake
			
3468	KINDNESS	kindness	L36977	quality of being kind
			
3469	LEVEL	level	L35367	degree of being flat and horizontal
3469	LEVEL	level	L4626	floor of a building
3469	LEVEL	level	L2762	adjust something to be horizontal
			
3470	LIAR	liar	L17802	someone who lies
			
3471	OBLIGATION (DUTY)	duty	L6528	tax
			
3472	DANCE (MOVEMENT)	dance	L5864	social gathering at which people dance
3472	DANCE (MOVEMENT)	dance	L1377	rhythmic movement of the body
			
350	MANGROVE	mangrove	L37202	type of tree
			
3606	STURGEON	sturgeon	L42561	type of fish
			
3625	HEADACHE	headache	L35386	pain in the head
			
3626	KNOW	know	L3040	to be aware of some information
			
3628	HONOR (SOMEBODY)	honor	L7758	abstract concept entailing a perceived quality of worthiness and respectability
			
3652	FERMENT	ferment	L33097	state of disorder
3652	FERMENT	ferment	L33096	increase alcohol content through yeast activity
			
3656	PACK	pack	L18096	social group of conspecific canids
			
3657	GRANARY	barn	L16131	agricultural building used for storage and as a covered workplace
			
3659	POLISH (SOMETHING)	polish	L41197	material used to create a smooth surface
			
366	LIMP	limp	L17813	type of asymmetric abnormality of the gait
			
3660	SHELL (SOMETHING)	shell	L14120	projectile
3660	SHELL (SOMETHING)	shell	L14119	projectile
			
3664	INHERIT	inherit	L36782	receive from deceased relative
			
3671	HUM	hum	L14922	landform
3671	HUM	hum	L14921	make a vibratory sound
			
3674	ANTELOPE	antelope	L29775	term referring to many even-toed ungulate species
			
3684	PECK	peck	L18116	imperial unit of volume
			
3687	DESERT	desert	L9666	barren area of land where little precipitation occurs
			
3688	MARSH	marsh	L24326	wetland that is dominated by herbaceous rather than woody plant species
			
3695	MOVEMENT	movement	L5721	the act of changing the body's (or a body part's) position
			
3697	DIP	dip	L14767	type of bodyweight exercise
3697	DIP	dip	L14768	steepest angle of descent of a feature relative to a horizontal plane
			
3699	CONTINUE	continue	L3952	remain in a given condition; stay
			
37	LIBERATE	liberate	L37074	make free
			
3701	HOLLOW	hollow	L35838	depressed landform
			
3707	BEIGE	beige	L20918	brown color with a cream colored tone; pale yellowish brown color
3707	BEIGE	beige	L20917	brown color with a cream colored tone; pale yellowish brown color
			
3709	BRILLIANT	brilliant	L3611	diamond or other gemstone cut in a particular form with numerous facets so as to have exceptional brilliance
			
3714	LARYNX	larynx	L37009	organ involved in breathing and speaking
			
3716	OVARY	ovary	L24767	ovum-producing reproductive organ, often found in pairs as part of the vertebrate female reproductive system
			
3717	BADGER	badger	L9326	informal group of mammals, use Q10328397 for Melinae
			
3723	NIGHTINGALE	nightingale	L37871	type of bird
			
3725	AVOCADO	avocado	L7998	fruit of the avocado tree
			
3730	APRICOT	apricot	L43958	cultivated fruit
			
3733	FERRY	ferry	L23055	type of ship travelling over short to medium distances between two places transporting people, cars or trains and acting like a replacement for a bridge
			
3734	CHIMPANZEE	chimp	L11420	type of mammal
			
3737	BAREFOOT	barefoot	L186534	common term for the state of not wearing any footwear
			
3743	BRASS	brass	L4511	alloy of copper and zinc
			
3744	INTERPRETER	interpreter	L227615	person who works with translating and communicating in different languages
			
3747	SHAPE	shape	L1352	form of an object or its external boundary
			
3750	KHAKI	khaki	L23963	color shade of yellowish-brown
			
3752	LILAC	lilac	L24020	color, pale tone of violet
			
3754	TRANSPARENT	transparent	L44492	able to be seen through
			
3756	FLORAL	floral	L34338	relating to flowers
			
376	FRAGRANT	fragrant	L34607	having a strong smell
			
3762	SAFE	safe	L3571	secure lockable box used for securing valuable objects
			
3768	POUND (FOOD)	pound	L5884	unit of mass in imperial, US customary, and avoirdupois systems of units
3768	POUND (FOOD)	pound	L5883	unit of mass in imperial, US customary, and avoirdupois systems of units
			
3778	DAUGHTER (OF MALE EGO)	daughter	L3643	female offspring
			
3779	SON (OF MALE EGO)	son	L3644	male offspring
			
378	PINCH	pinch	L24900	amount that can be taken between the thumb and forefinger
			
3780	PET	pet	L15676	animal kept for companionship and a person's enjoyment
			
3781	SISTER-IN-LAW (OF FEMALE EGO)	sister-in-law	L72074	female sibling-in-law
			
3782	GRANDCHILD (OF FEMALE EGO)	grandchild	L12944	a child's child
			
381	BLAME	blame	L7762	act of censuring, holding responsible, making negative statements about an individual or group
			
383	MASTER	master	L7466	historic term for a ship's officer
383	MASTER	master	L7465	title for leader of a group endeavour, such as a head chef over cooks or a conductor over an orchestra
			
384	FREEMAN	freeman	L34628	person not enslaved
			
387	SLING	sling	L27110	suspended chair, bed, or hammock, made of a framework connected to hanging straps or rope
			
390	PUNISHMENT	punishment	L4462	imposition of an undesirable or unpleasant outcome as a response and deterrent to an action or behaviour that is deemed undesirable or unacceptable
			
392	MAGIC	magic	L3	presumed supernatural influence on objects, people or events
			
395	PILL	pill	L13563	form of medication
			
398	PIERCE	pierce	L40960	puncture
			
4	COURTYARD	courtyard	L30993	enclosed area, often by a building, that is open to the sky
			
40	ENVY	envy	L16710	resentful emotion
40	ENVY	envy	L4030	feel the emotion that occurs when a person lacks another's (perceived) superior quality, achievement or possession and wishes that the other lacked it
			
400	MUSH	mush	L17927	food
			
404	ALCOHOL (FERMENTED DRINK)	alcohol	L12259	active ingredient in alcoholic beverages
			
410	YAM	yam	L15396	vegetable
			
420	FOREST	forest	L7296	dense collection of trees covering a relatively large area
420	FOREST	forest	L34582	cover area with trees
			
421	RETREAT	retreat	L41956	move away from a fight
421	RETREAT	retreat	L41957	military action
			
459	SNAP (OF STICK)	snap	L14515	backward passing of the ball in gridiron football
			
470	POSSUM	possum	L41221	opossum
			
472	PELICAN	pelican	L40780	type of seabird
			
474	DRESS	dress	L3618	clothing as a cultural concept; costume  prescribed as appropriate for a specific social and cultural context
			
476	CUP	cup	L14739	vessel intended for an individual to use for drinking wine, water, or other beverage
476	CUP	cup	L3965	prize
			
477	LATE	late	L8	being present after the expected time
			
478	LIP	lip	L3537	visible part of mouth
			
480	PLATE	plate	L3796	flat vessel on which food can be served
			
481	DISH	dish	L3964	specific food preparation with cooking finished, and ready to eat, or be served
			
483	COMPOUND	compound	L12994	type of fortification
			
484	CONDEMN	condemn	L35039	to spell a doom on someone or something
			
485	DISAPPEAR	disappear	L1873	not appearing
			
488	MANNER	manner	L7184	mode of action
			
489	KIDNEY	kidney	L36971	body part
			
491	CENTER	center	L1473	concept used in algebra
491	CENTER	center	L30443	center of a strict monoidal category
			
497	SCAR	scar	L12146	to form a scar
497	SCAR	scar	L12145	area of fibrous tissue that replaces normal skin after an injury
			
50	JACK	jack	L16968	mechanical device used as a lifting device to lift heavy loads or apply great forces
			
503	FROG	frog	L16795	type of amphibian
			
504	LEARN	learn	L4176	To acquire, or attempt to acquire knowledge or an ability to do something
			
506	MAIZE	corn	L6369	cutaneous disease
			
508	PERIOD	period	L5346	portion of a sporting event
			
518	SPARK	spark	L27936	incandescent particle
			
522	WOLF	wolf	L7990	mammal
			
526	HOWL	howl	L16939	animal sound
526	HOWL	howl	L16940	animal sound
			
529	FLANK	flank	L23129	part of stronghold
			
53	SPIRIT	spirit	L6985	immaterial being
			
539	NEST	nest	L18044	place of refuge for animals
			
540	PALATE	palate	L40481	roof of the mouth
			
541	POETRY	poetry	L12247	literary art
			
543	SHUTTLE	shuttle	L42167	go back and forth between two locations
543	SHUTTLE	shuttle	L42166	weaving tool
			
547	SURFACE	surface	L6327	outermost or uppermost layer of a physical object or space
547	SURFACE	surface	L6326	overside or up-side of a flat object such as a table, or of a liquid
			
571	STING	sting	L28030	short percussion sequence accompanying a joke
			
579	BATTLE	battle	L6990	part of a war which is well defined in duration, area and force commitment
