ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	GLOSS_IN_SOURCE	LINKED_CONCEPTS	TARGET_CONCEPTS	SHIFTS	DOMAIN	ALIAS	DEFINITION
Zalizniak-2024-4583-2039	2039			oesophagus		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2040	2040	2202	HIGH-RANKING	of high rank		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2041	2041			of low rank		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2042	2042	3361	OFFICIAL	official (n.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2043	2043			*offspring		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2044	2044	1852	OFTEN	often		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2045	2045	1484	OIL (ORGANIC SUBSTANCE)	oil (food)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2046	2046			oil particle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2047	2047	1926	OINTMENT	ointment		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2048	2048			OK		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2049	2049	2113	OLD (USED)	old (vs. new)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2050	2050	2112	OLD (AGED)	old (vs. young)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2051	2051	406	OLD MAN	old man		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2052	2052			*old man/grandfather		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2053	2053	907	OLD WOMAN	old woman		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2054	2054			oleander		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2055	2055	1154	OLIVE	olive (Olea europaea)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2056	2056	107	OMEN	omen		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2057	2057			on all fours		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2058	2058			on the outside		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2059	2059			one (unit)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2060	2060	3532	ONE HUNDRED THOUSAND	one hundred thousand		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2061	2061			one piece (at counting)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2062	2062			one's own		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2063	2063	2366	ONION	onion		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2064	2064	1580	ONLY	only, just		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2065	2065	3235	OPEN (STATE)	open (adj.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2066	2066			open-eyed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2067	2067			opening of a sack		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2068	2068	1667	HOLE	opening, hole		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2069	2069	4113	OPINION	opinion		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2070	2070	309	OPOSSUM	opossum		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2071	2071			opportunity		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2072	2072	885	OPPOSITE	opposite		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2073	2073	2627	ORANGE (FRUIT)	orange (plant)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2074	2074			orator		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2075	2075	1128	ORDER	order		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2076	2076			ordinary, common		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2077	2077			oregano		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2078	2078			organ (anatomy)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2079	2079			origin		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2080	2080			original		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2081	2081	1149	ORPHAN	orphan		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2082	2082			osprey (Pandion haliaёtus)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2083	2083	3797	OSTRICH	ostrich		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2084	2084	197	OTHER	other		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2085	2085			other`s		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2086	2086	15	OTTER	otter (Lutra lutra)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2087	2087			outbuilding		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2088	2088			outwards		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2089	2089	1143	OVEN	oven		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2090	2090			overcoat		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2091	2091	735	OWL	owl		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2092	2092			own (of a relative)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2093	2093	1036	OWNER	owner		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2094	2094			*owner (female)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2095	2095	934	BUFFALO	owre, buffalo (Bubalus bubalis)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2096	2096	1169	OX	ox		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2097	2097			person of a different faith		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2098	2098			place name		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2099	2099	653	PLANT (VEGETATION)	plant (biol.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2100	2100			positive evaluation		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2101	2101	852	PRIEST	priest		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2102	2102			profession		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2103	2103			pacemaker (running)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2104	2104			pack of cards		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2105	2105			page		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2106	2106	1783	PAIN	pain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2107	2107	647	PAINT (PIGMENTS)	paint, dye (n.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2108	2108	1888	PAIR	pair		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2109	2109			pair of compasses		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2110	2110	4059	PALACE	palace		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2111	2111			palatal (sound)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2112	2112	540	PALATE	palate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2113	2113			pale		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2114	2114	1183	PALM OF HAND	palm (body part)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2115	2115	1181	PALM TREE	palm (tree)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2116	2116			palmyra palm		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2117	2117	3252	PANCREAS	pancreas		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2118	2118	469	PANDANUS	pandanus		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2119	2119	648	PAPER	paper		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2120	2120			papular eruption (on the skin)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2121	2121			parachute		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2122	2122			*paragraph		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2123	2123			paralyzed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2124	2124	505	PARENTS	parents		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2125	2125			parliament		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2126	2126	4061	PARSLEY	parsley		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2127	2127			parsnip		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2128	2128	779	PART	part		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2129	2129			participant in the ritual wedding procession		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2130	2130	3681	PARTRIDGE	partridge		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2131	2131			*party, soiree		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2132	2132			pass (document allowing admission)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2133	2133			passageway		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2134	2134			passion (in game)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2135	2135			*passionate about		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2136	2136	1880	PASSIONATE	passionate, zealous		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2137	2137			password		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2138	2138			patch		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2139	2139			patience		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2140	2140			patron, protector		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2141	2141	2965	PAW	paw		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2142	2142			pawn (in chess)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2143	2143			payment		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2144	2144	2025	PEA	pea		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2145	2145	1338	PEACE	peace		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2146	2146	2043	PEACH	peach		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2147	2147	3382	PEACOCK	peacock		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2148	2148	1614	SUMMIT	peak of mountain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2149	2149	595	GROUNDNUT (PEANUT)	peanut		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2150	2150	922	PEAR	pear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2151	2151	3325	PEARL	pearl		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2152	2152			pearl barley		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2153	2153			pedestal		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2154	2154			*pedestrian		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2155	2155			pedestrian crossing		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2156	2156			peephole		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2157	2157			peer		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2158	2158			peled		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2159	2159	472	PELICAN	pelican (Pelecanus)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2160	2160			pellicle, membrane		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2161	2161			pelvis		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2162	2162	794	PEN	pen (for writing)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2163	2163	2578	PENCIL	pencil		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2164	2164			pendulum		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2165	2165	1222	PENIS	penis		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2166	2166			people (pl.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2167	2167	789	PEOPLE	people, nation		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2168	2168			pepperwort		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2169	2169	2966	PERCH (FISH)	perch (Perca fluviatilis)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2170	2170			perfect person		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2171	2171			perfect, complete		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2172	2172			*perfectr, complete		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2173	2173			perfume, scent		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2174	2174			pericarp of a lotus		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2175	2175	508	PERIOD	period of time		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2176	2176			permission		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2177	2177	2044	PERSIMMON	persimmon		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2178	2178			persistent		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2179	2179			person (grammar)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2180	2180			person of small stature		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2181	2181			petrel (Procellaria)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2182	2182	650	PETROLEUM	petroleum, oil		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2183	2183	1175	GHOST	phantom, ghost		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2184	2184			pharaoh		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2185	2185	3060	PHEASANT	pheasant		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2186	2186			phosphorus		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2187	2187	3304	PICTURE (PHOTOGRAPH)	photograph		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2188	2188			pickaxe		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2189	2189	2401	PICTURE	picture		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2190	2190	594	PIECE	piece		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2191	2191	1337	PIG	pig (Sus scrofa)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2192	2192	1853	DOVE	pigeon (Columba)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2193	2193	2564	PIGLET	piglet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2194	2194			pig`s snout		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2195	2195	2967	PIKE (FISH)	pike (fish)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2196	2196			*pill, tablet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2197	2197	2045	COLUMN	pillar		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2198	2198	1044	PILLOW	pillow		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2199	2199			pillowcase		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2200	2200			pilot sucker		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2201	2201	1809	PIMPLE	pimple		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2202	2202			*pincer (of a lobster, crab)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2203	2203			pine needle		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2204	2204	1740	PINE	pine-tree		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2205	2205	2440	PINEAPPLE	pineapple		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2206	2206	3446	PINK	pink		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2207	2207			pink salmon (Oncorhynchus gorbuscha)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2208	2208			pip (disease of birds)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2209	2209			piper (musician)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2210	2210			Pisces		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2211	2211	2539	PIT (POTHOLE)	pit		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2212	2212	337	PITCHFORK	pitchfork		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2213	2213			pith, medulla		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2214	2214	723	PLACE (POSITION)	place		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2215	2215			place of employment, job		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2216	2216			plaice (fish)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2217	2217			plaintive		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2218	2218			*plait, braid		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2219	2219	4042	PLANET	planet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2220	2220			*plant (biol.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2221	2221			*plant-louse ( Aphidae)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2222	2222	3221	PLANTAGO	plantain (Plantago)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2223	2223	1486	PLANT (SOMETHING)	planting (in ground)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2224	2224	654	PLASTIC	plastic		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2225	2225			platan		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2226	2226	480	PLATE	plate (a serving dish)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2227	2227			plateau		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2228	2228			platinum		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2229	2229			playing cards		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2230	2230			pleasant		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2231	2231	3916	PLEASURE	pleasure		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2232	2232			Pleiades		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2233	2233			plot of land		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2234	2234	2154	PLOUGH (INSTRUMENT)	plough, ard		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2235	2235	1921	PLOUGH	ploughing		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2236	2236			ploughshare		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2237	2237	4063	PLUM	plum		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2238	2238	2744	PLUM BLOSSOM	plum blossom		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2239	2239	1851	POCKET	pocket		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2240	2240			pockmarked		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2241	2241			pod		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2242	2242	1045	POET	poet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2243	2243	541	POETRY	poetry		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2244	2244	655	POISON	poison		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2245	2245	888	POISONOUS	poisonous		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2246	2246			*poisonous		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2247	2247			polar night		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2248	2248			pole (geographical)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2249	2249	281	POST	pole (long stick)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2250	2250			*Pole Star		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2251	2251			polecat, ferret (Mustela putorius)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2252	2252			police officer		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2253	2253	3300	POLITE	polite		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2254	2254			political party		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2255	2255			pollen		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2256	2256	3732	POMEGRANATE	pomegranate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2257	2257			pondweed		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2258	2258	1674	POOR	poor, needy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2259	2259			*poor, needy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2260	2260			popcorn		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2261	2261			pope		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2262	2262	821	POPLAR	poplar (Populus alba)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2263	2263			poppy (Papaver somniferum)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2264	2264			porcelain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2265	2265	2510	PORCUPINE	porcupine		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2266	2266	1462	POT	pot		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2267	2267	593	POTATO	potato		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2268	2268			pottery fragment		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2269	2269	4066	POVERTY	poverty		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2270	2270	3368	POWDER	powder		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2271	2271			powdery mildew		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2272	2272	2526	POWER	power, authority		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2273	2273			powerless		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2274	2274			prayer (text)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2275	2275	618	PRECIPICE	precipice, abyss		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2276	2276	2717	STEEP	precipitous		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2277	2277			predator		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2278	2278	1123	PREGNANT	pregnant		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2279	2279	2982	GIFT	present, gift		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2280	2280			previous		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2281	2281	657	PRICE	price		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2282	2282			prickly, thorned		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2283	2283	3915	PRIDE	pride		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2284	2284			*priest (Christianity)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2285	2285			*priest's headgear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2286	2286			priest's wife		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2287	2287	2554	PRINCE (RULER)	prince		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2288	2288			princess		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2289	2289	1281	PRISON	prison		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2290	2290			probably		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2291	2291	2425	PROBLEM	problem (mathematics)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2292	2292			*profession		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2293	2293			*profit, gain (n.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2294	2294			profiteer		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2295	2295			*profound		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2296	2296			promise (n.)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2297	2297			pronoun		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2298	2298			propeller (of boat engine)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2299	2299			*proper arrangement, order		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2300	2300	3860	POSSESSIONS	property, possessions		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2301	2301			prophet		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2302	2302			prose		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2303	2303			prosperity		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2304	2304			prostate		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2305	2305	4083	PROTECTION	protection, patronage		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2306	2306			protégé		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2307	2307			protein		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2308	2308			protrusion at the end of a key		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2309	2309	174	PROUD	proud		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2310	2310	3646	PROVERB	proverb		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2311	2311			puffball		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2312	2312	864	PUMPKIN	pumpkin		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2313	2313			pungent (odour)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2314	2314	390	PUNISHMENT	punishment		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2315	2315	1658	PUPIL	pupil (of an eye)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2316	2316			puppet, lay figure		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2317	2317	74	PUPPY	puppy (of a dog)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2318	2318	1147	PURE	pure		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2319	2319			purgative (medicine)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2320	2320	1808	PUS	pus		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2321	2321			push button		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2322	2322			pyrite		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2323	2323	2945	COUNT (QUANTITY)	quantity		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2324	2324	1848	QUARREL	quarrel		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2325	2325	1306	QUEEN	queen		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2326	2326			queen (bee)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2327	2327			queen (playing card)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2328	2328			queen (termites and ants)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2329	2329			queen, princess		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2330	2330			queue		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2331	2331	1631	FAST	quick		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2332	2332	1314	QUIET	quiet (vs. loud)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2333	2333			quince		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2334	2334			quinsy		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2335	2335			quite, rather		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2336	2336	995	QUIVER (FOR ARROWS)	quiver		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2337	2337			quotation mark		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2338	2338			ready meal		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2339	2339			religious festival		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2340	2340			rural foot-wear		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2341	2341	2203	RABID	rabid		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2342	2342	828	RACCOON	raccoon		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2343	2343			race, ethnos		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2344	2344			radiointerference		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2345	2345	2365	RADISH	radish		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2346	2346			radius (bone)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2347	2347			radius (geometry)		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2348	2348	1664	RAFT	raft		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2349	2349	332	RAG	rag, duster		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2350	2350			railcar		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2351	2351	658	RAIN (PRECIPITATION)	rain		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2352	2352	1733	RAINBOW	rainbow		"""[]"""	"""[]"""				
Zalizniak-2024-4583-2353	2353			rainbow smelt		"""[]"""	"""[]"""				
