CONCEPTICON_ID	CONCEPTICON_GLOSS	CHINESE	CHINESE_POS	CHINESE_FREQUENCY_PM	CHINESE_FREQUENCY_LOG	CHINESE_FREQUENCY_LOG_ZIPF	LINE_IN_SOURCE
2133	STRIKE OR BEAT	拍	VV	170.021111	5.141787005	5.224971333001508	826
2134	RAISE (BRING UP)	提高	VV	0.833436818	0.606192248	3.214247467609735	6561
2136	BRASS INSTRUMENT (HORN OR TRUMPET)	唢呐	NN	0.833436818	0.606192248	3.214247467609735	20771
2139	MUROID (MOUSE OR RAT)	鼠	NN	14.16842591	2.719216025	4.16848997704906	7644
214	STRETCH	伸	VV	43.33871456	3.791858213	4.637493341546543	1733
2144	SPRING OR WELL	井	NN	14.16842591	2.719216025	4.16848997704906	3406
2148	PICK	摘	VV	65.84150865	4.202324275	4.816307458937698	3964
215	LIE DOWN	躺	VV	112.5139705	4.731925917	5.046756380315971	1347
2150	MATTER	事情	NN	131.6830173	4.887962955	5.114614596266206	775
2151	COARSE	粗糙	VA	2.500310455	1.252851666	3.515277463273716	11617
2152	THERE IS OR THERE ARE	有	VE	23936.30542	10.08319342	7.371417028926923	6
2155	CUT (WITH SCISSORS)	剪	VV	48.33933547	3.898721643	4.684069483587898	3042
2156	CUT (WITH KNIFE)	切	IJ	86.67742911	4.473664502	4.934406771015692	1713
2159	GROUND	地	NN	587.572957	6.37770089	5.762022172997558	230
216	MOVIE	电影	NN	372.5462578	5.923041847	5.564495485943898	1816
2162	STIR FRY	油炸	VV	0.833436818	0.606192248	3.214247467609735	19135
2163	MARRY (AS WOMAN)	嫁	VV	2.500310455	1.252851666	3.515277463273716	9059
2164	MARRY (AS MAN)	娶	VV	8.334368184	2.233703092	3.954610157103979	1168
2165	SLOWLY	慢慢	AD	124.1820859	4.829769365	5.089308731001435	428
2167	VEHICLE (CLASSIFIER)	辆	M	247.5307351	5.51556652	5.387433736022009	105
2170	PATERNAL AUNT (WIFE OF FATHER'S OLDER BROTHER)	伯母	NN	1.666873637	0.980906864	3.390338726665417	14239
2177	MATERNAL GRANDMOTHER	外婆	NN	61.67432456	4.137951867	4.788278735337454	201
2178	MATERNAL GRANDFATHER	外公	NN	10.00124182	2.398008159	4.027160824252591	10770
2182	LEFT HAND	左手	NN	4.167184092	1.642327877	3.691368722329398	2605
2183	RIGHT HAND	右手	NN	3.333747274	1.466432589	3.612187476281773	3541
2184	CATCH A COLD	着凉	VV	1.666873637	0.980906864	3.390338726665417	7254
2186	DRAGON BOAT FESTIVAL	端午节	NT	12.50155228	2.602804662	4.117337454601679	13800
2187	MID-AUTUMN FESTIVAL	中秋节	NR	20.83592046	3.083556341	4.328190819916572	13797
2188	NEW YEAR'S EVE	新年	NT	24.16966773	3.225639608	4.390338726665417	8425
219	TOILET	厕所	NN	67.50838229	4.226956107	4.827031324329471	1148
2190	TASTE	含	VV	10.83467864	2.471034089	4.059345507623992	10782
2191	LOW (HEIGHT)	矮	VA	100.845855	4.623460445	4.999577302620502	2719
2194	FRONT (PART)	前面	NN	135.0167646	4.912778147	5.125405076349711	574
22	INTEND	打算	VV	15.00186273	2.772705136	4.191971072898583	670
221	FIRE	火	NN	141.6842591	4.960634211	5.146213582337908	1196
2216	BECOME NUMB	麻木	VA	0.833436818	0.606192248	3.214247467609735	20972
2223	BE ANGRY	生气	VV	100.0124182	4.615243462	4.996002842262204	648
2238	KNOW HOW	会	VV	4729.753944	8.461839865	6.667259858731191	284
2242	BEETLE	瓢虫	NN	9.167805002	2.319226356	3.992398717993379	6699
2244	METAL	金属	NN	12.50155228	2.602804662	4.117337454601679	4258
2246	BELL	钟	SP	11.66811546	2.539088243	4.089308731001435	6408
2247	CATERPILLAR	毛毛虫	NN	38.33809365	3.672193353	4.585315329881471	4330
2248	KNOW (SOMEBODY)	认识	VV	156.6861219	5.060606487	5.189679276118998	519
2249	THIN (OF SHAPE OF OBJECT)	细	VA	30.83716228	3.460634233	4.493001068562564	1383
225	PESTLE	杵	VV	4.167184092	1.642327877	3.691368722329398	12450
2253	DRIP (EMIT LIQUID)	漏	VV	20.83592046	3.083556341	4.328190819916572	5369
2254	FATHER-IN-LAW (OF WOMAN)	公公	NN	8.334368184	2.233703092	3.954610157103979	5063
2256	MOTHER-IN-LAW (OF WOMAN)	婆婆	NN	11.66811546	2.539088243	4.089308731001435	5074
2259	FLESH	肉	NN	123.3486491	4.823089307	5.086403740358028	2295
2260	FEMALE (OF PERSON)	雌性	NN	1.666873637	0.980906864	3.390338726665417	9398
227	FISH	鱼	NN	528.3989429	6.271742293	5.715991197237729	540
2272	HOT OR WARM	热	VA	145.8514432	4.989421485	5.158730139759903	1366
2278	PERHAPS	也许	AD	15.83529955	2.823477846	4.214247467609735	4253
2282	SEA OR OCEAN	海	NN	359.2112687	5.886690717	5.548701218760666	1324
2288	METEOROID (SHOOTING OR SHINING STAR)	流星	NN	5.00062091	1.791862949	3.758315511960011	9201
2291	VOLCANO	火山	NN	54.1733932	4.01048083	4.732761407487622	1979
2295	SUNSET	日落	NN	1.666873637	0.980906864	3.390338726665417	12490
2296	SUNRISE	日出	VV	0.833436818	0.606192248	3.214247467609735	17466
2297	DUSK	傍晚	NT	1.666873637	0.980906864	3.390338726665417	11555
230	SWEEP	扫	VV	42.50527774	3.772882258	4.629220815580553	2819
231	SHAVE	剃	VV	4.167184092	1.642327877	3.691368722329398	9845
2315	COOK (PERSON)	厨师	NN	16.66873637	2.871796771	4.235436766679674	3742
2316	FREE	自由	VA	14.16842591	2.719216025	4.16848997704906	9629
2317	SISTER-IN-LAW	嫂子	NN	0.833436818	0.606192248	3.214247467609735	19221
2318	CHESTNUT	栗子	NN	0.833436818	0.606192248	3.214247467609735	15948
2319	LID (COVER, CAP)	盖子	NN	16.66873637	2.871796771	4.235436766679674	145
232	FLEA	跳蚤	NN	5.834057729	1.921918601	3.816307458937698	7824
2321	MAD PERSON	疯子	NN	0.833436818	0.606192248	3.214247467609735	20808
2325	PULL OUT	拔	VV	58.34057729	4.083293343	4.764475820664829	672
2327	BECOME SICK	生病	VV	63.3411982	4.164200145	4.799708197118235	1520
2328	MISS (SOMEBODY)	想念	VV	1.666873637	0.980906864	3.390338726665417	7546
2329	LACK (NOT HAVE)	缺	VV	11.66811546	2.539088243	4.089308731001435	6921
2331	YEAR BEFORE LAST YEAR	前年	NT	1.666873637	0.980906864	3.390338726665417	12742
2332	THREE DAYS FROM NOW	大后天	NT	0.833436818	0.606192248	3.214247467609735	12021
2334	MELT	融化	VV	5.834057729	1.921918601	3.816307458937698	13540
2335	CUNNING	狡猾	VA	1.666873637	0.980906864	3.390338726665417	6129
2338	HOW LONG	多久	AD	6.667494547	2.036989906	3.867459981385079	10777
2340	SUNNY	晴	NN	5.00062091	1.791862949	3.758315511960011	17139
2342	LANDSCAPE	风景	NN	23.33623092	3.191966224	4.375615469844711	3999
2343	STEEL	钢	NN	16.66873637	2.871796771	4.235436766679674	4747
2344	PETROL	汽油	NN	1.666873637	0.980906864	3.390338726665417	7262
2345	LEPORID (RABBIT OR HARE)	兔子	NN	320.8731751	5.774157602	5.499804776617509	1724
2348	CRAB	螃蟹	NN	241.6966773	5.491812422	5.377110460931661	1237
2349	SHRIMP	虾	NN	33.33747274	3.536237257	4.526001328665489	1390
2351	SILKWORM	蚕	NN	1.666873637	0.980906864	3.390338726665417	2345
2352	DRAGONFLY	蜻蜓	NN	14.16842591	2.719216025	4.16848997704906	5994
2354	CRICKET	蟋蟀	NN	10.00124182	2.398008159	4.027160824252591	6451
2355	GECKO	壁虎	NN	3.333747274	1.466432589	3.612187476281773	18279
2356	CHINESE PLUM	李子	NR	0.833436818	0.606192248	3.214247467609735	19566
2359	LOTUS	荷花	NN	4.167184092	1.642327877	3.691368722329398	7753
2361	MUGWORT	艾	IJ	4.167184092	1.642327877	3.691368722329398	10293
2366	ONION	洋葱	NN	1.666873637	0.980906864	3.390338726665417	10835
2367	MANDARINE	桔子	NN	4.167184092	1.642327877	3.691368722329398	14186
2368	GARLIC	大蒜	NN	1.666873637	0.980906864	3.390338726665417	19668
2374	DREAM	梦想	NN	48.33933547	3.898721643	4.684069483587898	1796
2375	VERTICAL	竖	VV	41.67184092	3.753539239	4.620787648043691	4002
2376	HORIZONTAL	横	VV	30.00372546	3.434107373	4.481419196012749	2770
2378	THUNDER (VERB)	打雷	VV	5.834057729	1.921918601	3.816307458937698	17306
2382	BLUE OR GREEN	青	VA	1.666873637	0.980906864	3.390338726665417	10517
239	FLOWER	花	NN	322.5400487	5.779322904	5.502049197539961	667
2393	JOURNEY	路途	NN	1.666873637	0.980906864	3.390338726665417	4682
2395	CONGEAL (BLOOD)	凝固	VV	0.833436818	0.606192248	3.214247467609735	10329
2396	KNOCK	敲	VV	25.83654137	3.289764443	4.41836745026566	3068
2398	MANGO	芒果	NN	5.834057729	1.921918601	3.816307458937698	7479
2401	PICTURE	画面	NN	5.834057729	1.921918601	3.816307458937698	9218
2403	TOY	玩具	NN	2143.599497	7.670708099	6.323657258156101	272
2407	BIRTHDAY	生日	NN	132.5164541	4.894224722	5.117337454601679	246
2408	CAKE	蛋糕	NN	102.5127287	4.639694587	5.006639157107989	2974
2409	BROWN	棕色	VA	29.17028864	3.40685762	4.469519972713041	389
2410	GOOD-LOOKING	好看	VA	283.3685183	5.650270997	5.445971850938252	76
2411	HURT (SOMEBODY)	伤害	VV	20.83592046	3.083556341	4.328190819916572	1916
2417	YOUNGER BROTHER (OF WOMAN)	弟弟	NN	296.7035074	5.696098049	5.465885688057947	318
2420	YOUNGER SISTER (OF MAN)	妹妹	NN	305.8713124	5.726428482	5.479065290619271	162
2422	SOMEONE	其他	DT	178.3554791	5.189369753	5.245655931861359	582
2423	CHANNEL	频道	NN	0.833436818	0.606192248	3.214247467609735	16064
2425	PROBLEM	问题	NN	145.8514432	4.989421485	5.158730139759903	669
2427	FUTURE	未	AD	1.666873637	0.980906864	3.390338726665417	6086
2429	LOGIC	逻辑	NN	0.833436818	0.606192248	3.214247467609735	16751
243	FRESH	新鲜	VA	5.834057729	1.921918601	3.816307458937698	6112
2430	OFFICE	办公室	NN	10.83467864	2.471034089	4.059345507623992	8744
2435	UNIVERSITY	大学	NN	18.33561	2.961948474	4.274945307963347	7818
244	LEFT	左边	NN	28.33685183	3.378844467	4.45728551629603	1208
2440	PINEAPPLE	菠萝	NN	19.16904682	3.004149094	4.29342871365736	4864
2445	PAPAYA	木瓜	NN	0.833436818	0.606192248	3.214247467609735	14249
2447	WOODPECKER	啄木鸟	NN	2.500310455	1.252851666	3.515277463273716	1431
245	BROOM	扫帚	NN	5.00062091	1.791862949	3.758315511960011	3944
2451	FOURTEEN	十四	CD	14.16842591	2.719216025	4.16848997704906	5304
2452	PURPLE	紫	VA	48.33933547	3.898721643	4.684069483587898	1871
2453	SEVENTEEN	十七	CD	12.50155228	2.602804662	4.117337454601679	6097
2454	SIXTEEN	十六	CD	10.00124182	2.398008159	4.027160824252591	5505
2457	PATH OR ROAD	路	NN	139.1839487	4.942955479	5.138526753671616	3081
2467	GAME	游戏	NN	1292.660505	7.16523108	6.104109188867923	332
2468	BAG	袋子	NN	25.83654137	3.289764443	4.41836745026566	704
2471	LADY	女士	NN	9.167805002	2.319226356	3.992398717993379	11568
2477	YAK	牦牛	NN	2.500310455	1.252851666	3.515277463273716	3265
248	HAPPEN	发生	VV	78.34306093	4.373780994	4.890941077234602	760
2482	TOGETHER	一起	AD	855.1061757	6.752394405	5.924787915543032	606
2483	COLD (OF WEATHER)	凉快	VA	13.33498909	2.662703339	4.143666393324028	1418
2486	HIDE	躲	VV	83.34368184	4.434899902	4.917538845728396	4009
249	FOG	雾	NN	0.833436818	0.606192248	3.214247467609735	9777
2494	BAMBOO SHOOT	竹笋	NN	1.666873637	0.980906864	3.390338726665417	12737
2497	RATTAN	藤子	NN	1.666873637	0.980906864	3.390338726665417	10648
2498	OPIUM	鸦片	NN	15.00186273	2.772705136	4.191971072898583	15626
25	DIRT	泥土	NN	5.834057729	1.921918601	3.816307458937698	13175
2500	GINGER	姜	NN	0.833436818	0.606192248	3.214247467609735	12204
2504	DIFFERENT	不同	NN	123.3486491	4.823089307	5.086403740358028	909
2505	BEDROOM	卧室	NN	8.334368184	2.233703092	3.954610157103979	9652
2506	LOOSE	松	VA	11.66811546	2.539088243	4.089308731001435	1998
2508	PANGOLIN	穿山甲	NN	4.167184092	1.642327877	3.691368722329398	3418
2509	EXCHANGE	交换	VV	10.83467864	2.471034089	4.059345507623992	5945
2510	PORCUPINE	豪猪	NN	2.500310455	1.252851666	3.515277463273716	3860
252	FRIGHTEN	吓唬	VV	16.66873637	2.871796771	4.235436766679674	5546
2522	SCREAM (NOISE)	尖叫	NN	4.167184092	1.642327877	3.691368722329398	11878
2524	JOY	喜悦	VA	0.833436818	0.606192248	3.214247467609735	17778
2526	POWER	力	NN	11.66811546	2.539088243	4.089308731001435	6499
2527	ABILITY	才	AD	909.2795689	6.813751771	5.951440110314472	729
2530	SMART	聪明	VA	40.00496728	3.713693213	4.603413551974268	466
2531	BROAD	宽敞	VA	1.666873637	0.980906864	3.390338726665417	10533
2539	PIT (POTHOLE)	坑	NN	45.83902501	3.846716723	4.661405498951955	5060
254	STICKING	粘	VV	50.83964592	3.948155222	4.705609161444007	3040
2541	MIRACLE	奇迹	NN	5.834057729	1.921918601	3.816307458937698	14607
2547	CITY	城市	NN	71.67556638	4.28600524	4.852736724564373	841
2549	VEHICLE	车	NN	1102.636911	7.006366288	6.035105457049435	153
255	SERVANT	仆人	NN	4.167184092	1.642327877	3.691368722329398	8778
2551	ORGANIC FAT OR OIL	油	NN	45.00558819	3.828762872	4.653580161439998	2471
2554	PRINCE (RULER)	王子	NN	95.84523412	4.57311418	4.977675461172673	1844
2558	BREAK (CLEAVE)	断	VV	60.00745093	4.110996003	4.77654033206621	95
2559	FEEL (TACTUALLY)	摸	VV	119.181465	4.789002809	5.071579964041003	2233
256	FOOD	食物	NN	70.00869275	4.262802303	4.842636397660047	1727
2560	PATERNAL GRANDFATHER	爷爷	NN	677.5841334	6.520008471	5.823841876834955	265
2564	PIGLET	小猪	NN	299.2038178	5.704461637	5.469519972713041	780
2570	BEEF	牛肉	NN	7.500931366	2.14017573	3.913217471945754	6080
2573	FEELING (EMOTION)	情绪	NN	1.666873637	0.980906864	3.390338726665417	12037
2576	ALREADY	已经	AD	586.7395202	6.376283857	5.761406588937152	209
2578	PENCIL	铅笔	NN	29.17028864	3.40685762	4.469519972713041	10395
2579	TOOTHBRUSH	牙刷	NN	39.17153047	3.693158547	4.594458709321342	2626
258	CALM	冷静	VA	2.500310455	1.252851666	3.515277463273716	2644
2580	HELICOPTER	直升机	NN	30.00372546	3.434107373	4.481419196012749	2372
2584	BENCH	凳子	NN	9.167805002	2.319226356	3.992398717993379	3120
2587	DARTS	飞镖	NN	3.333747274	1.466432589	3.612187476281773	8677
2588	GLOBE	地球	NN	136.6836382	4.924958577	5.13070141615966	2593
2613	SKIN (HUMAN)	皮肤	NN	80.00993457	4.394571796	4.899989206211999	773
2614	SKIN (ANIMAL)	皮	NN	74.17587684	4.319830393	4.867459981385079	1721
2617	BULB	灯泡	VV	10.83467864	2.471034089	4.059345507623992	6515
2618	CAMERA	相机	NN	6.667494547	2.036989906	3.867459981385079	3632
2619	CARD	卡	NN	118.3480282	4.782043832	5.068553509410815	1126
262	HE OR SHE OR IT	之	DEG	194.1907787	5.273977433	5.282433329355896	2711
2620	CARRIAGE	运输	NN	7.500931366	2.14017573	3.913217471945754	384
2621	CURTAIN	窗帘	NN	12.50155228	2.602804662	4.117337454601679	4601
2622	ENGINE	发动机	NN	19.16904682	3.004149094	4.29342871365736	2193
2623	FLAG	旗子	NN	9.167805002	2.319226356	3.992398717993379	6806
2624	FRAME	陷害	VV	0.833436818	0.606192248	3.214247467609735	20439
2625	MAP	地图	NN	43.33871456	3.791858213	4.637493341546543	3017
2626	NERVE	神经	NN	3.333747274	1.466432589	3.612187476281773	6403
2627	ORANGE (FRUIT)	橙子	NN	13.33498909	2.662703339	4.143666393324028	3544
2631	WIRE	电线	NN	41.67184092	3.753539239	4.620787648043691	614
2634	WE TWO	我俩	PN	1.666873637	0.980906864	3.390338726665417	17572
2635	THEY TWO	他俩	PN	0.833436818	0.606192248	3.214247467609735	19876
2643	INK	墨	NN	0.833436818	0.606192248	3.214247467609735	5277
2647	CATTY (MASS UNIT)	斤	M	29.17028864	3.40685762	4.469519972713041	1570
2648	HAIR (HEAD)	头发	NN	215.0266991	5.375402007	5.326517236027006	1873
2656	MIDNIGHT	半夜	NT	14.16842591	2.719216025	4.16848997704906	10610
2657	LADLE	勺子	NN	18.33561	2.961948474	4.274945307963347	1449
2658	COAL	煤	NN	0.833436818	0.606192248	3.214247467609735	16786
266	SCALE	鳞	NN	1.666873637	0.980906864	3.390338726665417	11862
2666	SOLE (FOOT)	脚底	NN	3.333747274	1.466432589	3.612187476281773	6321
2668	SKELETON	骷髅	NN	40.8384041	3.733814676	4.612187476281773	2333
2669	POINT (WITH FINGER)	指	VV	37.50465683	3.650779191	4.575975303627328	2237
2679	BLOW (WITH NOSE)	擤	VV	2.500310455	1.252851666	3.515277463273716	14225
2683	EAGLE OR HAWK	老鹰	NN	25.83654137	3.289764443	4.41836745026566	7016
2688	FOOT (UNIT)	尺	M	3.333747274	1.466432589	3.612187476281773	13408
2689	LADDER OR STAIRS	梯子	NN	27.50341501	3.350023905	4.444696388988009	1046
2690	UNCLE (HUSBAND OF FATHER'S SISTER)	姑父	NN	5.834057729	1.921918601	3.816307458937698	6338
2692	MATERNAL UNCLE (MOTHER'S BROTHER)	舅舅	NN	30.83716228	3.460634233	4.493001068562564	1114
2699	BROTHER-IN-LAW (HUSBAND'S YOUNGER BROTHER)	小叔子	NN	0.833436818	0.606192248	3.214247467609735	16465
27	AIR	气	VV	70.00869275	4.262802303	4.842636397660047	7051
270	JUG	缸	NN	0.833436818	0.606192248	3.214247467609735	14451
2702	GRANDSON (SON'S SON)	孙子	NR	6.667494547	2.036989906	3.867459981385079	7939
2705	INHALE	吸	VV	74.17587684	4.319830393	4.867459981385079	4768
2706	GNAW	啃	VV	7.500931366	2.14017573	3.913217471945754	12074
2707	CLOG (SOMETHING)	塞	VV	22.5027941	3.157119312	4.360375503287973	3988
2710	TAKE A PHOTO	照相	VV	34.17090955	3.560219308	4.536466762343655	1517
2712	GET DIZZY	晕	VA	113.3474073	4.739241247	5.049938039102161	1231
2713	HAVE A FEVER	发烧	VV	10.00124182	2.398008159	4.027160824252591	2971
2716	BLAME (SOMEBODY)	怪	VA	64.17463502	4.17707036	4.805312074636235	142
2717	STEEP	陡	VA	7.500931366	2.14017573	3.913217471945754	8543
2718	STRONG (OF DRINK)	浓	VA	3.333747274	1.466432589	3.612187476281773	5669
2719	FAT (OILY)	肥	VA	9.167805002	2.319226356	3.992398717993379	2382
272	TONGS	钳子	NN	28.33685183	3.378844467	4.45728551629603	2379
2721	TREE (CLASSIFIER)	棵	M	29.17028864	3.40685762	4.469519972713041	1706
274	KNEAD	捏	VV	81.6768082	4.41493913	4.908852666543304	1996
2742	SUNNY DAY	晴天	NN	11.66811546	2.539088243	4.089308731001435	14562
2744	PLUM BLOSSOM	梅花	NN	8.334368184	2.233703092	3.954610157103979	12339
2746	PEACH BLOSSOM	桃花	NR	9.167805002	2.319226356	3.992398717993379	10128
2748	SWEET OLIVE FLOWER	桂花	NN	0.833436818	0.606192248	3.214247467609735	15146
2749	UNHUSKED RICE	谷	NR	8.334368184	2.233703092	3.954610157103979	6946
275	PEEL	剥	VV	1.666873637	0.980906864	3.390338726665417	13081
2750	GLUTINOUS RICE	糯米	NN	1.666873637	0.980906864	3.390338726665417	20875
2751	BY (PASSIVE MARKER)	被	LB	745.0925157	6.614849608	5.865040507261666	465
2753	UNTIL	到	P	1661.873016	7.416302118	6.213160371968521	187
2754	TOWARDS	向	P	28.33685183	3.378844467	4.45728551629603	3730
2755	BUSY	忙	NN	35.83778319	3.606524036	4.556670148431941	4650
2756	IDLE	闲	VA	11.66811546	2.539088243	4.089308731001435	4161
2757	ANGULAR (SQUAREFORMED)	方	VA	52.50651956	3.979803507	4.719397445929641	1623
2758	CAREFUL	小心	VA	132.5164541	4.894224722	5.117337454601679	706
2762	BLOCK (THE WAY)	堵塞	VV	4.167184092	1.642327877	3.691368722329398	18824
2763	CARRY HORIZONTALLY	端	VV	42.50527774	3.772882258	4.629220815580553	2365
2765	CHERRY	樱桃	NN	15.00186273	2.772705136	4.191971072898583	1405
2766	WATERMELON	西瓜	NN	45.00558819	3.828762872	4.653580161439998	2161
2769	PORK	猪肉	NN	1.666873637	0.980906864	3.390338726665417	14326
2770	JACKET	外套	NN	5.00062091	1.791862949	3.758315511960011	1893
2772	KITCHEN KNIFE	菜刀	NN	0.833436818	0.606192248	3.214247467609735	20390
2785	BIVALVIA (MUSSELS OR OYSTERS)	蚌	NN	1.666873637	0.980906864	3.390338726665417	17544
2788	LADLE (WATER)	捞	VV	92.51148684	4.538084283	4.962435494615936	985
2795	MOSQUITO NET	蚊帐	NN	1.666873637	0.980906864	3.390338726665417	14134
2797	SESAME	芝麻	NR	4.167184092	1.642327877	3.691368722329398	14353
2799	LANGUAGE OR WORD	话	NN	195.0242155	5.2782382	5.28428533421749	339
281	POST	柱子	NN	14.16842591	2.719216025	4.16848997704906	4687
2815	DIALECT	方言	NN	0.833436818	0.606192248	3.214247467609735	18540
2816	ECHO	回声	NN	1.666873637	0.980906864	3.390338726665417	7962
2819	GRASSLAND	草原	NN	32.50403592	3.511665907	4.515277463273716	1363
2837	SWAN	天鹅	NN	17.50217319	2.917888195	4.255640152767961	5268
284	HOE	锄头	NN	2.500310455	1.252851666	3.515277463273716	18221
2846	MARCH	三月	NT	1.666873637	0.980906864	3.390338726665417	11829
2847	APRIL	四月	NT	2.500310455	1.252851666	3.515277463273716	11830
2848	MAY (MONTH)	五月	NT	1.666873637	0.980906864	3.390338726665417	11831
2849	JUNE	六月	NT	2.500310455	1.252851666	3.515277463273716	11832
2850	JULY	七月	NT	0.833436818	0.606192248	3.214247467609735	11833
2851	AUGUST	八月	NT	1.666873637	0.980906864	3.390338726665417	10950
2852	SEPTEMBER	九月	NT	10.00124182	2.398008159	4.027160824252591	7901
2853	OCTOBER	十月	NT	4.167184092	1.642327877	3.691368722329398	1763
2854	NOVEMBER	十一月	NT	3.333747274	1.466432589	3.612187476281773	11834
2855	DECEMBER	十二月	NT	4.167184092	1.642327877	3.691368722329398	11835
2856	CHANGE (SOMETHING)	改	VV	45.00558819	3.828762872	4.653580161439998	641
2857	CHANGE (BECOME DIFFERENT)	变化	NN	5.834057729	1.921918601	3.816307458937698	4583
2859	SMOKE (EMIT SMOKE)	冒烟	VV	4.167184092	1.642327877	3.691368722329398	8483
2860	BOLT (MOVE IN HASTE)	赶	VV	25.83654137	3.289764443	4.41836745026566	4233
2862	CONNECT	连接	VV	16.66873637	2.871796771	4.235436766679674	4676
2864	DECREASE	减少	VV	6.667494547	2.036989906	3.867459981385079	10103
2867	CALCULATE	算	VV	110.01366	4.709653257	5.03706911291284	270
2869	BOTHER (HARASS)	打扰	VV	11.66811546	2.539088243	4.089308731001435	6148
2870	RECOGNIZE (SOMEBODY)	认得	VV	2.500310455	1.252851666	3.515277463273716	4703
2871	SWING (MOVEMENT)	甩	VV	57.50714047	4.069148806	4.758315511960011	966
2879	SOUND (OF INSTRUMENT OR VOICE)	音响	NN	14.16842591	2.719216025	4.16848997704906	3933
2880	HALT (STOP)	停	VV	215.0266991	5.375402007	5.326517236027006	398
2881	URGE (SOMEONE)	催	VV	7.500931366	2.14017573	3.913217471945754	4932
2882	ADD	加	VV	185.8564105	5.230340464	5.263465490279916	214
2884	HANG	吊	VV	25.00310455	3.258215937	4.404579165780027	1055
2886	PRODUCE	产	VV	8.334368184	2.233703092	3.954610157103979	4325
2890	WALK (TAKE A WALK)	散步	VV	18.33561	2.961948474	4.274945307963347	2409
2893	NOTICE (SOMETHING)	通知	VV	8.334368184	2.233703092	3.954610157103979	2656
2894	TUMBLE (FALL DOWN)	摔	VV	169.1876741	5.136901794	5.222847639371652	951
2896	CAUSE TO (LET)	让	VV	2298.618745	7.740498625	6.353969172424939	176
2900	PROTECT	保护	VV	97.51210775	4.590179462	4.985099479251879	2458
2903	CHAT (WITH SOMEBODY)	聊天	AD	50.0062091	3.931947372	4.698547306956521	3553
2905	KNIT	织	VV	17.50217319	2.917888195	4.255640152767961	7406
2909	PREPARE	准备	VV	114.1808441	4.746503451	5.05309655834699	1183
2911	BACKWARD	落后	VA	1.666873637	0.980906864	3.390338726665417	12861
2914	ONCE (IN THE PAST)	从前	NT	28.33685183	3.378844467	4.45728551629603	7312
2916	INSTANTLY (IMMEDIATELY)	马上	AD	80.84337139	4.404807316	4.904443547638249	1127
2917	NEXT TO	隔壁	NN	5.00062091	1.791862949	3.758315511960011	6995
292	RUG	地毯	NN	5.834057729	1.921918601	3.816307458937698	3637
2924	A LITTLE	稍微	AD	43.33871456	3.791858213	4.637493341546543	977
2929	BENEFIT	好处	NN	0.833436818	0.606192248	3.214247467609735	15490
2930	BOSS	老板	NN	38.33809365	3.672193353	4.585315329881471	4931
2931	BUSINESS	买卖	VV	1.666873637	0.980906864	3.390338726665417	6350
2933	CONVERSATION	交谈	NN	0.833436818	0.606192248	3.214247467609735	20089
2938	FLAVOR	口味	NN	12.50155228	2.602804662	4.117337454601679	4360
2940	GATE	大门	NN	15.83529955	2.823477846	4.214247467609735	2584
2941	HAPPINESS	幸福	VA	13.33498909	2.662703339	4.143666393324028	8349
2944	CALL (APPEAL)	称呼	VV	2.500310455	1.252851666	3.515277463273716	9033
2948	GAP (DISTANCE)	空隙	NN	1.666873637	0.980906864	3.390338726665417	9803
2950	MEANING	意思	NN	163.3536164	5.102020304	5.207683698107347	2209
2953	SLEEVE	袖子	NN	3.333747274	1.466432589	3.612187476281773	14210
2954	SLICE	片	NN	92.51148684	4.538084283	4.962435494615936	1824
2955	STATE (POLITICS)	州	NR	0.833436818	0.606192248	3.214247467609735	18331
2958	LAUGHTER	笑声	NN	0.833436818	0.606192248	3.214247467609735	5912
296	CROUCH	蹲	VV	20.00248364	3.044640699	4.311157480617791	4003
2961	MESSAGE	信息	NN	1.666873637	0.980906864	3.390338726665417	5887
2963	NET	渔网	NN	5.834057729	1.921918601	3.816307458937698	1323
2964	NEWS	新闻	NN	10.83467864	2.471034089	4.059345507623992	1768
2968	REASON	原因	NN	9.167805002	2.319226356	3.992398717993379	10207
297	CROOKED	弯	NN	29.17028864	3.40685762	4.469519972713041	1670
2970	RIDDLE	谜语	NN	4.167184092	1.642327877	3.691368722329398	6121
2972	SLEEP (STATE)	睡眠	VV	0.833436818	0.606192248	3.214247467609735	9878
2975	THOUGHT	心思	NN	0.833436818	0.606192248	3.214247467609735	16855
2976	VIOLENCE	暴力	NN	14.16842591	2.719216025	4.16848997704906	1843
2977	WORKER	工人	NN	7.500931366	2.14017573	3.913217471945754	4410
2978	DISTANCE	距离	NN	17.50217319	2.917888195	4.255640152767961	1100
2980	AREA	平面	NN	7.500931366	2.14017573	3.913217471945754	3443
2982	GIFT	礼物	NN	55.84026683	4.040244998	4.745726384651991	3287
299	SCOLD	骂	VV	14.16842591	2.719216025	4.16848997704906	1448
2990	SACK	麻袋	NN	1.666873637	0.980906864	3.390338726665417	6240
2992	TIP (OF OBJECT)	头	NN	622.5773033	6.43547274	5.787119069810215	1092
2997	COLORFUL	丰富	VA	3.333747274	1.466432589	3.612187476281773	9793
2999	EVERYWHERE	到处	AD	30.00372546	3.434107373	4.481419196012749	3669
3	BRAVE	勇敢	VA	30.00372546	3.434107373	4.481419196012749	3812
