CONCEPTICON_ID	CONCEPTICON_GLOSS	GERMAN	GERMAN_IMAGEABILITY_MEAN_MALE_YOUNG	GERMAN_IMAGEABILITY_MEAN_FEMALE_YOUNG	GERMAN_IMAGEABILITY_MEAN_MALE_OLD	GERMAN_IMAGEABILITY_MEAN_FEMALE_OLD	GERMAN_IMAGEABILITY_MEAN_YOUNG	GERMAN_IMAGEABILITY_MEAN_OLD	GERMAN_EMOTIONALITY_MEAN_MALE_YOUNG	GERMAN_EMOTIONALITY_MEAN_FEMALE_YOUNG	GERMAN_EMOTIONALITY_MEAN_MALE_OLD	GERMAN_EMOTIONALITY_MEAN_FEMALE_OLD	GERMAN_EMOTIONALITY_MEAN_YOUNG	GERMAN_EMOTIONALITY_MEAN_OLD	LINE_IN_SOURCE
597	PHYSICIAN	Arzt	83.7	73.4	84.36	90	78.55	87.18	10.89	-19.9	22.13	25.09	-5.32	23.84	103
598	SHELL	Muschel	91.91	93.9	93.58	87.73	92.86	90.78	22.8	53.63	19	28	36.5	23	1450
6	EARTHQUAKE	Erdbeben	75.89	58.11	75.42	73.73	67	74.61	-51.5	-53.56	-84.44	-69.2	-52.47	-76.42	490
603	COAT	Mantel	73.64	85.89	96.92	90.7	79.15	94.22	34.9	17.75	40	49.2	27.28	44.84	1350
604	GLASS	Glas	83.4	93.1	93.55	83.75	88.25	88.43	9.2	13.13	18.56	17.6	10.94	18.05	755
605	GRAIN	Korn	73.5	85.7	88.62	86.1	79.6	87.52	42.13	26.1	25.6	23.78	33.22	24.74	1150
606	GRASS	Gras	86.3	93.09	93.23	87.6	89.86	90.78	29.63	45.6	53	34.45	38.5	42.26	786
609	HAIL	Hagel	73.08	82.71	89.17	86.09	76.63	87.7	-14.75	-30.14	-26.89	-45.9	-20.42	-36.89	821
610	PORT	Hafen	81.64	87.33	91.93	83.44	84.2	88.61	29.9	37.75	43.4	48.38	33.39	45.61	818
611	HARVEST	Ernte	61.67	50.9	81.5	70.18	56	76.09	39.8	36.5	68.27	58.78	38.33	64	506
615	HORSE	Pferd	88.2	97.1	97.91	95.27	92.65	96.59	34.11	37.89	63.56	41.3	36	51.84	1599
617	ICE	Eis	91.1	89.64	87.54	94.22	90.33	90.27	13.89	31	36.88	28.91	22.89	32.26	461
619	ANIMAL	Tier	73.91	59.3	94.69	88.4	66.95	91.96	31.11	41.4	38.67	55.2	36.53	47.37	2242
620	INSECT	Insekt	85.44	76.42	89.42	85.27	80.29	87.43	12.13	-20.36	-6.44	-21.9	-6.68	-14.58	945
621	IRON	Eisen	69	67.3	80	84.2	68.15	81.83	6.89	1.56	7.78	3.2	4.22	5.37	466
622	ISLAND	Insel	89.6	89.56	93.33	88.45	89.58	91	55.2	63.44	46.67	47.36	59.11	47.05	946
624	LAKE	See	86.73	93.1	95	91.09	89.76	93.13	51	57.1	55.88	56.45	54.21	56.21	1981
625	LAMP	Lampe	88.9	94.92	96.58	95.09	92.18	95.87	27.25	12.4	40.56	44.64	19	42.8	1226
628	LEAF	Blatt	76.82	93.2	92	88.58	84.62	90.14	28.11	25	18.09	31	26.56	23.53	249
629	LEATHER	Leder	75.33	72.4	86.64	83.42	74	84.96	21.89	12.82	21.89	24.3	16.9	23.16	1250
630	LIGHT (RADIATION)	Licht	63.78	78.9	80.92	81	71.74	80.96	59.7	36.22	77.56	64.4	48.58	70.63	1277
632	LIZARD	Eidechse	79.44	88.1	91.17	87.64	84	89.48	25.8	18.25	39	18.36	22.44	27.05	440
633	MARKET	Markt	75.44	75.45	79.08	86.6	75.45	82.35	4.75	31.8	38.63	40	19.78	39.42	1356
634	MEAT	Fleisch	85.5	90.8	90.79	91.44	88.15	91.04	16.6	7.5	44.67	20	12.56	31.68	597
635	MILK	Milch	85.5	93.6	93.75	88.5	89.18	91.36	42	35.4	54.44	64.8	38.33	59.89	1397
636	MILL	Mühle	82.36	92.25	96.58	88.82	86.53	92.87	17.56	31.89	39.44	38.3	24.72	38.84	1438
638	MOTORCYCLE	Motorrad	89.3	95.11	97.75	92.09	92.05	95.04	18.14	4.82	17.3	4.67	10	11.32	1433
639	MOUNTAIN	Berg	87.56	93.64	97.83	88	90.9	93.13	37	37.22	36.5	25.36	37.11	30.05	206
640	MUD	Schlamm	80.75	82.89	82.23	85.5	81.67	83.65	-14.73	-21.5	-22.1	-42	-17.58	-31.53	1908
641	MUSHROOM	Pilz	89.27	97.4	96.54	89.6	93.14	93.52	12.8	15.63	36.3	27.56	14.06	32.16	1623
642	MUSIC	Musik	55.8	49.11	51.77	71	52.63	60.13	60.22	78.22	53.9	74.44	69.22	63.63	1451
644	OAK	Eiche	88.18	84.4	96.92	90.73	86.38	93.96	47.88	24.09	58	39.4	34.11	48.21	438
646	ASH	Asche	79.75	83.33	79.5	78.91	81.9	79.22	-30	-40.33	-30.25	-27.55	-35.17	-28.68	104
647	PAINT (PIGMENTS)	Farbe	68.64	64.44	81.77	73.4	66.75	78.13	32.22	39.67	42	14.5	35.94	27.53	540
648	PAPER	Papier	76.09	90.5	88.91	87.5	82.95	88.17	11.43	15.18	24.8	39	13.72	31.53	1559
649	PASTURE	Weide	79.1	80.5	91	90	79.8	90.48	42	44.7	43.29	39.75	43.42	41.05	2450
651	SEAL	Seehund	88.6	87	96.29	93.6	87.8	95.17	46.7	55.75	59.67	51.5	50.72	55.37	1983
653	PLANT (VEGETATION)	Pflanze	78.9	84.78	90.7	83.17	81.68	86.59	29.78	46	38.5	48.18	37.89	44.11	1603
655	POISON	Gift	69.45	53.45	54.64	58.92	61.45	56.87	-47.6	-55.25	-64.11	-88.09	-51	-77.3	746
657	PRICE	Preis	43.5	43.6	52.27	57.64	43.55	54.95	-.75	9.6	5.11	20.7	5	13.32	1666
658	RAIN (PRECIPITATION)	Regen	76	86.33	91.23	84.1	80.89	88.13	31.88	17.6	1.22	.8	23.94	1	1748
659	REED	Schilf	79.9	79.82	92.83	83	79.86	88.13	26	35.63	29	22.56	30.28	25.78	1896
662	BATTERY	Batterie	88.1	90	90.7	81.15	89	85.3	9.33	5	12.78	19.4	7.17	16.26	172
665	BEE	Biene	89.33	96.92	97.75	90.18	93.67	94.13	25.44	23.22	38.2	29.11	24.33	33.89	235
666	RIVER	Fluss	80.33	89.25	96.55	91.33	83.9	93.83	50.88	43.6	36.33	33.8	46.83	35	613
667	ROAD	Straße	86	87.5	87.5	85.27	86.68	86.43	6.1	9.38	28.7	32.22	7.56	30.37	2146
668	ROCK	Fels	89.6	87.22	90.85	86.5	88.47	88.96	41.88	24	13.86	13.09	31.94	13.39	559
670	ROOT	Wurzel	83.89	89.6	85.18	82	86.89	83.52	11.63	14.55	8.3	3.22	13.32	5.89	2516
671	SAND	Sand	81.56	93.6	89.91	84.7	87.89	87.43	31	55.89	8.8	51.89	42.79	29.21	1833
674	MOUTH	Mund	95.91	94.5	98.36	90.92	95.32	94.48	52.78	33.8	35.56	41.64	42.79	38.9	1445
677	AXE	Axt	89.7	95.7	96.67	87.55	92.7	92.3	-22.6	-47	-.64	-20.63	-33.44	-9.05	141
678	BEARD	Bart	90.5	85	94.27	81.5	87.89	89.83	19.89	9.8	-1.22	4.4	14.58	1.74	169
682	SIDE	Seite	63.3	66.9	71	78.9	65.1	74.59	7.6	16.78	10.18	13.44	11.95	11.65	1997
683	PERSON	Mensch	71	61.9	87.17	84.5	66.45	85.95	33.78	18.8	45.78	62.6	25.89	54.63	1386
688	LUNG	Lunge	72.36	66.11	76.83	84.55	69.55	80.52	1.67	-14.2	26.67	22.1	-6.68	24.26	1317
691	SEASON	Jahreszeit	38	35.5	61.23	71.3	36.68	65.61	38	26.2	5.88	23.55	31.44	16.11	961
714	SEED	Samen	71.09	83.09	91.91	84.64	77.09	88.27	28.9	10.33	44.44	22.8	20.11	33.05	1831
722	ATTACK	Angriff	53.5	36.89	50.38	49.6	46.38	50.04	-43.54	-71.77	-79.92	-74.46	-57.65	-77.08	62
723	PLACE (POSITION)	Ort	43.18	43.44	52.73	70	43.3	61.36	6.67	7.17	4	25.55	7	16.47	1541
73	BEAK	Schnabel	86.89	85.27	91.31	85.8	86	88.91	10.56	17.67	14.88	19	14.11	17.26	1930
730	SNAKE	Schlange	87.55	97.67	94.27	91.64	92.1	92.95	-3.44	-22.44	-31.8	-58.56	-12.94	-44.47	1909
735	OWL	Eule	92.56	96.45	98.33	88.55	94.7	93.65	32.4	34.63	48.5	40	33.39	44.47	515
738	THING	Sache	28.44	24.5	52.77	54.56	26.37	53.5	6.82	.43	1.78	9.3	4.33	5.74	1821
740	SHIP	Schiff	94.73	94.8	98.29	88.22	94.76	94.35	37.4	42.13	41.78	49.8	39.5	46	1894
742	END (OF SPACE)	Ende	52.21	49.27	56	54.12	50.69	55	-33.78	-10.89	-2.33	9.6	-22.33	3.95	481
744	EGG	Ei	93.73	97.38	97.17	93.45	95.26	95.39	30.5	21	53.11	48.1	26.28	50.47	436
745	SHELF	Regal	82.92	85.38	93.64	86	83.9	89.82	7.18	6.13	26.44	22.82	6.74	24.45	1746
746	SHOP	Laden	74.4	74.3	90.36	81.45	74.35	85.91	16.63	11.5	20.22	27.73	13.78	24.35	1218
747	BICYCLE	Fahrrad	93.7	94.9	96.92	90.6	94.3	94.05	30.13	24.6	55.33	43.45	27.06	48.8	529
751	SHRUB	Strauch	79.2	91	93.92	87.2	85.1	91	3.63	3.36	33.6	29.56	3.47	31.68	2147
757	BUTTON	Knopf	82.1	93.56	95.64	88.08	87.53	91.7	13.11	6.89	18	30.78	10	24.05	1109
759	SILVER	Silber	73.36	79.8	76.67	80	76.43	78.26	33.63	37.4	43.2	51.44	35.72	47.11	2017
763	SKIN	Haut	87.33	80.3	93.17	86.73	83.63	90.09	38.5	29.1	37.73	25.88	33.28	32.74	858
769	ROOF	Dach	78.1	92.6	94.5	90.73	85.35	92.7	23.18	20.5	42.3	22.11	22.05	32.74	354
770	EARRING	Ohrring	88	90.17	93.45	87.91	89.24	90.68	20	43.13	10	30.8	30.28	20.95	1525
771	HAT	Hut	94	92	92.75	89.27	93	91.09	.78	13.22	26	21.4	7	23.58	929
772	BELT	Gürtel	85.36	86	97.85	84.9	85.63	92.22	5.45	-2.43	21.1	11.2	2.39	16.15	812
775	TRUMPET	Trompete	94.56	95	97.08	87.09	94.8	92.3	17.7	15.63	32.67	28.7	16.78	30.58	2290
777	FLUTE	Flöte	92.3	96.9	97.17	91.1	94.6	94.41	12.13	32.5	48.89	35.9	23.44	42.05	606
778	SMOKE (EXHAUST)	Rauch	89.4	90.11	88.46	69.44	89.74	80.68	-38.11	-38.78	-35.56	-35.6	-38.44	-35.58	1730
779	PART	Teil	32.38	39.55	45.82	66.82	36.53	56.32	1.8	2.63	-10.2	10.33	2.17	-.47	2224
783	VICTORY	Sieg	45.09	25.88	52.15	49.45	37	50.92	66.8	49.63	45.89	38.4	59.17	41.95	2014
784	SNOW	Schnee	88	93.09	97	90.33	90.8	93.52	65.88	59.73	47.56	44.1	62.32	45.74	1934
786	SAILCLOTH	Segel	83.8	84.1	95.71	94	83.95	95.04	30.75	49	32.63	32.27	41.32	32.42	1990
788	SOAP	Seife	85.08	88.67	93.83	89	86.62	91.52	27.67	23.11	38.78	36.1	25.39	37.37	1994
789	PEOPLE	Volk	43.22	43.36	48.54	50.33	43.3	49.27	-4.7	-2.67	30.11	16.6	-3.74	23	2397
794	PEN	Stift	85.45	91.33	87.69	88.9	88.1	88.22	15.38	25.3	15.33	20.9	20.89	18.26	2127
798	JAW	Kiefer	76.5	79.9	96.42	91.1	78.2	94	4.1	4.89	56.89	28.8	4.47	42.11	1058
799	WRIST	Handgelenk	84.4	90.9	94.54	86.7	87.65	91.13	-3.63	3	29.7	25.22	.21	27.58	838
801	RIB	Rippe	87.82	78.44	85.83	77.8	83.6	82.18	-3.89	3.33	22.2	13.22	-.28	17.95	1784
803	ANKLE	Knöchel	83.44	80.09	86.27	87.08	81.6	86.7	-15.33	3.6	15.56	9.1	-5.37	12.16	1106
806	BLANKET	Decke	87	85.85	92.33	92.45	86.29	92.39	32.5	32.4	30.33	32.8	32.44	31.63	369
809	TROUSERS	Hose	91	91.82	96.83	92.3	91.43	94.77	20.92	16.5	26.4	34.22	19.53	30.11	915
811	SOUL	Seele	23.18	14.9	24.64	27.18	19.24	25.91	39	51	45.5	34	45.6	38.6	1985
812	SLAVE	Sklave	76.64	64.22	65.92	55.2	71.05	61.26	-60.5	-72.67	-77.11	-67.9	-66.26	-72.26	2030
816	HALF	Hälfte	53.6	49.7	71.58	60.73	51.65	66.39	-9.89	2.44	.4	11.33	-3.72	5.58	826
819	STOMACH	Magen	70.6	75.7	81.25	77.82	73.15	79.61	-2.8	-6.11	11.6	8.56	-4.37	10.16	1329
823	SORCERER	Zauberer	83.4	81.78	76.69	69.9	82.63	73.74	16.78	43.89	-11	39	30.33	12.68	2530
824	WITCH	Hexe	84.7	89.7	68.08	78.55	87.2	73.09	-.33	-5.33	-59	-35.36	-2.83	-45.32	890
828	RACCOON	Waschbär	86.36	90.3	98.5	85.31	88.24	91.04	48.9	37	27.11	25.2	43.61	26.11	2438
832	BEAN	Bohne	81.83	87.38	96.7	87.25	84.05	91.55	22.88	10.9	37.13	29.45	16.22	32.68	270
843	SPIDER	Spinne	91.58	92.75	95.79	91.11	92.05	93.96	-17.33	-26.6	-16.64	-40.88	-22.21	-26.84	2070
844	KIND (THING)	Art	31.64	8.33	45.42	30.27	21.15	38.17	12.5	4.38	11.6	7.11	8.89	9.47	101
845	MURDER	Mord	58.25	42.67	70.46	66.2	51.57	68.61	-77.15	-92.46	-84.08	-88.46	-84.81	-86.36	1426
846	TIGER	Tiger	92	95.5	95.83	88.09	93.84	92.13	40.1	26.89	-1.5	-3.3	33.84	-2.4	2243
849	SPRING (OF WATER)	Quelle	78.4	72.5	87.08	82	75.45	84.87	48.75	43.7	61.13	43	45.94	50.63	1708
850	SQUARE	Viereck	94.5	93.44	93.92	91.9	94	93	11.11	.56	3.2	8.89	5.83	5.89	2392
851	STABLE	Stall	73.83	86.25	93.15	85.55	78.8	89.67	9.4	19.22	25.5	-3.09	14.05	8.95	2097
852	PRIEST	Priester	63.91	71.36	81.33	70.64	67.64	76.22	-9.18	11.43	33.33	6.4	-1.17	19.16	1669
854	KETTLE	Kessel	86	88.38	88.57	81.44	86.95	85.78	6.67	4.6	7.1	11	5.58	8.83	1055
857	STONE	Stein	86	94	91.58	85.27	89.6	88.57	2.89	6.2	19.9	11.78	4.63	16.05	2115
858	STORM	Sturm	71	74.22	74.83	72.64	72.45	73.78	3.55	-7.5	-49.5	-45.91	-1.11	-47.42	2167
859	STOVE	Ofen	83.22	90.31	92.33	95.82	87.41	94	27.33	38.78	35.56	45.7	33.06	40.89	1520
861	JUDGE	Richter	74	67.6	77.21	73.33	70.8	75.7	-7.5	-2.67	12.78	-1.5	-5.21	5.26	1776
862	SUGAR	Zucker	80.56	85.7	87.82	87.17	83.26	87.48	8.7	32	43.44	35.5	19.74	39.26	2573
863	EDGE	Kante	71.4	73.75	80.83	70	72.44	75.65	-14.67	-13.1	5.8	2.78	-13.84	4.37	1003
864	PUMPKIN	Kürbis	89.27	94	92.38	90.1	91.26	91.39	30.91	42	36	37.09	35.58	36.63	1207
867	GLOVE	Handschuh	90.67	91.91	97.08	90.09	91.35	93.74	14.75	21.27	29	44.09	18.53	37.74	840
868	BANANA	Banane	93.42	97.56	97.73	95.25	95.19	96.43	40.8	49.25	47.73	44.75	44.56	46.47	157
870	BREATH	Atem	47.75	52.22	49.73	66.08	49.67	58.26	46.89	41.22	38.89	33	44.06	35.79	109
877	MASON	Maurer	70.33	65.45	84.09	83.33	67.65	83.7	-1.89	-1.33	17.13	23.64	-1.61	20.89	1372
881	TAILOR	Schneider	59.9	66.2	89.6	80.25	63.05	84.5	21.22	17.5	31.89	26.7	19.26	29.16	1937
882	PARROT	Papagei	93.11	94.09	91	93.33	93.65	92.22	35.6	40.5	45.2	29.44	37.78	37.74	1558
889	FLAME	Flamme	85.91	88.8	94	83.83	87.29	88.7	26.38	4.8	-13.11	2.4	14.39	-4.95	591
892	TIME	Zeit	46.21	42.73	54.87	63.47	44.41	59.44	1.15	16	37.75	33.08	8.58	35.32	2539
893	TIN (METAL)	Zinn	60	65.67	66.23	65.8	62.43	66.04	8.88	-5.6	10.56	7.2	.83	8.79	2561
894	TOAD	Kröte	91	88.73	95.45	90.45	89.81	92.95	5.63	-1.5	5.33	-18.4	1.67	-7.16	1186
897	SWALLOW	Schwalbe	83.08	89	97.64	87.17	85.62	92.17	40.22	14.67	60.25	51.18	27.44	55	1968
900	TRAIN	Zug	91.9	94.36	97	89.33	93.19	93	14.9	27.33	35	36.33	20.79	35.63	2575
904	BERRY	Beere	85.82	80.13	93.42	88.64	83.42	91.13	29.6	55.38	52.89	55.22	41.06	54.06	189
906	TREE	Baum	88.4	95.2	96.38	96.9	91.8	96.61	51.2	53.13	62.89	60.27	52.06	61.45	178
908	DRUM	Trommel	84.9	93.8	91.17	87	89.35	89.17	27.1	30.5	7.2	5.89	28.61	6.58	2289
910	DEATH	Tod	66.45	40.5	48	63	55.53	54.52	-45	-69.92	-70.83	-84.38	-57.46	-77.88	2251
913	CROW	Krähe	85.45	87.44	96.93	89	86.35	93.83	-8.4	-7.22	18.33	-8	-7.84	4.47	1162
917	ORNAMENT	Schmuck	86.91	87.22	79.67	88.73	87.05	84	23.1	20	30.75	48.09	21.72	40.79	1928
921	VALLEY	Tal	83.36	73.11	91.08	79.82	78.75	85.7	36.33	27.78	40.44	28.2	32.06	34	2189
922	PEAR	Birne	92.3	96.5	95.8	93.5	94.4	94.55	21.1	30.22	53.67	48.9	25.42	51.16	242
923	LOVE	Liebe	61.7	29.2	50.23	63.2	45.45	55.87	75.77	72.23	89.83	90.15	74	90	1279
924	VEGETABLES	Gemüse	71	85.91	89.83	82.25	78.81	86.04	35	46.89	53.33	60.8	40.94	57.26	704
930	VILLAGE	Dorf	71.73	78.11	93.46	89.1	74.6	91.57	24.33	11.7	44	26.64	17.68	33.95	396
933	WALL (OF HOUSE)	Wand	80.9	83.9	94.83	82.3	82.4	89.14	-10.78	-2	5.44	10.9	-6.39	8.32	2432
934	BUFFALO	Büffel	90.27	85.44	94.64	85.17	88.1	89.7	26.78	15.33	26.6	16	21.06	21.58	316
935	WAR	Krieg	75	58.45	70.31	73.8	65.42	71.83	-71.14	-85.64	-83.11	-91.6	-80	-87.58	1179
937	BIRD	Vogel	88.1	91.64	96.33	92.27	89.95	94.39	35.56	37.6	49	54.33	36.63	51.53	2396
942	HONEY	Honig	75.6	91.89	92.58	85	83.32	88.96	42.45	36.5	61.11	46.7	39.95	53.53	911
944	SALMON	Lachs	75.8	82.9	93.64	85.75	79.35	89.52	22.5	32.1	43	41.89	27.83	42.47	1217
945	SPEAR	Lanze	86.8	77.2	90.17	72.55	82	81.74	-13.3	-23.25	-18.9	-21.56	-17.72	-20.16	1231
946	BLOOD	Blut	92.55	95.25	82.82	90.5	93.68	86.83	-36	-43.9	-18.38	1.55	-40.39	-6.84	264
948	WATER	Wasser	83	88.36	94	91.73	85.81	92.91	48.18	33.13	56.9	58.11	41.84	57.47	2441
950	SEAGULL	Möwe	92.1	96.56	96.17	89.73	94.21	93.09	29.3	49.5	43.11	45.1	38.28	44.16	1435
951	WEAPONS	Waffe	85.18	93.22	82.5	72	88.8	77.73	-35.3	-69.75	-47.44	-62.1	-50.61	-55.16	2415
952	WEATHER	Wetter	54.17	57.63	70.42	71	55.55	70.7	19.3	16.44	13.4	33.11	17.95	22.74	2469
954	WELL	Brunnen	89.09	86.67	93.17	82.73	88	88.17	32	45	40.2	34	37.78	37.1	307
957	WHALE	Wal	93.7	85.67	95.62	88.7	89.89	92.61	36.9	48.44	37.2	10.11	42.37	24.37	2426
960	WIND	Wind	63.38	59.09	68.83	63.2	60.89	66.27	41	37.38	7.5	5.6	39.39	6.55	2481
961	PEBBLES	Kiesel	73.91	80.25	84.25	76.64	76.58	80.61	22.89	-.44	13.11	12.8	11.22	12.95	1061
962	WOMAN	Frau	79.9	83	93.58	86.18	81.45	90.04	65.67	42.89	75.89	59.6	54.28	67.32	630
963	BOOK	Buch	86.7	93.5	93.93	91	90.1	92.78	24.38	57	50	79.09	42.5	66.84	309
964	WOOL	Wolle	73.64	78	89.27	86.83	75.47	88	12	26.11	36.56	42.6	18.68	39.74	2506
965	WORLD	Welt	84.57	85.2	83.27	71.12	84.9	76.81	24.62	35.08	25.58	29.38	29.85	27.56	2458
966	BRAKE	Bremse	71.9	67.56	59.92	83.73	69.84	71.3	14.88	2.6	26.56	7.6	8.06	16.58	292
974	TOBACCO	Tabak	85.1	86.2	88.42	87.09	85.65	87.78	-15.7	-10	-29.44	-49.2	-13.17	-39.84	2181
975	SPINACH	Spinat	80	89.88	97.67	88.45	83.95	93.26	24	38.11	30.2	31.22	31.06	30.68	2069
977	ARROW	Pfeil	87.9	87.73	92.57	76.11	87.81	86.13	.89	-8	-5.9	-23.56	-3.56	-14.26	1597
978	WAVE	Welle	81.64	88.8	95.17	78.82	85.05	87.35	27.4	45.38	8.44	31.6	35.39	20.63	2457
979	FARMER	Bauer	74.45	65.63	86.45	84.91	70.74	85.68	32.11	25.11	58.89	24.11	28.61	41.5	174
980	HEEL	Ferse	69.7	78	86.36	89.83	73.85	88.17	-5.75	-3.5	0	13.25	-4.5	5.58	565
984	WORK (LABOUR)	Arbeit	41.4	33.38	62.15	66.89	37.83	64.09	-19.6	3.38	32.78	53.8	-9.39	43.84	89
986	TOMATO	Tomate	90.45	96.5	97.27	90.83	93	93.91	31.8	25.88	51	57.78	29.17	54.21	2256
991	FRY	Braten	82.64	87.11	83.57	89.5	84.65	86.04	47.88	35.7	52.71	36.5	41.11	42.47	284
994	BOW	Bogen	75.11	82.91	92.69	59.89	79.4	79.27	-1.44	13.33	5.22	18.9	5.94	12.42	269
999	JOINT	Gelenk	76.5	78.75	95.15	81	77.73	89.36	-2.1	-7.11	24	18.4	-4.47	21.05	701
