CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_VALENCE_MEAN	ENGLISH_AROUSAL_MEAN	ENGLISH_DOMINANCE_MEAN	LINE_IN_SOURCE
2285	ECLIPSE	eclipse	0.54	0.47	0.62	5634
2286	ESTUARY	estuary	0.47	0.28	0.48	6107
2287	HORIZON	horizon	0.73	0.28	0.59	8526
2290	PUDDLE	puddle	0.4	0.3	0.3	13958
2291	VOLCANO	volcano	0.24	0.84	0.79	19370
2292	GLASSES	glasses	0.53	0.21	0.33	7547
2294	WRINKLE	wrinkle	0.15	0.37	0.27	19890
2295	SUNSET	sunset	0.88	0.23	0.3	17325
2296	SUNRISE	sunrise	0.82	0.35	0.64	17322
2297	DUSK	dusk	0.53	0.28	0.52	5559
2298	VIRGIN	virgin	0.62	0.43	0.46	19318
2299	STRAW	straw	0.48	0.29	0.16	17056
23	RYE	rye	0.49	0.3	0.41	15251
230	SWEEP	sweep	0.45	0.39	0.38	17463
2302	CIRCULAR (ROUND IN TWO DIMENSIONS)	circular	0.56	0.34	0.42	3037
2303	SPHERICAL (ROUND IN THREE DIMENSIONS)	spherical	0.55	0.31	0.5	16635
2308	THIN	thin	0.47	0.34	0.36	17909
231	SHAVE	shave	0.52	0.41	0.48	15847
2313	BRONZE	bronze	0.62	0.33	0.53	2202
2316	FREE	free	0.9	0.5	0.54	7144
2318	CHESTNUT	chestnut	0.71	0.21	0.29	2910
2319	LID (COVER, CAP)	lid	0.49	0.19	0.26	10228
232	FLEA	flea	0.29	0.35	0.22	6844
2321	MAD PERSON	lunatic	0.12	0.79	0.44	10533
2334	MELT	melt	0.45	0.61	0.31	10942
2335	CUNNING	cunning	0.6	0.69	0.68	4251
2339	NEED (SOMETHING)	need	0.51	0.57	0.2	11669
234	PADDLE	paddle	0.56	0.38	0.39	12462
2340	SUNNY	sunny	0.74	0.35	0.48	17321
2341	CLOUDY	overcast	0.42	0.25	0.47	12362
2342	LANDSCAPE	landscape	0.72	0.18	0.42	9990
2343	STEEL	steel	0.52	0.42	0.71	16904
2348	CRAB	crab	0.42	0.4	0.33	4037
2349	SHRIMP	shrimp	0.57	0.36	0.42	15973
2352	DRAGONFLY	dragonfly	0.57	0.37	0.36	5413
2354	CRICKET	cricket	0.42	0.54	0.37	4125
236	STEPMOTHER	stepmother	0.43	0.53	0.48	16917
2362	BRAN	bran	0.69	0.43	0.48	2098
2363	CHAFF (HUSK)	chaff	0.33	0.33	0.19	2776
2364	PEANUT	peanut	0.65	0.2	0.25	12751
2365	RADISH	radish	0.5	0.32	0.4	14178
2366	ONION	onion	0.38	0.37	0.38	12153
2367	MANDARINE	mandarin	0.62	0.4	0.49	10682
2368	GARLIC	garlic	0.46	0.32	0.28	7374
237	STEPFATHER	stepfather	0.4	0.49	0.61	16916
2374	DREAM	dream	0.84	0.16	0.33	5439
2375	VERTICAL	vertical	0.52	0.39	0.49	19232
2376	HORIZONTAL	horizontal	0.57	0.3	0.39	8527
238	PRAWNS	prawn	0.49	0.32	0.39	13481
2386	TURKEY	turkey	0.63	0.24	0.25	18485
239	FLOWER	flowers	0.88	0.32	0.33	6897
2393	JOURNEY	journey	0.91	0.7	0.62	9731
2396	KNOCK	knock	0.31	0.53	0.53	9906
2397	LOBSTER	lobster	0.57	0.36	0.29	10385
2398	MANGO	mango	0.77	0.33	0.29	10694
24	PRAY	pray	0.71	0.13	0.63	13483
240	ELECTION	election	0.62	0.52	0.65	5720
2401	PICTURE	picture	0.71	0.31	0.46	13047
2402	ROBIN	robin	0.55	0.36	0.39	15101
2403	TOY	toy	0.88	0.42	0.28	18195
2406	HOME	home	0.85	0.27	0.55	8454
2407	BIRTHDAY	birthday	0.97	0.84	0.57	1748
2408	CAKE	cake	0.81	0.38	0.29	2422
2409	BROWN	brown	0.4	0.2	0.29	2215
241	TREE STUMP	stump	0.45	0.51	0.34	17135
2410	GOOD-LOOKING	attractive	0.91	0.63	0.77	1155
2411	HURT (SOMEBODY)	hurt	0.06	0.77	0.29	8666
2412	THANK (SOMBEODY)	thank	0.96	0.35	0.53	17853
2423	CHANNEL	channel	0.49	0.29	0.41	2810
2424	MEMBER	member	0.7	0.33	0.56	10945
2425	PROBLEM	problem	0.06	0.64	0.41	13701
2426	CLIMATE	climate	0.64	0.24	0.48	3149
2427	FUTURE	future	0.89	0.64	0.79	7307
2428	LIBRARY	library	0.78	0.12	0.55	10221
2429	LOGIC	logic	0.65	0.24	0.82	10414
243	FRESH	fresh	0.91	0.29	0.42	7167
2430	OFFICE	office	0.43	0.3	0.51	12095
2431	REVOLUTION	revolution	0.42	0.9	0.8	14971
2432	MARRIAGE	marriage	0.84	0.68	0.75	10775
2433	THEORY	theory	0.58	0.31	0.53	17885
2434	TRAGEDY	tragedy	0.05	0.84	0.34	18220
2435	UNIVERSITY	university	0.73	0.57	0.74	18835
244	LEFT	left	0.35	0.37	0.36	10124
2440	PINEAPPLE	pineapple	0.68	0.32	0.24	13087
2445	PAPAYA	papaya	0.63	0.31	0.3	12551
2447	WOODPECKER	woodpecker	0.52	0.48	0.45	19805
2449	FAT (OF MEAT AND FOOD)	fatty	0.29	0.36	0.33	6543
245	BROOM	broom	0.39	0.15	0.3	2207
2451	FOURTEEN	fourteen	0.55	0.28	0.31	7099
2452	PURPLE	purple	0.7	0.3	0.33	14017
2453	SEVENTEEN	seventeen	0.58	0.3	0.32	15779
2454	SIXTEEN	sixteen	0.58	0.29	0.32	16120
2457	PATH OR ROAD	way	0.48	0.28	0.42	19531
2458	PERSPIRE OR SWEAT	sweat	0.39	0.58	0.3	17457
2459	GRINDSTONE	grindstone	0.54	0.45	0.53	7833
246	THRUST	thrust	0.51	0.65	0.66	17969
2465	DISGUST	disgust	0.05	0.78	0.32	5079
2466	WEIGHT	weight	0.45	0.38	0.58	19580
2467	GAME	game	0.73	0.79	0.49	7346
2468	BAG	bag	0.5	0.25	0.31	1320
2470	DEAR	dear	0.88	0.43	0.63	4430
2471	LADY	lady	0.85	0.48	0.6	9957
2472	SUCKLE (BREASTFEED, NURSE)	nurse	0.64	0.58	0.52	11958
2477	YAK	yak	0.47	0.42	0.42	19917
248	HAPPEN	happen	0.68	0.67	0.55	8073
2482	TOGETHER	together	0.87	0.39	0.66	18089
2483	COLD (OF WEATHER)	cool	0.89	0.54	0.78	3860
2486	HIDE	hiding	0.25	0.57	0.36	8356
2489	ABACUS	abacus	0.51	0.28	0.48	5
249	FOG	mist	0.38	0.19	0.22	11212
2493	BOIL	boil	0.42	0.68	0.43	1934
2497	RATTAN	rattan	0.43	0.33	0.38	14274
2498	OPIUM	opium	0.28	0.49	0.33	12188
25	DIRT	dirt	0.11	0.5	0.24	4975
2500	GINGER	ginger	0.41	0.38	0.32	7513
2501	RICE HUSK	husk	0.38	0.17	0.15	8673
2502	GONG	gong	0.49	0.53	0.46	7633
2503	LAUNDER	launder	0.48	0.45	0.35	10051
2504	DIFFERENT	different	0.61	0.39	0.47	4900
2505	BEDROOM	bedroom	0.74	0.3	0.49	1551
2506	LOOSE	slack	0.52	0.28	0.45	16173
2507	DISGUSTING	disgusting	0.03	0.8	0.24	5081
2509	EXCHANGE	swap	0.55	0.5	0.51	17449
251	SHARPEN (SOMETHING)	sharpen	0.58	0.69	0.61	15839
2510	PORCUPINE	porcupine	0.39	0.42	0.37	13363
2512	CHICK	chick	0.77	0.6	0.39	2916
2514	SPOUSE	spouse	0.75	0.6	0.65	16722
2517	CROWDED	crowded	0.69	0.29	0.58	4176
2519	SEEING (VISUAL SENSE)	sight	0.68	0.25	0.53	16031
252	FRIGHTEN	frighten	0.26	0.84	0.5	7192
2521	FEELING (HAPTIC SENSE)	feeling	0.81	0.33	0.53	6590
2522	SCREAMING	scream	0.19	0.86	0.59	15534
2524	JOY	pleasure	0.94	0.74	0.68	13216
2526	POWER	power	0.72	0.67	0.95	13456
2527	ABILITY	ability	0.88	0.51	0.82	30
2530	SMART	smart	0.91	0.61	0.92	16275
2531	BROAD	broad	0.76	0.36	0.64	2184
2534	DEPTH	depth	0.71	0.56	0.76	4709
2537	LENGTH	length	0.48	0.31	0.53	10161
2539	PIT (POTHOLE)	pit	0.41	0.4	0.28	13125
2540	LIME (MATERIAL)	lime	0.59	0.24	0.41	10277
2541	MIRACLE	miracle	0.92	0.61	0.81	11158
2543	RAVEN	raven	0.48	0.45	0.43	14283
2544	SHEPHERD	shepherd	0.66	0.3	0.61	15872
2546	BORDER	border	0.41	0.38	0.42	2012
2547	CITY	city	0.85	0.53	0.51	3062
2548	BARREL	barrel	0.43	0.3	0.47	1433
2549	VEHICLE	vehicle	0.64	0.56	0.5	19168
255	SERVANT	servant	0.34	0.41	0.33	15757
2554	PRINCE (RULER)	prince	0.89	0.46	0.87	13661
256	FOOD	pizza	0.85	0.39	0.29	13142
2562	SEX (GENDER)	sex	0.8	0.94	0.7	15794
2564	PIGLET	piglet	0.54	0.44	0.25	13063
2565	CASTRATED BOAR	barrow	0.48	0.36	0.36	1440
2566	GELDING	gelding	0.4	0.52	0.46	7426
2569	BUTCHER	butcher	0.5	0.57	0.61	2363
257	WORSHIP	worship	0.69	0.38	0.57	19851
2570	BEEF	beef	0.58	0.31	0.49	1556
2571	TRY (TEST)	test	0.45	0.5	0.51	17834
2572	SENSE (PERCEIVE BY SENSES)	sense	0.78	0.42	0.47	15705
2573	FEELING (EMOTION)	emotion	0.69	0.87	0.7	5823
2578	PENCIL	pencil	0.55	0.2	0.26	12805
2579	TOOTHBRUSH	toothbrush	0.52	0.33	0.32	18126
258	CALM	calm	0.88	0.1	0.28	2450
2580	HELICOPTER	helicopter	0.71	0.81	0.62	8269
2581	OCTOPUS	octopus	0.71	0.38	0.41	12070
2584	BENCH	bench	0.57	0.29	0.54	1615
2587	DARTS	dart	0.42	0.61	0.5	4386
2590	HARMONICA	harmonica	0.85	0.23	0.51	8114
2591	RHINOCEROS	rhino	0.53	0.55	0.56	14990
2595	CACTUS	cactus	0.44	0.41	0.28	2408
2596	ESCALATOR	escalator	0.5	0.53	0.52	6074
2597	HARP	harp	0.62	0.31	0.36	8121
26	UNPLEASANT	unpleasant	0.12	0.61	0.18	18882
2600	PYRAMID	pyramid	0.74	0.39	0.64	14051
2601	UNICORN	unicorn	0.78	0.51	0.48	18796
2603	ACCORDION	accordion	0.6	0.49	0.36	122
2604	NOOSE	noose	0.36	0.3	0.33	11863
2605	ASPARAGUS	asparagus	0.47	0.32	0.26	1020
2606	COMPASS	compass	0.54	0.31	0.53	3436
2607	TRIPOD	tripod	0.41	0.39	0.48	18388
2617	BULB	bulb	0.56	0.21	0.3	2267
2618	CAMERA	camera	0.64	0.29	0.38	2462
2619	CARD	card	0.53	0.27	0.44	2561
2620	CARRIAGE	carriage	0.65	0.54	0.49	2601
2621	CURTAIN	curtains	0.61	0.12	0.34	4282
2622	ENGINE	engine	0.61	0.64	0.68	5919
2623	FLAG	flag	0.59	0.38	0.54	6796
2624	FRAME	frame	0.47	0.33	0.42	7118
2625	MAP	map	0.56	0.23	0.46	10738
2626	NERVE	nerve	0.13	0.7	0.31	11711
2627	ORANGE (FRUIT)	orange	0.65	0.13	0.3	12223
2628	PLANT STEM	stalk	0.44	0.27	0.4	16806
2629	TRAY	tray	0.55	0.25	0.34	18314
2630	WHIP	whip	0.21	0.9	0.51	19641
2631	WIRE	wire	0.48	0.33	0.24	19744
2638	FISHING	fishing	0.68	0.28	0.41	6765
2640	LARVA	larva	0.24	0.42	0.25	10013
2643	INK	ink	0.47	0.41	0.23	9256
265	FOWL	fowl	0.51	0.39	0.36	7101
2651	BE IGNORANT	ignorant	0.1	0.46	0.22	8773
2656	MIDNIGHT	midnight	0.56	0.47	0.55	11073
2657	LADLE	ladle	0.53	0.37	0.35	9956
2658	COAL	coal	0.36	0.24	0.34	3215
266	SCALE	scales	0.44	0.33	0.49	15415
2662	TOENAIL	toenail	0.53	0.38	0.31	18085
2664	SCAB	scab	0.35	0.33	0.27	15409
2665	WART	wart	0.08	0.31	0.2	19487
2666	SOLE (FOOT)	sole	0.43	0.19	0.28	16440
2668	SKELETON	skeleton	0.18	0.46	0.34	16135
2669	POINT (WITH FINGER)	point	0.49	0.19	0.43	13283
268	DRIBBLE	dribble	0.42	0.55	0.47	5454
2680	MACHETE	machete	0.26	0.69	0.47	10575
2685	CARP (FISH)	carp	0.53	0.32	0.38	2594
27	AIR	air	0.71	0.16	0.43	431
270	JUG	jug	0.52	0.25	0.21	9751
2704	FADE (LOOSE COLOR)	fade	0.35	0.33	0.24	6432
2705	INHALE	inhale	0.43	0.34	0.49	9226
2708	TALK	talk	0.83	0.35	0.59	17607
2709	FLATTER	flatter	0.52	0.42	0.3	6834
271	SAUCER	saucer	0.51	0.33	0.34	15384
2715	DESPISE	despise	0.17	0.74	0.3	4763
2717	STEEP	steep	0.31	0.61	0.32	16905
272	TONGS	tongs	0.5	0.46	0.32	18113
273	DOUGH	dough	0.59	0.23	0.39	5384
274	KNEAD	knead	0.49	0.46	0.34	9893
275	PEEL	peel	0.44	0.25	0.28	12784
2755	BUSY	busy	0.4	0.5	0.47	2360
2756	IDLE	idle	0.18	0.17	0.11	8759
2758	CAREFUL	careful	0.62	0.54	0.53	2573
2760	MAKE A JOKE	joke	0.7	0.61	0.32	9719
2765	CHERRY	cherry	0.69	0.19	0.25	2906
2766	WATERMELON	watermelon	0.71	0.23	0.24	19518
2769	PORK	pork	0.37	0.45	0.33	13365
277	SPINDLE	spindle	0.55	0.41	0.36	16653
2770	JACKET	jacket	0.66	0.3	0.38	9630
2771	SHAWL	shawl	0.72	0.36	0.23	15850
2783	SCALES (MEASURE INSTRUMENT)	scale	0.31	0.35	0.58	15414
279	THATCH	thatch	0.34	0.24	0.16	17864
2797	SESAME	sesame	0.67	0.25	0.38	15764
2804	AMULET	amulet	0.78	0.26	0.63	623
2805	BIRTH (ACCOUCHEMENT)	childbirth	0.6	0.86	0.67	2925
2808	BLACKEN	blacken	0.21	0.5	0.23	1782
2809	BLUEBERRY	blueberry	0.66	0.18	0.36	1886
281	POST	pole	0.42	0.4	0.37	13298
2810	BREASTBONE	sternum	0.52	0.42	0.44	16930
2815	DIALECT	dialect	0.64	0.42	0.53	4860
2816	ECHO	echo	0.57	0.37	0.34	5632
2817	EMU	emu	0.42	0.36	0.33	5847
2818	FORD (CROSSING)	ford	0.52	0.34	0.38	6995
2819	GRASSLAND	meadow	0.62	0.13	0.38	10871
2821	JEALOUS	jealous	0.17	0.85	0.34	9669
2824	KNUCKLE	knuckle	0.66	0.33	0.39	9918
2828	MOTH	moth	0.32	0.35	0.2	11415
2830	OYSTERS	oyster	0.5	0.31	0.33	12443
2831	PENGUIN	penguin	0.61	0.3	0.31	12814
2833	RUM	rum	0.56	0.38	0.45	15217
2836	STARLIGHT	starlight	0.91	0.37	0.61	16842
2837	SWAN	swan	0.78	0.23	0.36	17447
2838	TAME	tame	0.56	0.6	0.64	17617
284	HOE	hoe	0.3	0.48	0.42	8426
2842	TURMERIC	turmeric	0.54	0.32	0.31	18486
2843	CAULIFLOWER	cauliflower	0.45	0.26	0.23	2682
2845	SIZE (OF OBJECT)	size	0.53	0.34	0.57	16124
285	THRESH	thresh	0.49	0.42	0.5	17946
2856	CHANGE (SOMETHING)	alter	0.33	0.69	0.65	546
2860	BOLT (MOVE IN HASTE)	bolt	0.35	0.36	0.43	1943
2861	BUDGE (ONESELF)	budge	0.72	0.76	0.54	2247
2862	CONNECT	connect	0.72	0.3	0.54	3657
2863	DASH (OF VEHICLE)	dash	0.57	0.31	0.32	4387
2864	DECREASE	decrease	0.12	0.36	0.27	4504
2865	DIE (FROM ACCIDENT)	perish	0.3	0.57	0.41	12880
2867	CALCULATE	calculate	0.49	0.45	0.44	2429
2869	BOTHER (HARASS)	bother	0.21	0.78	0.37	2033
2870	RECOGNIZE (SOMEBODY)	recognize	0.76	0.32	0.6	14400
2871	SWING (MOVEMENT)	swing	0.6	0.51	0.48	17490
2872	IMPROVE (SOMETHING)	improve	0.83	0.53	0.81	8926
2876	ROAR (OF SEA)	roar	0.43	0.82	0.68	15093
2877	RUSTLE (OF LEAVES)	rustle	0.33	0.54	0.39	15245
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	0.77	0.62	0.4	16521
288	FORGE	forge	0.52	0.42	0.69	7032
2880	HALT (STOP)	stop	0.28	0.51	0.49	17005
2881	URGE (SOMEONE)	urge	0.42	0.68	0.65	19042
2882	ADD	add	0.73	0.49	0.55	206
2883	DISTURB	disturb	0.17	0.76	0.48	5234
2884	HANG	hang	0.32	0.53	0.45	8059
2885	HERD (SOMETHING)	herd	0.59	0.5	0.47	8309
2886	PRODUCE	produce	0.91	0.74	0.84	13726
2887	THAW (DEW)	thaw	0.44	0.32	0.33	17867
2888	TINKLE	tinkle	0.56	0.53	0.36	18045
289	MOLD	mold	0.33	0.27	0.4	11293
2891	TIE UP (TETHER)	tether	0.32	0.62	0.41	17844
2892	MAKE ANGRY (ANNOY)	annoy	0.09	0.77	0.29	710
2893	NOTICE (SOMETHING)	notice	0.65	0.41	0.49	11904
2894	TUMBLE (FALL DOWN)	tumble	0.28	0.56	0.27	18462
2896	CAUSE TO (LET)	let	0.43	0.37	0.31	10185
2897	CHIME (ACTION)	chime	0.57	0.54	0.46	2937
2898	CONVEY (A MESSAGE)	convey	0.72	0.63	0.71	3839
2899	JOG (SOMETHING)	jog	0.51	0.71	0.52	9711
29	GELD	castrate	0.18	0.48	0.52	2640
2900	PROTECT	protect	0.82	0.71	0.79	13857
2902	BRAWL (FIGHT)	brawl	0.1	0.94	0.6	2112
2903	CHAT (WITH SOMEBODY)	chat	0.73	0.4	0.35	2854
2904	RINSE	rinse	0.66	0.17	0.41	15049
2905	KNIT	knit	0.63	0.14	0.29	9904
2906	TRANSLATE	translate	0.6	0.42	0.46	18271
2907	ROT	decay	0.14	0.31	0.17	4457
2909	PREPARE	prepare	0.66	0.54	0.6	13570
2911	BACKWARD	backwards	0.3	0.37	0.33	1301
2912	FORWARD	forward	0.87	0.41	0.75	7085
292	RUG	carpet	0.52	0.17	0.34	2598
2920	SUDDENLY	suddenly	0.67	0.51	0.46	17257
2923	THITHER (THERE TO)	thither	0.5	0.27	0.32	17924
2929	BENEFIT	benefit	0.91	0.42	0.81	1624
2930	BOSS	boss	0.31	0.63	0.95	2027
2931	BUSINESS	business	0.69	0.57	0.76	2349
2932	COLD (CHILL)	chill	0.84	0.21	0.48	2933
2934	CUCKOO	cuckoo	0.42	0.46	0.28	4225
2935	CURRENT (STREAM)	current	0.62	0.31	0.61	4271
2936	ELEVATION	elevation	0.76	0.76	0.71	5746
2937	FAIRY TALE	tale	0.66	0.3	0.34	17603
2938	FLAVOR	flavor	0.89	0.48	0.39	6840
2939	FLOCK (OF ANIMALS)	flock	0.5	0.55	0.54	6878
2940	GATE	gate	0.51	0.23	0.43	7392
2941	HAPPINESS	happiness	0.96	0.73	0.85	8078
2943	BUNDLE	bundle	0.51	0.34	0.43	2299
2946	CRADLE	cradle	0.78	0.19	0.33	4046
2947	DAMAGE (INJURY)	injury	0.05	0.77	0.29	9254
2948	GAP (DISTANCE)	gap	0.4	0.45	0.36	7360
2949	LAIR	lair	0.47	0.44	0.39	9966
2950	MEANING	meaning	0.66	0.4	0.62	10878
2951	POUCH	pouch	0.44	0.23	0.27	13442
2952	SLAB	slab	0.4	0.27	0.26	16172
2953	SLEEVE	sleeve	0.53	0.27	0.27	16209
2954	SLICE	slice	0.58	0.38	0.3	16215
2955	STATE (POLITICS)	state	0.56	0.32	0.6	16858
2956	TUBE	tube	0.42	0.28	0.41	18449
2957	WARE	ware	0.6	0.44	0.46	19463
2958	LAUGHTER	laughter	0.96	0.65	0.59	10047
2959	LEASH	leash	0.32	0.35	0.43	10106
296	CROUCH	squat	0.33	0.55	0.45	16755
2961	MESSAGE	message	0.65	0.39	0.41	11007
2962	MOORLAND	moor	0.31	0.46	0.38	11362
2963	NET	net	0.44	0.29	0.42	11721
2964	NEWS	news	0.63	0.58	0.61	11754
2965	PAW	paw	0.42	0.36	0.29	12722
2967	PIKE (FISH)	pike	0.43	0.41	0.45	13067
2968	REASON	reason	0.78	0.46	0.71	14329
2969	RIBBON	ribbon	0.72	0.29	0.36	15000
297	CROOKED	bent	0.38	0.45	0.3	1628
2970	RIDDLE	riddle	0.52	0.58	0.54	15011
2971	SIN	sin	0.18	0.71	0.45	16080
2973	STRAP	strap	0.38	0.42	0.38	17045
2974	SWARM (OF BIRDS)	swarm	0.3	0.73	0.46	17450
2975	THOUGHT	thought	0.78	0.32	0.57	17931
2976	VIOLENCE	violence	0.06	0.93	0.72	19310
2977	WORKER	worker	0.72	0.6	0.68	19827
2978	DISTANCE	distance	0.23	0.32	0.42	5204
298	SHRIEK	shriek	0.46	0.83	0.49	15971
2980	AREA	area	0.49	0.31	0.46	919
2981	ITEM	items	0.54	0.4	0.43	9618
2982	GIFT	present	0.72	0.29	0.63	13587
2983	COMPANIONSHIP	company	0.91	0.42	0.8	3429
2984	HEAP	heap	0.58	0.51	0.47	8201
2985	HEIGHT	height	0.68	0.61	0.65	8259
2986	CAMPFIRE	campfire	0.68	0.51	0.44	2472
2987	AMOUNT	amount	0.56	0.42	0.65	607
2988	PATTERN	pattern	0.48	0.42	0.66	12714
2989	FRINGE	fringe	0.52	0.39	0.32	7197
299	SCOLD	scold	0.19	0.76	0.63	15496
2990	SACK	sack	0.39	0.34	0.26	15258
2991	SKI	ski	0.68	0.67	0.47	16144
2992	TIP (OF OBJECT)	tip	0.71	0.22	0.52	18051
2993	STROKE (OF PEN)	stroke	0.56	0.44	0.57	17103
2995	TONE (MUSIC)	tone	0.55	0.35	0.41	18110
2996	WEALTH	wealth	0.86	0.64	0.86	19540
2997	COLORFUL	colorful	0.85	0.52	0.52	3330
2998	DAMP	damp	0.36	0.28	0.21	4357
3	BRAVE	courageous	0.92	0.59	0.88	3999
300	RATTLE	rattle	0.49	0.43	0.27	14275
3001	POWERFUL	powerful	0.86	0.83	0.99	13457
3002	PRECIOUS	precious	0.92	0.5	0.73	13504
3003	SOLID	solid	0.67	0.3	0.76	16445
3005	FAMILIAR	familiar	0.91	0.33	0.61	6475
3006	SPACE (AVAILABLE)	space	0.8	0.32	0.57	16545
301	CHIEFTAIN	chieftain	0.34	0.53	0.86	2922
3011	GRUB	grub	0.6	0.41	0.35	7882
302	CLAN	clan	0.56	0.49	0.69	3081
3025	BARN OR SHED	shed	0.43	0.4	0.47	15856
3028	GRAVEL	gravel	0.39	0.37	0.33	7763
303	ABSTAIN FROM FOOD	abstain	0.39	0.39	0.43	72
3032	STARFISH	starfish	0.68	0.32	0.42	16837
3033	SCARED	scared	0.15	0.83	0.18	15437
304	PREACH	preach	0.6	0.48	0.7	13488
3044	BOVINE	bovine	0.45	0.26	0.35	2059
3046	FODDER	fodder	0.32	0.36	0.43	6937
3049	COURAGE	courage	0.83	0.73	0.85	3998
3050	SEEDLING	seedling	0.41	0.34	0.42	15647
3053	TIGHT	tense	0.4	0.44	0.66	17789
3055	SWINDLE	cheat	0.12	0.78	0.4	2865
3058	GRAZE	graze	0.56	0.26	0.37	7772
3059	MALARIA	malaria	0.12	0.65	0.3	10650
3060	PHEASANT	pheasant	0.54	0.36	0.29	12982
3061	PHLEGM	phlegm	0.17	0.39	0.24	12996
3062	TURNIP	turnip	0.56	0.18	0.25	18492
3064	RUST	stain	0.45	0.32	0.26	16794
3065	SADDLE	saddle	0.51	0.51	0.31	15269
3066	SCARF OR TURBAN	turban	0.47	0.39	0.43	18477
3067	CLEAVER	chopper	0.59	0.56	0.51	2973
3069	FALSE	fraud	0.11	0.69	0.41	7130
307	HAWK	kite	0.64	0.5	0.57	9887
3071	INSERT	insert	0.48	0.55	0.52	9305
3072	MISPLACE	lose	0.12	0.54	0.18	10456
3073	MANAGE	manage	0.56	0.53	0.72	10676
3074	FIX	fix	0.76	0.54	0.52	6783
3076	SLOPE	hillside	0.62	0.29	0.46	8381
3078	IRRIGATE	irrigate	0.27	0.46	0.49	9594
3080	SPLIT OPEN	crack	0.3	0.62	0.4	4039
3083	BALLOON	balloon	0.73	0.24	0.32	1350
3084	BLACKBOARD	blackboard	0.47	0.26	0.29	1781
3085	CARROT	carrot	0.5	0.23	0.28	2604
3086	COMPUTER	computer	0.8	0.36	0.64	3510
3087	PACIFIER	pacifier	0.61	0.34	0.36	12449
3088	ENVELOPE	envelope	0.6	0.28	0.38	5995
3089	GIRAFFE	giraffe	0.56	0.35	0.44	7517
3090	GUITAR	guitar	0.84	0.54	0.47	7926
3091	LEMON	lemon	0.6	0.32	0.32	10156
3093	LIPSTICK	lipstick	0.65	0.43	0.31	10315
3094	PAINTBRUSH	paintbrush	0.71	0.23	0.35	12488
3095	POSTMAN	postman	0.64	0.48	0.46	13417
3096	RACKET	racket	0.52	0.36	0.35	14157
3098	SNOWMAN	snowman	0.78	0.29	0.32	16374
3099	SOFA	couch	0.59	0.08	0.2	3964
31	PAN	pan	0.73	0.18	0.36	12516
3100	SUNGLASSES	sunglasses	0.84	0.44	0.36	17316
3102	TANK	tank	0.43	0.45	0.63	17631
3104	THERMOMETER	thermometer	0.4	0.33	0.47	17896
3105	UMBRELLA	umbrella	0.58	0.25	0.26	18576
3106	WARDROBE	wardrobe	0.61	0.51	0.34	19462
3110	CLAP	clap	0.78	0.73	0.53	3084
3111	CONDUCT	conduct	0.45	0.51	0.75	3579
3112	ERUPT	erupt	0.19	0.82	0.82	6068
3114	GRATE (SOMETHING)	grate	0.33	0.25	0.42	7750
3116	HATCH (OUT)	hatch	0.48	0.65	0.4	8139
3117	HITCHHIKE	hitchhike	0.4	0.62	0.39	8410
3119	MASSAGE (SOMEBODY)	massage	0.71	0.36	0.41	10808
3120	MOP (SOMETHING)	mop	0.4	0.44	0.3	11370
3121	OPERATE (MEDICINE)	operate	0.58	0.69	0.69	12176
3122	PAINT (SOMETHING)	paint	0.67	0.34	0.41	12486
3123	PHOTOGRAPH (SOMETHING)	photograph	0.68	0.35	0.36	13013
3128	SHOWER (ACTION)	shower	0.67	0.35	0.34	15961
3129	SKATE	skate	0.74	0.65	0.51	16127
3130	SPILL (SOMETHING)	spill	0.41	0.63	0.46	16648
3132	SURF	surf	0.85	0.65	0.5	17387
3134	TYPE (ON SOMETHING)	type	0.5	0.28	0.36	18547
3135	VACUUM (SOMETHING)	vacuum	0.33	0.2	0.13	19085
3137	OAR	oar	0.47	0.39	0.32	11982
3138	STRAWBERRY	strawberry	0.83	0.27	0.34	17057
3139	LADYBUG	ladybug	0.6	0.4	0.22	9959
3140	VEST	vest	0.67	0.38	0.37	19242
3141	TAMBOURINE	tambourine	0.62	0.55	0.35	17616
3142	BISON	bison	0.57	0.43	0.56	1757
3144	GORILLA	gorilla	0.56	0.72	0.65	7668
3145	HIPPOPOTAMUS	hippo	0.49	0.4	0.48	8396
3146	CHEETAH	cheetah	0.47	0.77	0.67	2895
3147	HAMSTER	hamster	0.52	0.39	0.35	8034
3153	LORD	lord	0.62	0.33	0.68	10451
3168	DOWRY	dowry	0.6	0.45	0.54	5405
317	PIRANHA	piranha	0.22	0.8	0.57	13112
3174	WAKE UP (SOMEONE)	wake	0.7	0.47	0.51	19429
3179	CORAL ROCK	coral	0.8	0.23	0.42	3887
318	FOOTPRINT	track	0.45	0.43	0.53	18203
3181	MUSTARD	mustard	0.5	0.35	0.28	11547
319	LICK	lick	0.47	0.48	0.33	10226
3193	CROSSBOW	crossbow	0.34	0.6	0.56	4161
3197	SUSPICION	suspicion	0.2	0.71	0.38	17430
320	LAME	lame	0.14	0.41	0.22	9971
3200	COUNTRYSIDE	countryside	0.73	0.29	0.33	3989
3202	CANNON	cannon	0.53	0.68	0.81	2503
