CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FAMILIARITY_GPT_SCORE	ENGLISH_FAMILIARITY_GPT_MEAN	ENGLISH_FREQUENCY_MULTILEX	LINE_IN_SOURCE
2755	BUSY	busy	7	6.99937369627001	4.99073540413401	50802
2756	IDLE	idle	6	6.03929020687815	3.66894061666572	178584
2758	CAREFUL	cautious	7	6.62240697022697	3.71284610236481	58849
2759	RECOMMEND	recommend	7	6.99781731656668	4.25821893158834	300035
2762	BLOCK (THE WAY)	obstruct	6	5.95822966910114	2.9005785368921	254325
2765	CHERRY	cherry	7	6.95257199251921	4.14518094921336	63137
2766	WATERMELON	watermelon	7	6.99896747734765	3.47978436559552	401427
2768	LITCHI	litchi	4	3.59522200576656	1.71601614915431	212220
2769	PORK	pork	7	6.90463802310933	4.21473385894422	282848
277	SPINDLE	spindle	5	4.62046389021711	2.59500770617444	344387
2770	JACKET	jacket	7	6.99883031660724	4.47566682771489	190030
2771	SHAWL	shawl	6	5.90698717986327	3.20864957005222	327795
2772	KITCHEN KNIFE	chopper	5	5.43643877485184	3.8865445483046	65275
2773	FINGERTIP	fingertip	7	6.592449062427	2.48080343797997	129819
2774	LITTLE FINGER	little finger	7	6.70436892719107		212455
278	AWL	awl	3	2.95905801222656	2.27396059698858	22616
2783	SCALES (MEASURE INSTRUMENT)	scale	7	6.95256350217515	4.33189449758578	318337
2784	CRUCIAN CARP	crucian	2	2.05045165004039	1.41498615349033	85198
2785	BIVALVIA (MUSSELS OR OYSTERS)	bivalve	3	3.02687342232147	1.47050348134016	36682
2789	BURP	burp	6	6.3773163985274	3.15102029072142	50199
279	THATCH	thatch	4	3.89452519776842	2.44177933007827	367634
2795	MOSQUITO NET	mosquito net	6	6.01807200315349		238620
2797	SESAME	sesame	6	6.26798340184382	3.40782072910266	325755
28	MOISTEN	moisten	6	5.77691057167423	2.37141654907783	235985
280	RIDGEPOLE	ridgepole	2	2.05892651683822	1.11395615782635	307535
2804	AMULET	amulet	4	4.03188865866129	3.38748352866054	11639
2805	BIRTH (ACCOUCHEMENT)	birth	7	6.99330666031257	4.68402123833647	36200
2806	BLACK MAN	black man	7	6.96246370768031		36942
2808	BLACKEN	blacken	5	5.27540611815437	2.53346131542467	37165
2809	BLUEBERRY	blueberry	7	6.97068543388008	3.39104419784264	39392
281	POST	pole	6	6.1623903854596	4.21369956278886	281072
2810	BREASTBONE	breastbone	5	5.32576372037017	2.04569132626782	45266
2811	BUSHFIRE	bushfire	5	5.23377878480791	1.54968472738779	50506
2814	CUTTLEFISH	cuttlefish	4	3.81299171343296	2.64076519673512	87503
2815	DIALECT	dialect	6	5.99260487506936	3.31955417190967	97007
2816	ECHO	echo	7	6.62240695584633	3.93689652770152	110855
2817	EMU	emu	6	5.75583013246778	2.60404238971038	115165
2818	FORD (CROSSING)	ford	6	6.0161053006273	4.2151719081706	135884
2819	GRASSLAND	meadow	6	6.03600303504714	3.5719755983404	227252
2820	HIP BONE	hip bone	6	6.06181651690943		170034
2821	JEALOUS	jealous	7	6.93245033375972	4.55995640872684	191150
2822	KANGAROO RAT	kangaroo rat	3	3.22388570563917		195219
2824	KNUCKLE	knuckle	6	6.03090482423464	3.28127349257453	200294
2825	LEFT HANDED	left-handed	7	6.90459576943589		207313
2826	LIE (FALSEHOOD)	untruth	5	4.97606572036581	2.35586470137167	391028
2827	MENSTRUATE	menstruate	6	6.46659928321643	1.9417951923991	229350
2828	MOTH	moth	6	6.13248501944709	3.47119779720652	238777
2829	MUSSELS	mussel	5	5.37611788723665	2.55970184814531	242058
2830	OYSTERS	oyster	6	6.05979152077569	3.49597320040122	264246
2831	PENGUIN	penguin	7	6.98201317312634	3.70013413684867	271309
2832	PYRE	pyre	3	3.14643132928204	2.93648084962599	293490
2833	RUM	rum	6	6.49789297683893	3.88393736972202	313133
2834	SCROTUM	scrotum	6	5.98693516176293	2.99735946846604	320922
2836	STARLIGHT	starlight	6	5.97504618427671	3.15821076096498	348212
2837	SWAN	swan	6	6.26881105344907	3.83771026277615	358697
2838	TAME	tame	6	6.09444613836799	3.57348571185843	362674
2839	WHITE MAN	white man	7	6.75264381925442		405830
284	HOE	hoe	6	5.98356344658519	3.45655826210986	171027
2841	WOMBAT	wombat	5	4.75877266054324	2.43991939369414	410016
2842	TURMERIC	turmeric	6	5.99063990778928	2.79437408788067	383232
2843	CAULIFLOWER	cauliflower	6	6.40721702808331	3.16352654926386	58732
2845	SIZE (OF OBJECT)	size	7	6.99993354379657	4.76985385654701	334167
2847	APRIL	April	7	6.9998763468042		15862
2849	JUNE	June	7	6.99989027783459		194055
285	THRESH	thresh	3	2.91128454210916	1.95905419784061	371158
2850	JULY	July	7	6.99987634907549		193844
2851	AUGUST	august	5	5.46875087610915	4.34978290756256	21371
2852	SEPTEMBER	September	7	6.999941214924		325087
2853	OCTOBER	October	7	6.99951143486918		254691
2854	NOVEMBER	November	7	6.99987638036323		252446
2855	DECEMBER	December	7	6.99998825004796		91516
2860	BOLT (MOVE IN HASTE)	rush	7	6.77728586143096	4.51518432532446	313731
2861	BUDGE (ONESELF)	budge	6	5.75674692489639	3.37532718114111	48498
2862	CONNECT	connect	7	6.99682681004477	4.27673773874164	76395
2863	DASH (OF VEHICLE)	dash	6	6.1821009786517	3.89571153247882	89719
2864	DECREASE	decrease	7	6.97702080272244	3.40196135202917	91968
2865	DIE (FROM ACCIDENT)	perish	5	5.3131080235025	3.58830488933749	272491
2867	CALCULATE	calculate	7	6.99029130696614	3.58949528153614	52801
2869	BOTHER (HARASS)	bother	7	6.88078514499099	4.68352157876703	42731
287	CONE	cone	6	6.13254103780575	3.58377817380451	75711
2870	RECOGNIZE (SOMEBODY)	recognize	7	6.99829922569725	4.58372463651624	299989
2872	IMPROVE (SOMETHING)	improve	7	6.99944653745375	4.23167929449589	180658
2877	RUSTLE (OF LEAVES)	rustle	5	5.14061533419854	3.07645463890503	313935
2879	SOUND (OF INSTRUMENT OR VOICE)	sound	7	6.99781683142452	5.16618474732716	341826
288	FORGE	forge	6	5.53047715161531	3.70975289481689	136368
2880	HALT (STOP)	stop	7	6.99999839560204	5.70080216193685	351549
2881	URGE (SOMEONE)	urge	6	6.29376889747211	3.95354846315488	392021
2882	ADD	add	7	6.99919550260216	4.81816909123451	4291
2883	DISTURB	disturb	6	6.14782214369568	4.04950922322737	101305
2884	HANG	hang	7	6.88077243834998	5.02121601683054	161884
2885	HERD (SOMETHING)	herd	6	6.34826719395853	3.90115892903983	167730
2886	PRODUCE	produce	6	6.19354701084669	4.35901994241511	288633
2887	THAW (DEW)	thaw	6	5.9517195880778	3.16808151499128	367752
2888	TINKLE	tinkle	5	5.14188225659401	3.01258162767579	373491
2889	TWINKLE	sparkle	6	6.14782210003672	3.48686816079646	342970
289	MOLD	mold	6	6.13166058482314	3.74714907497104	236072
2890	WALK (TAKE A WALK)	take a walk	7	6.95253873442464		361616
2891	TIE UP (TETHER)	tether	5	4.85394418851815	2.95679224230073	367095
2892	MAKE ANGRY (ANNOY)	annoy	7	6.90464164189056	3.57553653173376	13306
2893	NOTICE (SOMETHING)	notice	7	6.93990836516319	4.81796620458039	252207
2894	TUMBLE (FALL DOWN)	fall over	6	6.37444352469809		124159
2896	CAUSE TO (LET)	let	7	6.99867439539834	6.2065205074666	208565
2897	CHIME (ACTION)	chime	6	5.65106767661264	3.22759570145909	64188
2898	CONVEY (A MESSAGE)	convey	6	6.06622629432251	3.64844378834877	78050
2899	JOG (SOMETHING)	jog	6	6.20149169784585	3.48870450383645	192611
29	GELD	castrate	4	3.76852782444044	2.78521317429534	57742
290	ADZE	adze	2	2.50058041143577	1.79683934226891	5369
2900	PROTECT	protect	7	6.99849859771385	4.99485805460032	289956
2902	BRAWL (FIGHT)	brawl	5	5.40556986814587	3.33761726117214	44801
2903	CHAT (WITH SOMEBODY)	chat	7	6.99330600060989	4.42697926814959	62115
2904	RINSE	rinse	6	6.1821725663172	3.42281149100229	308325
2905	KNIT	knit	6	6.00732503437864	3.54473461936049	199890
2906	TRANSLATE	translate	7	6.94659156637795	3.79197763237072	378857
2907	ROT	decay	6	6.07523546831936	3.51347255473334	91475
2909	PREPARE	prepare	7	6.99640589481005	4.65750499463584	286309
2911	BACKWARD	backward	7	6.85188921750895	3.55586542502629	24056
2912	FORWARD	forward	7	6.97966551076154	5.01680919228978	136978
2914	ONCE (IN THE PAST)	formerly	6	6.19789606342878	3.56713545689832	136612
2915	AT FIRST	at first	7	6.54792700916451		20055
2916	INSTANTLY (IMMEDIATELY)	instantly	7	6.9046435331815	3.92241266827338	185628
2917	NEXT TO	next to	7	6.98900460506999		247319
2918	BECAUSE OF	because of	7	6.99719594996649		30482
2919	STILL (CONTINUING)	still	7	6.99781645027469	5.97632338480098	350474
292	RUG	rug	7	6.67912686774585	3.87717988965538	312965
2920	SUDDENLY	suddenly	7	6.97966666560213	4.87646421608188	355486
2921	THEN	then	7	6.99997506651675	6.25268676615321	369029
2923	THITHER (THERE TO)	thither	2	2.0178639827335	2.47396401344967	370341
2924	A LITTLE	a little	7	6.97059721833612		808
2925	HITHER (HERE TO)	hither	3	2.62639983547235	3.02146523363834	170562
2926	HARDLY	hardly	7	6.90461702279859	4.65512678218948	162734
2927	FROM HERE	hence	6	6.37481331730486	3.94681329544653	167348
2929	BENEFIT	benefit	7	6.99867467243836	4.40348430326336	32581
2930	BOSS	boss	7	6.98901158319497	5.11339516095559	42600
2931	BUSINESS	the business	7	6.61759287983652		367918
2932	COLD (CHILL)	chill	7	6.73095085628501	4.18603887120486	64088
2933	CONVERSATION	conversation	7	6.99984132254881	4.74607280159722	77981
2934	CUCKOO	cuckoo	6	5.8996619434793	3.51457263180908	85926
2935	CURRENT (STREAM)	current	7	6.9626690856671	4.60451474732211	86787
2936	ELEVATION	elevation	6	6.00690712843499	3.1715531120693	113628
2937	FAIRY TALE	fairy tale	7	6.83544567374178		123884
2938	FLAVOR	flavor	7	6.99781672144829	4.07740053360643	132438
2939	FLOCK (OF ANIMALS)	flock	6	5.97720215628818	3.73954919099778	133215
294	TUMPLINE	tumpline	1	1.50087770995198		382781
2940	GATE	gate	7	6.92413504674371	4.59093262358588	144291
2941	HAPPINESS	happiness	7	6.99956932529059	4.62166486925131	162267
2942	HOARFROST	hoarfrost	2	2.26890091498367	1.15174471871575	170782
2943	BUNDLE	bundle	6	6.00945312261502	3.67014897442033	49515
2945	COUNT (QUANTITY)	quantity	7	6.67914986292191	3.5272559219076	294065
2946	CRADLE	cradle	6	5.98634306237843	3.5880399140505	82483
2947	DAMAGE (INJURY)	damage	7	6.97966754532303	4.63962514588642	88676
2948	GAP (DISTANCE)	gap	7	6.88078774911083	4.00751618048598	143349
2949	LAIR	lair	5	4.92523148072282	3.53240811505633	202966
295	WHETSTONE	whetstone	3	3.178809801891	2.0854006973733	405202
2950	MEANING	meaning	7	6.99928959379967	4.62403786852207	227422
2951	POUCH	pouch	6	5.97595830961808	3.39787384437919	284331
2952	SLAB	slab	6	5.70556525910643	3.34277632756437	335291
2953	SLEEVE	sleeve	7	6.8519369854418	3.79814844493882	335940
2954	SLICE	slice	7	6.81755716501358	4.07524778565785	336024
2955	STATE (POLITICS)	state	7	6.9989677801487	5.32437926743655	348450
2956	TUBE	the tube	5	4.36414884194408		368683
2957	WARE	ware	5	4.74546927333636	3.0489134516714	400032
2958	LAUGHTER	laughter	7	6.99781737786174	4.3022964957627	205338
2959	LEASH	leash	6	6.32048014611312	3.63426100532212	206732
296	CROUCH	crouch	6	6.00385136234628	2.94003096052718	84940
2960	LONGING (WISH)	desire	7	6.95791019553334	4.53989034257259	95630
2961	MESSAGE	message	7	6.99919527443208	4.96902906106163	230184
2962	MOORLAND	moor	4	4.17748688031281	3.29683748696238	237618
2963	NET	net	7	6.90462743320319	4.3168653388893	246206
2964	NEWS	news	7	6.99999285810756	5.27061267185185	247073
2965	PAW	paw	7	6.53104339237962	3.51723270360665	269519
2966	PERCH (FISH)	perch	5	5.12984697572534	3.21401324606859	272048
2967	PIKE (FISH)	pike	5	4.80107583313471	3.66161900372047	276313
2968	REASON	reason	7	6.99807317451929	5.34417045036775	299348
2969	RIBBON	ribbon	6	6.22254976612343	3.87197295228325	307113
297	CROOKED	crooked	6	5.99814590238032	3.74934850308733	84419
2970	RIDDLE	riddle	6	6.03158586886144	3.61351828159426	307436
2971	SIN	sin	7	6.72915045308781	4.44622931565977	332942
2973	STRAP	strap	6	6.00782128036696	3.73399752306204	352438
2974	SWARM (OF BIRDS)	swarm	6	5.97006663024383	3.37250637269089	358807
2975	THOUGHT	thought	7	6.98593489747124	5.88067717434945	370648
2976	VIOLENCE	violence	7	6.99538993863099	4.54429512414818	396548
2977	WORKER	worker	7	6.99539060156206	4.28801596555138	411217
2978	DISTANCE	distance	7	6.9971990613498	4.62237568240066	101057
298	SHRIEK	shriek	6	5.93373307336277	2.96018077300386	330741
2980	AREA	area	7	6.99538993863099	5.08483954697883	16684
2981	ITEM	item	7	6.97702145028858	4.21304008949826	189433
2982	GIFT	gift	7	6.9993736626804	4.87671654040895	147714
2983	COMPANIONSHIP	company	7	6.99961940238185	5.29358366713785	74273
2984	HEAP	heap	6	5.79875073973231	3.67678952575259	165578
2985	HEIGHT	height	7	6.99807312341116	4.16982078236154	166608
2986	CAMPFIRE	campfire	6	6.43771005208341	3.24017614539565	53785
2987	AMOUNT	amount	7	6.99242207676428	4.70493976998467	11448
2988	PATTERN	pattern	7	6.92413735249523	4.34097761724467	269275
2989	FRINGE	the fringe	3	3.59955425735709		368145
299	SCOLD	scold	6	5.97210129083744	3.54619639954197	319951
2990	SACK	the sack	5	4.10018404887678		368550
2991	SKI	ski	7	6.56210202572428	3.93630258001334	334512
2992	TIP (OF OBJECT)	tip	7	6.88078166310055	4.53160898946273	373619
2993	STROKE (OF PEN)	stroke	7	6.65120457047743	4.15696099180927	353470
2995	TONE (MUSIC)	tone	6	6.37717101575537	4.31000666804359	375492
2996	WEALTH	wealth	7	6.99477948692635	4.22704830970017	402057
2997	COLORFUL	colourful	7	6.97403739739973	3.19739362208198	72505
2998	DAMP	damp	6	6.07453977791556	3.5968297414351	88804
2999	EVERYWHERE	everywhere	7	6.99928956456376	4.76882372924759	120400
3	BRAVE	brave	7	6.97966679535216	4.54676516285952	44774
30	DISPEL	drive away	6	6.09431628869832		106642
300	RATTLE	rattle	6	5.95533369668785	3.55672089703351	298229
3001	POWERFUL	powerful	7	6.98409237887136	4.75582670330266	284781
3002	PRECIOUS	precious	7	6.56212485570104	4.46030913227699	285506
3003	SOLID	solid	7	6.90464453390618	4.43647615846247	340584
3004	FORMER	former	7	6.86699581970402	4.75155503855174	136610
3005	FAMILIAR	familiar	7	6.99976886304486	4.52224238784168	124484
3006	SPACE (AVAILABLE)	space	7	6.99984134189688	5.05778330456587	342485
3008	ECHIDNA	echidna	3	2.99636117570472	2.39889933359688	110844
3009	WHITE COCKATOO	sulphur-crested cockatoo	3	3.09701198676496		356115
301	CHIEFTAIN	chief	7	6.65128423165591	5.06020739676866	63736
3010	WAGTAIL	wagtail	3	2.97238910805645	1.47050348134016	398772
3011	GRUB	grub	5	4.92673950792059	3.39540274535445	157309
3012	BANDICOOT	bandicoot	3	3.01350945052516	1.89863827536895	25860
3014	BLACK DUCK	black duck	4	3.92868016843063		36870
3016	FIRE STICK	fire sticks	3	3.00294853729663		130166
3017	MONITOR LIZARD	monitor lizard	5	4.65589858178038		236717
3018	NATIVE CAT	civet cat	3	3.00001905714484		67246
3019	SAND HILL	sandhill	3	3.2444583934577	1.98104849154677	316505
302	CLAN	clan	6	5.7309526053933	4.16717433570026	67572
3020	BREAK (BREAKING)	burst	6	6.29412726692434	4.14215757784568	50295
3024	BRIDE PRICE	bride price	3	3.52049169316671		45887
3025	BARN OR SHED	barn	6	6.09289733882855	4.14650166330338	27053
3026	CONJUNCTIVITIS	conjunctivitis	5	4.55516442505393	2.13326131302174	76321
3028	GRAVEL	gravel	6	5.99999891049313	3.43011719241121	154674
3029	SUGAR PALM	sugar palm	3	2.95717620753457		355707
303	ABSTAIN FROM FOOD	abstain	6	5.77736861098181	2.82614653156103	2594
3032	STARFISH	starfish	6	6.14784825900591	2.94061983449117	348151
3033	SCARED	scared	7	6.99752765603458	5.02789999021416	318642
3036	TREETOP	tree top	6	5.94592386025725		379789
304	PREACH	preach	6	6.02572016564356	3.63533201568464	285331
3044	BOVINE	bovine	4	4.02935666103609	2.68640529454419	43322
3046	FODDER	fodder	4	4.29619806974365	3.11158079466554	134522
3049	COURAGE	courage	7	6.9820133575054	4.49684059494053	81497
305	GRANDPARENTS	grandparent	7	6.99142165419815	2.60658957872426	154107
3050	SEEDLING	seedling	6	5.70563359535846	2.49580934660493	322959
3053	TIGHT	tight	7	6.93991005117152	4.66925951019624	372586
3054	BEAR FRUIT	bear fruit	6	5.82471081253793		29914
3055	SWINDLE	cheat	7	6.98901201284208	4.23372176487431	62374
3057	FLAIL	flail	4	4.15777124153335	2.57635415572531	131855
3058	GRAZE	graze	6	5.91575663412394	3.09084778109466	154968
3059	MALARIA	malaria	7	6.81754935507593	3.36415429832613	221239
3060	PHEASANT	pheasant	5	5.08298135602177	3.16387863236535	274142
3061	PHLEGM	phlegm	5	5.13901018569019	2.72384148666627	274503
3062	TURNIP	turnip	6	5.65080017605733	3.04337508354064	383437
3063	RAMIE	ramie	2	1.98723293888276	1.24865473172381	297147
3064	RUST	rust	7	6.65120455680428	3.50473074211071	313891
3065	SADDLE	saddle	6	6.01626271790045	3.81442386673339	314579
3066	SCARF OR TURBAN	scarf	7	6.88078514996756	3.87224856357722	318668
3069	FALSE	false	7	6.72973670179463	4.468012184984	124282
307	HAWK	hawk	6	6.00127508338044	3.89118519904401	164696
3070	HOLD A MEETING	hold a meeting	7	6.79785498880445		171317
3071	INSERT	insert	7	6.62240005888198	3.63958983882718	185332
3072	MISPLACE	lose	7	6.99896774008858	5.22466521384554	215522
3073	MANAGE	manage	7	6.97702160495777	4.54574377367306	221974
3074	FIX	fix	7	6.99882978904848	4.89819078640967	131547
3075	SLANTED	slanting	6	5.64739472560182	2.15174471871575	335441
3076	SLOPE	slope	6	6.09318487235356	3.61426749595241	336549
3078	IRRIGATE	irrigate	5	5.46779033440383	2.64193738228317	188678
308	TOUCAN	toucan	6	5.93454364934614	2.17636719362408	376924
3080	SPLIT OPEN	crack	7	6.67901861079798	4.51120073883674	82371
3081	CROPS	crops	7	6.65125165367812	3.71324362594579	84491
3083	BALLOON	balloon	7	6.99781726755425	3.99424994815173	25344
3084	BLACKBOARD	blackboard	7	6.96266652568529	3.11513898510831	37114
3085	CARROT	carrot	7	6.99781697423667	3.72961932552523	56775
3086	COMPUTER	computer	7	6.99999837836931	4.88942096717209	74937
3087	PACIFIER	dummy	6	6.02140753500216	3.9380819917429	108479
3088	ENVELOPE	envelope	7	6.73104365644266	4.02954784041088	117075
3089	GIRAFFE	giraffe	7	6.94659443992114	3.39312515286336	148284
309	OPOSSUM	opossum	5	5.43117987641196	2.33738129567766	259435
3090	GUITAR	guitar	7	6.99919525772858	4.38592442391225	158147
3091	LEMON	lemon	7	6.99682688084023	4.2294456371075	207894
3092	LIGHTER	lighter	6	6.26691284157828	4.06072094522488	210439
3093	LIPSTICK	lipstick	7	6.99640598992558	3.88245971927056	211902
3094	PAINTBRUSH	paintbrush	7	6.92412759664625	2.67786851880923	265148
3095	POSTMAN	postman	7	6.85190350969932	3.39104419784264	283755
3096	RACKET	racket	6	5.98852106211772	3.76035988404942	295789
3097	SEWING MACHINE	sewing machine	6	6.4369882627037		326374
3098	SNOWMAN	snowman	7	6.89329705583746	3.31111136034945	338980
3099	SOFA	sofa	7	6.99908820733253	3.89948011985305	339940
31	PAN	pan	6	6.28879779549634	4.32393397816483	265855
310	HEAD LOUSE	head louse	5	4.60995411230274		165112
3100	SUNGLASSES	sunglasses	7	6.9998202163655	3.69165680329487	356663
3101	SWING	swing	7	6.75489979184212	4.37469950965684	359521
3102	TANK	tank	7	6.85194418931438	4.4249775527588	362922
3103	TENNIS BALL	tennis ball	7	6.99477934431235		366148
3104	THERMOMETER	thermometer	7	6.96691303170739	3.24164983015515	369469
3105	UMBRELLA	umbrella	7	6.996405944648	3.91815756582815	385934
3106	WARDROBE	wardrobe	6	6.37742078739751	3.88138189776025	400013
311	BODY LOUSE	body louse	3	3.04064902155534		40369
3110	CLAP	clap	7	6.93990607787925	3.71601614915431	67630
3111	CONDUCT	conduct	6	6.24462638251808	4.18950311921888	75663
3112	ERUPT	erupt	6	5.99218310531705	3.03445894633597	118294
3114	GRATE (SOMETHING)	grate	6	5.73168827571881	3.09499184385361	154585
3116	HATCH (OUT)	hatch	6	5.99650446046448	3.88587753161396	163679
3117	HITCHHIKE	hitchhike	6	5.56020688502435	2.78856681630292	170533
3119	MASSAGE (SOMEBODY)	massage	7	6.77728402938604	4.11956560318663	225064
312	TAPIR	tapir	3	2.95663924764097	2.17977344231599	363243
3120	MOP (SOMETHING)	mop	7	6.56191589324933	3.639825165022	237718
3121	OPERATE (MEDICINE)	operate	7	6.88079443157682	4.18810742070034	259266
3123	PHOTOGRAPH (SOMETHING)	photograph	7	6.99781733490475	4.22956666950065	274855
3128	SHOWER (ACTION)	shower	7	6.98409290456745	4.5972062091977	330578
3129	SKATE	skate	6	6.16397785330598	3.69134349717434	334274
313	AGOUTI	agouti	2	2.05954245179655	1.68534732938786	6675
3130	SPILL (SOMETHING)	spill	7	6.77719648142067	3.96113606952572	344286
3131	SUNBATHE	sunbath	5	4.7609969350185	1.77153347700414	356485
3132	SURF	surf	6	6.13053295403126	3.8460573649391	357862
3134	TYPE (ON SOMETHING)	type	7	6.99330533182017	4.8974309454086	384940
3135	VACUUM (SOMETHING)	vacuum	7	6.9324469889265	3.89045922982992	392829
3137	OAR	oar	6	5.70584330302178	3.07212896089411	253814
3138	STRAWBERRY	strawberry	7	6.99908821159479	3.82919958091397	352613
3139	LADYBUG	ladybug	6	6.29376900775161	2.88614446123632	202685
314	CAPYBARA	capybara	5	4.6494320909045	1.98104849154677	55272
3140	VEST	vest	6	6.0730706055946	3.84868327172111	395359
3141	TAMBOURINE	tambourine	6	5.94760148397001	2.90443324694863	362668
3142	BISON	bison	6	5.89392412055806	3.21181269023973	36429
3143	POLAR BEAR	polar bear	7	6.98409190914389		280994
3144	GORILLA	gorilla	7	6.95257189315949	3.72683629976583	152895
3145	HIPPOPOTAMUS	hippopotamus	6	6.08264275410596	2.74558437979702	170133
3146	CHEETAH	cheetah	7	6.62240005888198	3.32735316006533	62766
3147	HAMSTER	hamster	7	6.67915969698958	3.39062680763089	161299
3148	MEERKAT	meerkat	6	5.70508399484572	2.39684592796582	228238
3149	ARMLET	armband	6	5.85251776981231	2.50553276354253	17268
315	CURASSOW	curassow	2	1.98109101219322		86562
3152	MUNTJACS	barking deer	3	2.85075153913033		26975
3153	LORD	lord	6	6.49931510422983	5.20539607847887	215316
3154	WILD BOAR	wild boar	6	5.93749781935476		407343
3157	CIVET	civet	3	2.56243095485303	2.0895968119669	67244
316	PACA	paca	2	1.94846480140566	1.75380471004371	264430
3160	SLAP	slap	6	6.46816189243009	4.20341165577098	335449
3162	CROSS-COUSIN	cross cousin	2	2.2600886904007		84536
3164	ONE HUNDRED AND TWENTY THREE	123	7	6.98302261095437	2.9794370073902	111
3165	TWENTY THREE	23	7	6.97632746483577	4.25099361261586	46
3166	TWENTY TWO	twenty two	7	6.9988298194885		383998
3167	SERMON	sermon	6	5.92499874234331	3.57947419821964	325432
3168	DOWRY	dowry	5	4.790606744242	3.53180513754621	105289
3169	TREATY	treaty	6	6.02017703791294	3.8565384760808	379658
317	PIRANHA	piranha	6	5.97893582741868	2.95848981246956	277466
3171	RINGWORM	ringworm	5	5.49570843240358	2.21869150834636	308300
3172	SCABIES	scabies	5	4.59108792625365	2.40094307610686	318275
3174	WAKE UP (SOMEONE)	wake	7	6.62222506508334	4.92230833178775	399034
3176	RACK (FOR STORING FOOD)	rack	6	5.97720215628818	3.92644412279267	295759
3179	CORAL ROCK	coral	6	6.06725149404818	3.69684556850379	78987
318	FOOTPRINT	footprint	6	6.46869427692614	3.39787384437919	135510
3181	MUSTARD	mustard	7	6.96267008623483	3.79969789642861	242118
3187	DROWNED	drowned	6	6.20037172613242	3.99936878277973	107142
3188	MIGHTY OR POWERFUL OR STRONG	mighty	6	6.00940557981332	4.31248828593028	232202
319	LICK	lick	7	6.7547704301504	3.99122276608995	209666
3193	CROSSBOW	crossbow	6	5.79817883404578	3.0832873380599	84657
3197	SUSPICION	suspicion	7	6.77728195427192	4.02530749668302	358314
32	EARWAX	earwax	7	6.62202336011561	2.18650682497496	110249
320	LAME	lame	6	6.31830138225393	4.13458107152524	203262
3200	COUNTRYSIDE	countryside	7	6.62237343415546	3.84009037207651	81358
3202	CANNON	cannon	6	6.0667454650626	4.04946342365106	54406
3204	INSULT	insult	7	6.9148981675016	4.12556504306843	185836
321	CHEW	chew	7	6.99330635085532	3.92620085462672	63397
3213	HIRE OR RENT	hire	7	6.95791018476967	4.44390845575022	170169
3215	CREEP	creep	6	5.99697613694014	3.95331991717833	83406
322	FIG	fig	5	5.38407623942032	3.3581207816759	128726
3222	TWIG	twig	6	5.9776214835446	3.18146660033544	384160
3224	WRING	wring	5	4.6450994827912	3.12602607759358	412166
323	FAT (ORGANIC SUBSTANCE)	fat	7	6.99883054176171	4.86484307170714	125699
3230	DECEIVE	deceive	6	6.02651270934491	3.6833300674414	91502
3231	DEITY	deity	6	5.7772499745292	3.26121076866784	93104
3232	PELT	pelt	4	4.09013976478596	3.1400063154445	271008
3238	ALLOW	to let	6	5.98285484664212		374442
3240	BAMBOO MAT	bamboo mat	5	5.10016385864006		25644
3241	CORIANDER	coriander	6	5.97445632414305	2.87121411811339	79254
3243	CYPRESS	cypress	5	4.88746724945692	2.9916415650442	87893
3247	KIWIFRUIT	kiwi	6	6.10083956236514	3.01258162767579	199329
3248	MAPLE TREE	maple	6	6.46874483081249	3.6277788777942	223117
325	FELT	felt	7	6.91482070829951	5.17866593761996	127094
3252	PANCREAS	pancreas	6	6.0514806972651	3.03823544388823	265967
3257	CLITORIS	clitoris	6	6.14453858631258	2.92136817371993	68982
3258	FALCON	falcon	6	6.03641670464181	3.62729484934409	124029
3259	GORAL	goral	1	1.26995936451778	1.45277471437973	152794
326	CLOAK	cloak	6	5.85222005913637	3.61351828159426	68999
3260	HORNBILL	hornbill	3	3.02724690086276	1.65234706928493	173381
3261	HORNET	hornet	6	5.86751299647469	3.19706769750241	173428
3262	HORSEFLY	horsefly	5	4.97214538134678	1.90507238537436	173688
3263	LAP	lap	6	6.43555171366813	4.17776698837847	204148
3267	PULSE	pulse	6	6.08430015481451	4.12660168335299	291814
3268	QUESTION	question	7	6.99993353983248	5.2404742330297	294708
3269	PORCH	veranda	6	5.81777809625496	2.93825953258419	394811
327	PONCHO	poncho	6	5.9157348002698	2.93409788352716	282044
3270	SEROW	serow	1	1.32173868314766	0.917661512682381	325476
3271	FLYING SQUIRREL	flying squirrel	6	5.87086680391731		134299
3274	ENCIRCLE	surround	7	6.85192288301064	3.66251307399383	358133
3276	SUNSHINE	sunshine	7	6.99961940115952	4.14160223765419	356807
3279	MANTIS	mantis	5	5.08133178688988	3.19641511363521	222830
328	GRASS-SKIRT	grass skirt	5	5.14579695585829		154495
3280	TUSK	tusk	6	5.99691382471883	2.89078936628208	383601
3281	JOB'S TEARS	job's tears	2	1.9465347130686		192493
3282	GROOM	groom	6	5.96343201549458	4.03526420437247	156695
3283	CAGE	cage	6	6.37745831929282	4.26627230506348	52493
3284	GRAVEYARD	cemetery	6	6.40721702808331	4.06754014631782	59619
3285	RICE FLOUR	rice flour	6	5.77932839727482		307209
